,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr
0,01/04/2018 00:00,0.5156808,21.81474,0.0,3.494103,0.0,2.688885,1.246811,0.0,6.419999,10.6,6.739999,19.91183,0.0,6.0
1,01/04/2018 00:20,0.0,0.0,0.0,3.607379,0.0,0.6521913,0.2799233,0.0,6.419999,10.55956,6.739999,19.98059,0.0,6.0
2,01/04/2018 00:40,0.0,0.0,0.0,3.63,0.0,0.02,0.4399048,0.0,6.419068,10.5,6.739999,19.97051,0.0,6.0
3,01/04/2018 01:00,0.1292142,5.825346,0.0,3.693016,0.0,0.02,0.1002779,0.0,6.410001,10.5,6.739999,20.11818,0.0,6.0
4,01/04/2018 01:20,0.0,0.0,0.0,3.693967,0.0,0.02385417,0.0562913,0.0,6.410001,10.5,6.739999,20.44008,0.0,6.0
5,01/04/2018 01:40,0.0,0.0,0.0,3.625978,0.0,0.02,0.04256324,0.0,6.410001,10.5,6.739999,20.67765,0.0,6.0
6,01/04/2018 02:00,0.053196,1.905624,0.0,3.544292,0.0,0.02,0.06812565,0.0,6.40147,10.5,6.740545,20.64909,0.0,6.0
7,01/04/2018 02:20,0.0755935,3.84812,0.0,3.475287,0.0,0.02,0.05585208,0.0,6.400001,10.5,6.747243,20.71636,0.0,6.0
8,01/04/2018 02:40,0.1287892,5.654052,0.0,3.38495,0.0,0.02,0.05198916,0.0,6.381908,10.5,6.751106,20.83628,0.0,6.0
9,01/04/2018 03:00,0.0,0.0,0.0,3.315297,0.0,0.02362367,0.06383102,0.0,5.068314,10.5,6.752007,20.73537,0.0,6.0
10,01/04/2018 03:20,0.0,0.0,0.0,3.186942,0.0,0.03120817,0.05056259,0.0,4.41571,10.5,6.760001,20.76491,0.0,6.0
11,01/04/2018 03:40,170.7071,9812.687,0.0,3.021242,0.0,0.01647158,0.057133,0.0,4.354486,10.5,6.760001,20.88884,0.0,6.0
12,01/04/2018 04:00,132.2951,7545.034,0.353258,2.604066,0.0,0.2841763,0.7336506,1628.85,4.965688,10.54695,6.801049,19.74655,0.0,6.0
13,01/04/2018 04:20,142.1175,7833.502,1.78887,1.402102,0.0,3.67516,2.737991,1307.437,5.310107,10.66482,6.821326,17.47938,0.0,6.0
14,01/04/2018 04:40,160.3253,8203.568,1.660282,1.752109,0.0,3.347315,2.64388,1385.391,5.852285,10.66235,6.837525,17.14966,0.001151419,6.0
15,01/04/2018 05:00,0.1291434,4.356183,0.7067561,2.093075,0.0,3.327623,2.930235,1173.789,5.950903,10.60237,6.80799,17.30724,0.004453469,6.0
16,01/04/2018 05:20,0.0,0.0,0.0,2.453502,0.0,3.448012,4.013913,986.0623,5.930837,10.67074,6.78,17.23965,0.003982325,6.0
17,01/04/2018 05:40,0.8082158,28.57746,0.0,2.815116,0.0,3.415718,3.264457,197.5445,5.919999,10.69669,6.78,20.18705,9.911845e-05,6.0
18,01/04/2018 06:00,0.9651687,28.8866,0.0,3.090081,0.0,3.425552,2.659658,206.201,5.919999,10.61545,6.78,19.77387,0.000238761,6.0
19,01/04/2018 06:20,0.1290583,3.3024,0.0,3.281029,0.0,3.301063,1.250258,0.0,5.910574,10.61258,6.78,20.79766,0.0,6.0
20,01/04/2018 06:40,0.5072318,13.14154,0.0,3.271984,0.0,0.6651783,0.4681768,0.0,5.910001,10.62433,6.78,20.74976,0.0,6.0
21,01/04/2018 07:00,0.2577482,7.045814,0.0,3.259999,0.0,0.03,0.262916,0.0,5.910001,10.55866,6.78,20.91115,0.0,6.0
22,01/04/2018 07:20,0.257521,6.282574,0.0,3.259999,0.0,0.02232067,0.1919054,0.0,5.910001,10.52304,6.78,20.87511,0.0,6.0
23,01/04/2018 07:40,0.25806,6.856204,0.0,3.241301,0.0,0.024303,0.07472894,0.0,5.910001,10.53898,6.780852,20.77437,0.0,6.0
24,01/04/2018 08:00,0.0,0.0,0.0,3.167292,0.0,0.02,0.05193691,0.0,5.908458,10.50132,6.781911,20.91552,0.0,6.0
25,01/04/2018 08:20,0.0,0.0,0.0,3.106785,0.0,0.02,0.06979717,0.0,5.900001,10.58567,6.780663,20.91883,0.0,6.0
26,01/04/2018 08:40,0.1286758,2.977149,0.0,3.034992,0.0,0.02,0.1002359,0.0,5.411977,10.57613,6.789289,20.7925,0.0,6.0
27,01/04/2018 09:00,0.0,0.0,0.0,2.953337,0.0,0.02909524,0.1001881,0.0,4.481081,10.58584,6.790078,20.84577,0.0,6.0
28,01/04/2018 09:20,0.1292141,3.589656,0.0,2.849,0.0,0.02518709,0.05990032,0.0,4.353515,10.6,6.793356,21.00482,0.0,6.0
29,01/04/2018 09:40,324.686,12923.09,1.755157,1.846946,0.0,2.375443,0.2642064,709.3998,4.84183,10.54194,6.887854,19.96405,0.0,6.0
30,01/04/2018 10:00,199.8487,9461.068,2.383444,1.495358,0.0,3.46972,2.828399,1347.232,5.474844,10.59985,6.873987,17.32339,0.0,6.0
31,01/04/2018 10:20,199.9272,11265.68,3.619745,1.819297,0.0,2.929523,2.748878,1398.106,6.062699,10.6,6.859354,16.95226,0.001819676,6.0
32,01/04/2018 10:40,0.7541258,39.37344,2.854874,2.122022,0.0,3.088541,2.771263,1157.693,6.275774,10.6,6.864559,16.89067,0.01257189,6.0
33,01/04/2018 11:00,0.25014,15.24531,0.7849893,2.466087,0.0,3.282939,2.971405,1183.643,6.256226,10.6,6.783994,16.46148,0.02391791,6.0
34,01/04/2018 11:20,1.484573,110.5705,0.0,2.809368,0.0,3.290531,2.920971,763.1515,6.234831,10.6,6.761995,16.50983,0.01746379,6.0
35,01/04/2018 11:40,2.289402,166.9566,0.0,3.153119,0.0,3.320957,2.842322,478.3992,6.230001,10.6,6.75,18.06074,0.006566168,6.0
36,01/04/2018 12:00,0.647625,48.43224,0.0,3.433868,0.0,3.221539,1.444295,0.0,6.230001,10.6,6.75,19.14672,0.0,6.0
37,01/04/2018 12:20,1.383847,118.5407,0.0,3.51,0.0,0.9720001,0.178532,0.0,6.230001,10.60059,6.751528,19.95668,0.0,6.0
38,01/04/2018 12:40,0.5102365,36.10072,0.0,3.65705,0.0,0.03,0.1186534,0.0,6.230001,10.6,6.750567,20.2807,0.0,6.0
39,01/04/2018 13:00,0.2528075,18.16551,0.0,3.695498,0.0,0.03,0.1332401,0.0,6.228302,10.62168,6.752168,20.31023,0.0,6.0
40,01/04/2018 13:20,2.386323,190.211,0.0,3.688132,0.0,0.03,0.04249092,0.0,6.220001,10.7988,6.752164,20.21092,0.0,6.0
41,01/04/2018 13:40,0.886045,63.09769,0.0,3.686268,0.0,0.127823,0.0382265,0.0,6.220001,10.8,6.755868,20.49009,0.0,6.0
42,01/04/2018 14:00,1.151175,74.79241,0.0,3.71325,0.0,0.03,0.04477934,0.0,6.220001,10.8,6.78,20.70612,0.0,6.0
43,01/04/2018 14:20,0.25036,14.59761,0.0,3.779268,0.0,0.03,0.07805528,0.0,5.96547,10.8,6.78,20.83741,0.0,6.0
44,01/04/2018 14:40,0.9101105,53.42731,0.0,3.765443,0.0,0.0306785,0.04080192,0.0,4.8241,10.8,6.78,20.93855,0.0,6.0
45,01/04/2018 15:00,172.9118,9004.611,0.0,3.5948,0.0,0.1102426,0.08241959,562.83,4.610477,10.8,6.78,20.50098,0.03094259,6.0
46,01/04/2018 15:20,234.8899,11675.32,1.744184,2.564421,0.0,2.205029,2.576073,1664.142,5.39708,10.8,6.821035,17.93834,0.1597488,6.0
47,01/04/2018 15:40,205.9417,9717.657,2.066133,2.315353,0.0,3.119835,2.700616,1672.646,6.019726,10.80782,6.824372,17.75493,0.1544171,6.0
48,01/04/2018 16:00,34.42731,1602.622,1.465569,2.588615,0.0,3.032317,2.709591,1476.291,6.345904,10.9,6.830814,17.54302,0.1170063,6.0
49,01/04/2018 16:20,0.500665,20.7084,0.03217215,3.072182,0.0,3.23889,3.39622,1115.204,6.329417,10.9,6.781174,17.0058,0.08221082,6.0
50,01/04/2018 16:40,0.0,0.0,0.0,3.418507,0.0,3.080101,3.652997,315.9054,6.32,10.9319,6.78,19.12977,0.01567101,6.0
51,01/04/2018 17:00,0.2580314,9.375681,0.0,3.63,0.0,2.271538,1.603765,0.0,6.32,11.0,6.785314,20.19705,0.0,6.0
52,01/04/2018 17:20,0.3868633,17.61026,0.0,3.67505,0.0,0.04,0.7484432,0.0,6.32,11.0,6.792492,20.45427,0.0,6.0
53,01/04/2018 17:40,0.1288459,4.875731,0.0,3.721509,0.0,0.04,0.3635635,0.0,6.318419,11.0,6.78,20.8424,0.0,6.0
54,01/04/2018 18:00,0.6356059,29.04878,0.0,3.724489,0.0,0.04124718,0.5645241,0.0,6.309999,10.98444,6.780295,20.77052,0.0,6.0
55,01/04/2018 18:20,0.0,0.0,0.0,3.797235,0.0,0.04,0.1656983,0.0,6.309999,10.9,6.78,20.81199,0.0,6.0
56,01/04/2018 18:40,0.2576352,11.42587,0.0,3.765827,0.0,0.04,0.04940457,0.0,6.309999,10.9,6.780833,21.13177,0.0,6.0
57,01/04/2018 19:00,0.1285058,5.395768,0.0,3.75,0.0,0.04,0.06417211,0.0,6.309999,10.9,6.797479,20.96908,0.0,6.0
58,01/04/2018 19:20,0.1287892,5.650989,0.0,3.684037,0.0,0.04,0.0619679,0.0,6.30537,10.9,6.800002,21.1189,0.0,6.0
59,01/04/2018 19:40,0.128775,6.018826,0.0,3.63,0.0,0.04,0.06677829,0.0,6.300001,10.9,6.800002,21.19844,0.0,6.0
60,01/04/2018 20:00,0.0,0.0,0.0,3.58132,0.0,0.04,0.1695114,0.0,5.195372,10.9,6.800002,21.07609,0.0,6.0
61,01/04/2018 20:20,0.0,0.0,0.0,3.418518,0.0,0.04,0.1089719,0.0,4.250162,10.9,6.800002,21.09079,0.0,6.0
62,01/04/2018 20:40,138.7746,7550.259,0.0,3.322294,0.0,0.04,0.0718206,0.0,4.159781,10.9,6.800002,21.15634,0.0,6.0
63,01/04/2018 21:00,241.6042,13211.88,0.008174165,3.095156,0.0,0.07747217,0.356186,1482.773,4.892179,10.95372,6.811442,20.66231,0.000878259,6.0
64,01/04/2018 21:20,162.6241,8930.499,1.97723,1.940094,0.0,2.309456,2.372259,2142.49,5.406503,11.0,6.840762,18.66335,0.000210163,6.0
65,01/04/2018 21:40,149.7832,8348.983,2.841329,1.623202,0.0,3.211419,2.309487,2094.407,5.915362,11.0,6.878496,18.43937,0.01227795,6.0
66,01/04/2018 22:00,0.1823925,4.610986,1.357498,2.008017,0.0,3.299295,2.696713,1550.146,6.012224,11.0,6.846354,17.74511,0.02330039,6.0
67,01/04/2018 22:20,1.197328,57.56581,0.03030535,2.441983,0.0,3.417293,3.281993,1223.19,5.990608,11.0,6.801084,17.93615,0.0176761,6.0
68,01/04/2018 22:40,1.2593,58.8807,0.0,2.800379,0.0,3.420691,3.090522,503.7321,5.971738,11.0,6.800002,18.91833,0.005711618,6.0
69,01/04/2018 23:00,2.261818,113.5689,0.0,3.139382,0.0,3.425844,2.683256,437.3875,5.970001,11.0,6.800002,20.39615,0.00343665,6.0
70,01/04/2018 23:20,0.0,0.0,0.0,3.418457,0.0,2.877845,0.993758,0.0,5.970001,11.0,6.800002,20.051,0.0,6.0
71,01/04/2018 23:40,0.2576775,13.16924,0.0,3.5,0.0,0.9042395,0.09725179,0.0,5.970001,10.9832,6.80926,20.25954,0.0,6.0
72,02/04/2018 00:00,0.0,0.0,0.0,3.540097,0.0,0.04,0.1348066,0.0,5.970001,10.9,6.820001,20.44381,0.0,6.0
73,02/04/2018 00:20,0.0,0.0,0.0,3.57,0.0,0.04067576,0.09344913,0.0,5.960431,10.9,6.808141,20.31385,0.0,6.0
74,02/04/2018 00:40,0.2578762,13.08753,0.0,3.57,0.0,0.04,0.04279949,0.0,5.96,10.9,6.801219,20.48709,0.0,6.0
75,02/04/2018 01:00,0.0,0.0,0.0,3.508898,0.0,0.04,0.03266266,0.0,5.96,10.9,6.801786,20.51395,0.0,6.0
76,02/04/2018 01:20,0.0,0.0,0.0,3.432305,0.0,0.04,0.03892618,0.0,5.96,10.9,6.819344,20.5977,0.0,6.0
77,02/04/2018 01:40,0.0,0.0,0.0,3.359277,0.0,0.04,0.04089492,0.0,5.575221,10.89842,6.804078,20.71531,0.0,6.0
78,02/04/2018 02:00,0.0,0.0,0.0,3.221801,0.0,0.04,0.03847025,0.0,4.544833,10.9,6.820001,20.75389,0.0,6.0
79,02/04/2018 02:20,0.0,0.0,0.0,3.052891,0.0,0.04,0.03602084,0.0,4.361115,10.9,6.820001,20.84895,0.0,6.0
80,02/04/2018 02:40,214.1499,14646.79,0.3013549,2.76769,0.0,0.1343279,0.05231152,323.171,4.61939,10.9,6.828842,20.9138,0.0,6.0
81,02/04/2018 03:00,108.989,7477.586,1.548578,1.968167,0.0,2.207938,2.26242,2097.082,5.011905,10.99461,6.841457,18.83103,0.0,6.0
82,02/04/2018 03:20,125.8152,8689.89,2.43792,1.638521,0.0,3.574883,2.550529,1622.701,5.366425,11.0,6.863454,17.55114,0.002996495,6.0
83,02/04/2018 03:40,13.50649,929.0845,1.566335,2.017753,0.0,3.491603,2.759767,1373.762,5.534257,11.0,6.855427,17.42417,0.01071426,6.0
84,02/04/2018 04:00,0.1286191,7.003299,0.1665665,2.445201,0.0,3.571492,3.316429,1129.943,5.514482,11.0,6.815085,17.12476,0.01368434,6.0
85,02/04/2018 04:20,0.0,0.0,0.0,2.872199,0.0,3.616578,4.003674,377.6533,5.494027,11.0,6.809999,17.55174,0.004600186,6.0
86,02/04/2018 04:40,1.143859,66.6787,0.0,3.238431,0.0,3.563124,2.77929,412.3851,5.489999,11.0,6.809999,18.49056,0.003982784,6.0
87,02/04/2018 05:00,0.2583858,13.70788,0.0,3.535439,0.0,3.578011,1.113629,0.0,5.489999,11.0,6.809999,19.97925,0.0,6.0
88,02/04/2018 05:20,0.2508825,13.35602,0.0,3.607636,0.0,2.201496,0.144327,0.0,5.489999,11.0,6.817304,20.13668,0.0,6.0
89,02/04/2018 05:40,0.128945,6.609972,0.0,3.57,0.0,0.05,0.08996101,0.0,5.48865,10.91464,6.830001,20.35482,0.0,6.0
90,02/04/2018 06:00,0.2581308,12.87721,0.0,3.563751,0.0,0.05089201,0.05368856,0.0,5.480001,10.9,6.830001,20.55938,0.0,6.0
91,02/04/2018 06:20,0.3887756,18.71337,0.0,3.522918,0.0,0.05,0.03577708,0.0,5.480001,10.9,6.818264,20.56575,0.0,6.0
92,02/04/2018 06:40,0.1287892,6.392232,0.0,3.453744,0.0,0.04229067,0.03340183,0.0,5.480001,10.82426,6.825419,20.72151,0.0,6.0
93,02/04/2018 07:00,0.1288175,5.728121,0.0,3.375448,0.0,0.04,0.03206425,0.0,5.480001,10.8,6.830001,20.68118,0.0,6.0
94,02/04/2018 07:20,0.08167084,4.398066,0.0,3.314432,0.0,0.04,0.03979526,0.0,5.456192,10.8,6.830001,20.61796,0.0,6.0
95,02/04/2018 07:40,0.0,0.0,0.0,3.236676,0.0,0.04,0.04779226,0.0,4.614633,10.82617,6.830001,20.79827,0.0,6.0
96,02/04/2018 08:00,0.0,0.0,0.0,3.085594,0.0,0.04527185,0.04104968,0.0,4.196211,10.9,6.830001,20.89375,0.0,6.0
97,02/04/2018 08:20,134.7544,6755.323,0.0,2.931119,0.0,0.1114274,0.04522124,0.0,4.136409,10.9,6.831861,20.87325,0.0,6.0
98,02/04/2018 08:40,173.455,8492.002,0.8703671,2.212032,0.0,1.945533,1.126162,1352.396,4.696029,10.84251,6.864686,19.4121,0.0,6.0
99,02/04/2018 09:00,215.6652,10123.83,2.236814,1.617527,0.0,3.530093,2.681835,1197.009,5.225482,10.8,6.888986,17.68324,0.0,6.0
100,02/04/2018 09:20,171.726,7832.273,2.649774,1.947598,0.0,3.127218,2.830213,1234.23,5.837934,10.8,6.896298,17.28838,0.001316892,6.0
101,02/04/2018 09:40,1.018442,43.4409,1.290416,2.301102,0.0,3.229252,2.749781,1237.175,5.966449,10.8,6.857331,16.0764,0.0087869,6.0
102,02/04/2018 10:00,0.0,0.0,0.1193133,2.688557,0.0,3.368069,3.916372,939.1699,5.943829,10.8,6.822984,16.61663,0.009417556,6.0
103,02/04/2018 10:20,1.267845,74.63856,0.0,3.061113,0.0,3.378839,3.125781,193.8159,5.93,10.8,6.820001,18.69839,0.000702191,6.0
104,02/04/2018 10:40,1.634671,101.6259,0.0,3.406567,0.0,3.305808,2.311261,203.5133,5.93,10.8,6.820001,19.29028,0.000278774,6.0
105,02/04/2018 11:00,0.7698054,55.9954,0.0,3.63,0.0,2.483363,0.667416,0.0,5.922425,10.88775,6.820001,19.50292,0.0,6.0
106,02/04/2018 11:20,0.7358443,56.97895,0.0,3.660699,0.0,0.05326884,0.02412552,0.0,5.919999,10.97974,6.820001,19.88495,0.0,6.0
107,02/04/2018 11:40,0.6584042,51.12196,0.0,3.7,0.0,0.04033834,0.004740335,0.0,5.919999,11.09991,6.820001,20.27864,0.0,6.0
108,02/04/2018 12:00,0.3835703,30.6405,0.0,3.693884,0.0,0.04,0.02388841,0.0,5.919999,11.1,6.820001,20.53248,0.0,6.0
109,02/04/2018 12:20,0.8873285,78.91628,0.0,3.686161,0.0,0.05039733,0.02199958,0.0,5.919999,11.12302,6.820001,20.69706,0.0,6.0
110,02/04/2018 12:40,0.5092225,47.70477,0.0,3.718395,0.0,0.06124483,0.03,0.0,5.912487,11.1,6.821719,20.75196,0.0,6.0
111,02/04/2018 13:00,0.7651092,68.57783,0.0,3.742881,0.0,0.05999999,0.03,0.0,5.910001,11.17789,6.83656,20.89393,0.0,6.0
112,02/04/2018 13:20,0.128874,11.64571,0.002918415,3.868026,0.0,0.05999999,0.03,0.0,5.542567,11.2,6.82443,20.9275,0.0,6.0
113,02/04/2018 13:40,0.21395,20.48703,0.00136125,3.865026,0.0,0.05999999,0.03049908,0.0,4.44625,11.2,6.824239,20.91379,0.0,6.0
114,02/04/2018 14:00,0.28677,22.50118,0.000655585,3.766345,0.0,0.06249324,0.03357591,0.0,4.220391,11.22335,6.820001,20.9434,0.0,6.0
115,02/04/2018 14:20,209.561,22932.15,1.619619,3.300083,0.0,1.005569,0.0428911,0.0,4.254362,11.3304,6.85777,20.99358,0.0,6.0
116,02/04/2018 14:40,171.567,18610.07,6.545409,1.656021,0.0,3.84444,0.5847334,2167.22,4.927232,11.4839,6.954515,20.56085,0.0,6.0
117,02/04/2018 15:00,141.0265,15081.54,6.822295,1.741568,0.0,3.556885,2.163543,2531.462,5.419583,11.57036,6.909623,18.48227,0.005803888,6.0
118,02/04/2018 15:20,144.7099,15181.15,8.024472,2.02583,0.0,3.220636,2.106441,2531.462,5.87319,11.71578,6.943322,17.95878,0.04711203,6.0
119,02/04/2018 15:40,0.1288598,10.96438,6.060917,2.432159,0.0,3.277088,2.374892,2100.016,5.957387,11.8,6.926562,17.67185,0.08348013,6.0
120,02/04/2018 16:00,0.37925,28.83708,3.610872,2.866634,0.0,3.382956,2.669287,1674.668,5.936431,11.8,6.868804,17.3052,0.1108569,6.0
121,02/04/2018 16:20,1.846603,151.3528,1.85072,3.242995,0.0,3.407176,2.597075,1525.541,5.93,11.8,6.83181,17.43788,0.1267261,6.0
122,02/04/2018 16:40,2.168811,176.5736,0.4860457,3.608344,0.0,3.408044,2.806979,1134.019,5.924477,11.8,6.807525,17.19476,0.1040247,6.0
123,02/04/2018 17:00,0.2580745,20.01087,0.0,3.938555,0.0,3.3211,0.3119548,0.0,5.919999,11.8,6.785526,19.50134,0.0,6.0
124,02/04/2018 17:20,0.2576918,20.9322,0.0,4.120922,0.0,1.963196,0.04305342,0.0,5.919999,11.8,6.776476,20.89597,0.0,6.0
125,02/04/2018 17:40,0.2579182,19.52395,0.0,4.080401,0.0,0.07000001,0.08877869,0.0,5.919999,11.8,6.79,20.99794,0.0,6.0
126,02/04/2018 18:00,0.1289735,10.58303,0.0,4.023104,0.0,0.06065999,0.09800617,0.0,5.919999,11.8,6.79,21.02123,0.0,6.0
127,02/04/2018 18:20,0.3198408,23.62887,0.0,3.920124,0.0,0.05,0.1201592,0.0,5.919999,11.8,6.79,20.96639,0.0,6.0
128,02/04/2018 18:40,0.3250968,26.60182,0.0,3.89869,0.0,0.06186197,0.1439027,0.0,5.919999,11.8,6.79,21.00237,0.0,6.0
129,02/04/2018 19:00,0.1293555,9.883301,0.001000165,3.696355,0.0,0.05999999,0.1696454,0.0,5.919999,11.8,6.805709,21.01269,0.0,6.0
130,02/04/2018 19:20,0.2511575,19.03207,0.00566333,3.525214,0.0,0.06020132,0.18,0.0,5.853693,11.8,6.809999,21.00977,0.0,6.0
131,02/04/2018 19:40,0.0,0.0,0.0041485,3.613434,0.0,0.05999999,0.1566023,0.0,4.839629,11.8,6.809999,20.96623,0.0,6.0
132,02/04/2018 20:00,0.0,0.0,0.001106415,3.499489,0.0,0.06396674,0.1585376,0.0,4.470155,11.79654,6.809999,20.98954,0.0,6.0
133,02/04/2018 20:20,320.9288,30964.37,1.248585,3.046568,0.0,0.679083,0.2263636,0.0,4.746774,11.74528,6.835662,20.61952,0.0,6.0
134,02/04/2018 20:40,173.7401,17476.61,4.421234,2.052266,0.0,2.146721,1.277143,2471.268,5.556026,11.8,6.888474,19.28045,4.049838,6.0
135,02/04/2018 21:00,187.4432,19010.21,6.091483,1.854101,0.0,3.271756,2.418622,1762.417,6.02488,11.83785,6.889526,18.62679,2.934367,6.0
136,02/04/2018 21:20,53.79543,5424.559,6.335837,2.156278,0.0,3.10224,1.993304,2504.389,6.414397,11.9,6.898708,18.41448,3.474134,6.0
137,02/04/2018 21:40,0.50138,38.58127,4.917472,2.520125,0.0,3.161706,2.359941,1999.01,6.408602,11.94378,6.888289,18.23042,2.387884,6.0
138,02/04/2018 22:00,0.3792141,31.61902,3.433568,2.884693,0.0,3.222638,2.606854,1597.755,6.393363,12.0,6.863528,17.58818,1.777357,6.0
139,02/04/2018 22:20,2.772558,262.4812,2.143984,3.187889,0.0,3.229479,2.584096,1605.885,6.39,12.0,6.840816,17.26065,1.628844,6.0
140,02/04/2018 22:40,2.894982,292.2961,0.9620404,3.541336,0.0,3.22964,2.732193,1417.484,6.385973,12.0,6.807525,17.25387,1.2794,6.0
141,02/04/2018 23:00,1.644975,142.6859,0.1411765,3.816388,0.0,3.215068,2.850353,945.2455,6.379999,12.0,6.79,18.42936,0.5916477,6.0
142,02/04/2018 23:20,0.3788992,34.85276,0.0,4.072955,0.0,2.307494,0.6504356,0.0,6.379999,12.0,6.79,20.90564,0.0,6.0
143,02/04/2018 23:40,0.2470382,20.93224,0.0,4.2301,0.0,0.139181,0.04901636,0.0,6.379999,11.97022,6.79,21.00644,0.0,6.0
144,03/04/2018 00:00,0.3899478,29.43727,0.0,4.30181,0.0,0.08152925,0.06973483,0.0,6.379999,11.9,6.79,20.99293,0.0,6.0
145,03/04/2018 00:20,0.1289165,10.11687,0.0,4.293186,0.0,0.08129103,0.05129183,0.0,6.379999,11.9,6.79,21.0192,0.0,6.0
146,03/04/2018 00:40,0.3864667,28.51888,0.0,4.221986,0.0,0.1366638,0.07901718,0.0,6.379999,11.9,6.804301,20.55417,0.0,6.0
147,03/04/2018 01:00,0.1291856,9.835599,0.000715,4.201841,0.0,0.08399648,0.1148686,0.0,6.377106,11.94592,6.809999,20.8894,0.0,6.0
148,03/04/2018 01:20,0.257975,19.03282,0.00075075,4.198832,0.0,0.05999999,0.12,0.0,6.207394,11.90997,6.809999,21.02439,0.0,6.0
149,03/04/2018 01:40,0.0,0.0,0.0,4.075987,0.0,0.05999999,0.12,0.0,4.998988,11.92151,6.809999,21.03347,0.0,6.0
150,03/04/2018 02:00,0.0,0.0,0.0,3.979634,0.0,0.077227,0.1206524,0.0,4.671987,11.9,6.809999,21.03401,0.0,6.0
151,03/04/2018 02:20,194.5892,17402.0,0.691942,3.599823,0.0,0.4551494,0.1238381,0.0,4.784945,11.9,6.834846,21.04345,0.0,6.0
152,03/04/2018 02:40,100.7092,8996.533,1.800195,2.92761,0.0,1.693404,1.632935,2085.362,5.207022,11.99059,6.866942,19.27287,3.335454,6.0
153,03/04/2018 03:00,110.8197,9786.248,3.442527,2.268776,0.0,3.515231,2.639658,1664.963,5.519532,12.0,6.898936,17.88705,4.201313,6.0
154,03/04/2018 03:20,28.34576,2480.344,3.399487,2.60237,0.0,3.382067,2.613802,1778.976,5.707732,12.0,6.910001,17.86461,3.599708,6.0
155,03/04/2018 03:40,1.00265,66.27251,1.848957,3.018124,0.0,3.410327,2.637257,1643.167,5.694273,12.0,6.881069,17.86711,2.814421,6.0
156,03/04/2018 04:00,1.008547,78.89602,0.5952171,3.434367,0.0,3.492339,2.700928,1235.23,5.675232,12.0,6.853532,17.69362,1.849821,6.0
157,03/04/2018 04:20,4.649383,355.2362,0.0321265,3.748439,0.0,3.491651,2.596095,1257.341,5.669999,12.0,6.831531,18.72698,1.292697,6.0
158,03/04/2018 04:40,0.0,0.0,0.0,4.158069,0.0,3.494306,1.051453,0.7706162,5.669999,12.0,6.830001,20.77707,0.000181827,6.0
159,03/04/2018 05:00,0.231157,12.9584,0.0,4.387504,0.0,2.62204,0.02248568,0.0,5.669999,12.0,6.833935,20.81019,0.0,6.0
160,03/04/2018 05:20,0.2195185,15.2533,0.0,4.390446,0.0,0.07000001,0.03302008,0.0,5.669999,11.95409,6.849999,20.85951,0.0,6.0
161,03/04/2018 05:40,0.1883745,10.82966,0.0,4.366296,0.0,0.07090501,0.03663242,0.0,5.669999,11.9,6.849999,20.8116,0.0,6.0
162,03/04/2018 06:00,0.5096952,31.43028,0.0,4.299706,0.0,0.07000001,0.058063,0.0,5.669999,11.9,6.849999,20.76807,0.0,6.0
163,03/04/2018 06:20,0.1287185,7.793359,0.0,4.231044,0.0,0.07000001,0.07000001,0.0,5.669999,11.9,6.849999,20.79399,0.0,6.0
164,03/04/2018 06:40,0.01658915,0.2331105,0.0,4.1587,0.0,0.07000001,0.07833901,0.0,5.661261,11.9,6.849999,20.88477,0.0,6.0
165,03/04/2018 07:00,0.2409892,13.77544,0.0,4.095462,0.0,0.07000001,0.09000002,0.0,5.660001,11.82018,6.849999,20.8037,0.0,6.0
166,03/04/2018 07:20,0.0,0.0,0.0,3.963351,0.0,0.07000001,0.08588552,0.0,4.954951,11.86789,6.849999,20.78804,0.0,6.0
167,03/04/2018 07:40,0.128619,6.323895,0.0,3.814861,0.0,0.07081551,0.07833251,0.0,4.33519,11.9,6.851281,20.66046,0.0,6.0
168,03/04/2018 08:00,136.9075,8411.286,0.00784085,3.663131,0.0,0.1414897,0.0903766,0.0,4.255373,11.89717,6.87,20.87166,0.0,6.0
169,03/04/2018 08:20,251.725,15325.88,1.332092,2.975806,0.0,2.052839,0.5847487,1364.206,5.00109,11.785,6.903112,19.38464,3.156777,6.0
170,03/04/2018 08:40,178.59,11195.38,5.187361,2.224186,0.0,3.456167,2.65404,1519.138,5.525952,11.8,6.973688,18.21517,4.410777,6.0
171,03/04/2018 09:00,138.6503,9410.253,6.841365,2.522396,0.0,3.158922,2.73008,1677.547,6.005636,11.8,6.969832,18.40839,3.659451,6.0
172,03/04/2018 09:20,0.6703,40.3966,6.279098,2.909391,0.0,3.144909,2.634806,1544.982,6.127095,11.8,6.962353,18.27082,2.706846,6.0
173,03/04/2018 09:40,0.495897,39.12107,4.358126,3.283046,0.0,3.302898,2.651437,1549.89,6.106395,11.8,6.922512,17.69592,2.652076,6.0
174,03/04/2018 10:00,3.234751,289.8152,2.990036,3.631704,0.0,3.32,2.673193,1514.588,6.099999,11.8,6.886402,17.46035,2.261971,6.0
