,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr
57,01/04/2018 19:00,1.517306,75.64336,1.353073,2.572552,4.334767,3.40836,0.8886343,192.4303,6.11,12.1,6.921243,20.49439,0.08164231,1.0
58,01/04/2018 19:20,0.0,0.0,0.9363068,2.580707,4.3,0.0268571,0.04,0.0,6.11,12.1,6.908864,20.64141,0.0,1.0
59,01/04/2018 19:40,0.1289025,5.756614,0.935079,2.445984,4.3,0.0,0.04085442,0.0,6.11,12.1,6.910001,20.93384,0.0,1.0
60,01/04/2018 20:00,0.2575072,11.24456,1.071187,2.307429,4.3,0.0,0.05637275,0.0,6.11,12.1,6.910001,21.00295,0.0,1.0
61,01/04/2018 20:20,0.257706,11.1026,1.29135,2.163382,4.3,0.0,0.08074684,0.0,6.107451,12.1,6.910001,20.8832,0.0,1.0
62,01/04/2018 20:40,0.1288033,5.889475,1.293892,2.08675,4.3,0.0,0.09000002,0.0,6.099999,12.1,6.910353,21.1885,0.0,1.0
63,01/04/2018 21:00,0.1290725,5.375143,1.255908,2.053123,4.3,0.0,0.09026244,0.0,6.099999,12.1,6.921926,21.20304,0.0,1.0
64,01/04/2018 21:20,0.3870758,16.85766,1.16997,1.950039,3.871175,0.0,0.1,0.0,6.099999,12.1,6.929999,21.08232,0.0,1.0
65,01/04/2018 21:40,0.1292,5.469413,1.03212,1.918839,3.7,0.0,0.1,0.0,5.998203,12.1,6.929999,20.89201,0.0,1.0
66,01/04/2018 22:00,0.0,0.0,0.952438,1.858575,3.7,0.0,0.1,0.0,4.328258,12.09672,6.930243,20.78975,0.0,1.0
67,01/04/2018 22:20,0.0,0.0,0.9753723,1.791506,3.225682,0.0,0.1,0.0,3.810026,12.0,6.9327,21.0858,0.0,1.0
68,01/04/2018 22:40,396.62,23576.22,1.70938,1.803769,2.624859,0.764223,0.1805141,0.0,3.989171,12.0,6.977038,21.05057,0.0,1.0
69,01/04/2018 23:00,402.3848,24230.82,4.414725,1.994547,0.6577111,3.360573,0.8508277,2226.112,5.549854,12.0,7.07371,20.24217,0.5319042,1.0
70,01/04/2018 23:20,151.9518,9384.807,4.201186,2.055575,0.9591954,3.12129,2.583512,1908.681,6.212308,12.0,7.041121,18.47499,0.5484703,1.0
71,01/04/2018 23:40,106.483,6649.97,3.557894,2.187778,1.4,3.112781,2.509109,1766.707,6.650778,12.0132,7.012373,18.1283,0.4308235,1.0
72,02/04/2018 00:00,0.3793666,20.06384,2.353505,2.396763,1.897778,3.153745,2.742093,1619.327,6.693277,12.1,6.981565,17.90477,0.3458403,1.0
73,02/04/2018 00:20,0.50083,25.33102,1.098417,2.598602,2.617236,3.220002,2.748553,1242.605,6.674544,12.1,6.948567,17.65597,0.247774,1.0
74,02/04/2018 00:40,3.751392,225.3748,0.2854924,2.812757,2.78,3.23,2.924953,1187.242,6.660001,12.1,6.922339,17.3837,0.2235829,1.0
75,02/04/2018 01:00,0.7696217,48.92696,0.01282875,3.020774,2.78,3.135736,1.95219,116.3287,6.660001,12.1,6.901999,19.40682,0.01551668,1.0
76,02/04/2018 01:20,0.5164318,27.50846,0.0,3.046719,2.78,-0.01,0.6595127,0.0,6.660001,12.1,6.901076,20.02308,0.0,1.0
77,02/04/2018 01:40,0.128789,6.743377,0.02051402,3.094413,2.690566,-0.01,0.3120752,0.0,6.660001,12.1,6.900001,20.30712,0.0,1.0
78,02/04/2018 02:00,0.258329,13.34276,0.01880116,3.066878,2.23,-0.01,0.1707779,0.0,6.660001,12.1,6.900001,20.14975,0.0,1.0
79,02/04/2018 02:20,0.1289025,6.846795,0.01421675,3.00549,2.23,-0.01,0.08630272,0.0,6.660001,12.1,6.900001,20.44757,0.0,1.0
80,02/04/2018 02:40,0.1287325,6.71532,0.008066667,2.965102,2.23,-0.01,0.07792802,0.0,6.660001,12.1,6.900001,20.53345,0.0,1.0
81,02/04/2018 03:00,0.1287325,7.359813,0.0,2.93323,2.23,-0.01,0.08953936,0.0,6.660001,12.1,6.900001,20.59609,0.0,1.0
82,02/04/2018 03:20,0.6370141,35.45427,0.0,2.867131,2.23,-0.01,0.1013765,0.0,6.660001,12.1,6.900001,20.67868,0.0,1.0
83,02/04/2018 03:40,0.0,0.0,0.0,2.80483,2.23,-0.01,0.1072172,0.0,6.010633,12.1,6.900001,20.6987,0.0,1.0
84,02/04/2018 04:00,0.0,0.0,0.0,2.672767,1.780871,-0.01,0.1043905,0.0,4.472421,12.1,6.918508,20.86357,0.0,1.0
85,02/04/2018 04:20,0.0,0.0,0.0,2.4784,1.71,-0.005421334,0.1,0.0,3.831827,12.1,6.921401,20.7873,0.0,1.0
86,02/04/2018 04:40,257.9995,18139.6,0.872327,2.191217,1.357792,0.8384681,0.1304665,515.3671,4.28448,12.1,6.969285,20.53207,0.01727811,1.0
87,02/04/2018 05:00,133.7755,9304.697,3.849617,1.431734,0.2482904,3.957034,2.506259,1851.982,4.708498,12.0979,7.044856,18.54354,0.06619538,1.0
88,02/04/2018 05:20,99.12773,6729.063,2.912316,1.78103,1.055051,3.699845,2.79421,1303.603,5.035701,12.0,7.007992,17.84019,0.03196558,1.0
89,02/04/2018 05:40,5.751647,368.9067,1.574548,2.067709,1.743698,3.71728,2.82637,1202.92,5.164891,11.9429,7.004003,17.54809,0.02611388,1.0
90,02/04/2018 06:00,0.1290158,6.246259,0.2507213,2.313569,2.04,3.889413,3.067863,1014.221,5.145409,11.9,6.951572,17.34476,0.02295466,1.0
91,02/04/2018 06:20,0.3281365,19.3313,0.0,2.588536,1.421391,3.924084,3.407555,512.8058,5.124625,11.9,6.953387,19.3467,0.006332102,1.0
92,02/04/2018 06:40,3.441748,166.5654,0.0,2.814379,1.213707,3.933831,2.844701,422.3794,5.12,11.9,6.94375,20.20407,0.001404192,1.0
93,02/04/2018 07:00,0.4526957,20.69982,0.0,3.070087,1.292265,3.836976,1.495964,0.0,5.12,11.9,6.940001,20.34364,0.0,1.0
94,02/04/2018 07:20,0.191264,8.320856,0.0,3.099999,0.5545072,0.08272465,0.6967645,0.0,5.12,11.9,6.9579,20.3469,0.0,1.0
95,02/04/2018 07:40,0.5156243,22.91889,0.000594665,3.078755,0.00688415,0.0,0.3386752,0.0,5.12,11.80141,6.96,20.69518,0.0,1.0
96,02/04/2018 08:00,0.2578759,10.64674,0.000520667,3.012726,0.0,0.0,0.1519153,0.0,5.12,11.8,6.96,20.71001,0.0,1.0
97,02/04/2018 08:20,0.2579325,10.5295,0.0,2.947514,0.0,0.0,0.1063766,0.0,5.12,11.8,6.96,20.85432,0.0,1.0
98,02/04/2018 08:40,0.2109149,7.022985,0.0,2.884656,0.0,-0.000103414,0.1176256,0.0,5.12,11.8,6.96,20.78493,0.0,1.0
99,02/04/2018 09:00,0.6852573,27.68489,0.0,2.813962,0.0,-0.01,0.1053672,0.0,5.12,11.8,6.96,20.85495,0.0,1.0
100,02/04/2018 09:20,0.129044,4.569882,0.0,2.79,0.0,-0.01,0.10906,0.0,5.028174,11.8,6.96,20.98415,0.0,1.0
101,02/04/2018 09:40,0.0,0.0,0.0,2.686675,0.0,-0.01,0.1034492,0.0,4.083731,11.898,6.96,20.93431,0.0,1.0
102,02/04/2018 10:00,0.129115,5.67777,0.0,2.443731,0.0,-0.01,0.09567883,0.0,3.735781,12.06574,6.96,20.87597,0.0,1.0
103,02/04/2018 10:20,316.0657,21521.89,0.9031305,2.320354,0.0,0.2792785,0.1825826,0.0,3.837688,12.06093,6.984934,20.66216,0.0,1.0
104,02/04/2018 10:40,209.8077,16347.96,11.62243,1.895738,0.0137126,3.349985,1.133177,1547.155,4.792848,12.0,7.207726,19.27513,0.000105071,1.0
105,02/04/2018 11:00,188.8535,16563.86,12.78956,1.900053,0.286195,3.146272,2.670783,1397.17,5.360806,12.0,7.1273,18.19558,7.59882e-05,1.0
106,02/04/2018 11:20,138.7346,13036.8,12.92643,2.103138,1.23175,3.129207,2.640224,1570.13,5.886881,12.07791,7.099695,17.21462,0.006277349,1.0
107,02/04/2018 11:40,1.241476,98.67207,11.06485,2.305596,2.046023,3.343032,2.738859,1422.615,5.98532,12.1,7.076712,17.10344,0.02144743,1.0
108,02/04/2018 12:00,0.12937,10.65635,8.933973,2.514649,2.881019,3.471465,2.789466,1181.454,5.966086,12.1,7.01707,16.94502,0.03489407,1.0
109,02/04/2018 12:20,2.410038,202.7057,7.435714,2.727784,3.530251,3.48,2.80187,1222.641,5.955283,12.19098,6.979825,16.66542,0.05276492,1.0
110,02/04/2018 12:40,2.861368,288.0908,6.065917,2.92872,4.369653,3.48,2.75992,1197.843,5.952575,12.2,6.939173,16.29337,0.08318745,1.0
111,02/04/2018 13:00,0.9503757,79.09222,4.735385,3.128271,5.064566,3.48,2.713725,1046.69,5.950132,12.2,6.903903,16.25064,0.09735946,1.0
112,02/04/2018 13:20,1.865683,175.6422,3.432261,3.282809,5.720948,3.481001,2.623399,801.3336,5.950199,12.2,6.868227,16.82054,0.0858245,1.0
113,02/04/2018 13:40,0.1285909,11.09876,2.680964,3.379312,6.288066,2.851014,0.1518719,0.0,5.949999,12.21149,6.830001,18.71022,0.0,1.0
114,02/04/2018 14:00,0.073199,7.034886,2.830541,3.276946,6.29,-0.01,0.03070775,0.0,5.949999,12.38049,6.830001,19.36331,0.0,1.0
115,02/04/2018 14:20,0.4426377,40.80853,2.810802,3.287936,6.29,-0.01,0.04965492,0.0,5.949999,12.4,6.830001,19.77205,0.0,1.0
116,02/04/2018 14:40,0.5151991,46.19698,2.754236,3.29,6.29,-0.004694663,0.07529934,0.0,5.949999,12.41841,6.830001,20.14158,0.0,1.0
117,02/04/2018 15:00,0.4021775,34.63697,2.699532,3.291943,6.29,-0.005585083,0.0897816,0.0,5.949999,12.5,6.830001,20.48377,0.0,1.0
118,02/04/2018 15:20,0.4102808,33.69602,2.623677,3.29,6.29,0.0,0.1075948,0.0,5.949999,12.5,6.830001,20.54801,0.0,1.0
119,02/04/2018 15:40,0.2183509,20.55351,2.546393,3.29,6.29,0.0,0.11,0.0,5.916397,12.5,6.830001,20.87491,0.0,1.0
120,02/04/2018 16:00,0.0,0.0,2.513518,3.246475,6.29,0.0,0.111607,0.0,4.824459,12.5,6.830001,20.89475,0.0,1.0
121,02/04/2018 16:20,153.6423,14965.07,2.827531,2.91072,6.145,0.2550144,0.1249536,0.0,4.067733,12.40329,6.845451,20.87671,0.0,1.0
122,02/04/2018 16:40,174.5074,17648.72,11.18812,1.664842,3.151802,3.52955,0.5769061,1431.542,4.699067,12.4,7.091099,20.25941,2.147216,1.0
123,02/04/2018 17:00,175.1805,17616.16,11.17196,1.51901,3.575954,3.607366,2.670625,1876.168,5.202129,12.50094,7.024806,18.89628,3.828779,1.0
124,02/04/2018 17:20,138.726,13861.22,11.95153,1.784521,3.62,3.310535,2.416574,1762.617,5.605264,12.6,7.039044,18.29692,3.076224,1.0
125,02/04/2018 17:40,0.3795835,28.19689,10.78263,1.991052,4.274019,3.384266,2.338621,1762.617,5.75991,12.66238,7.062757,18.21051,2.539364,1.0
126,02/04/2018 18:00,0.2522609,19.09702,8.486748,2.231329,5.346185,3.583919,2.664078,1532.412,5.740374,12.7,7.00304,17.98243,1.942927,1.0
127,02/04/2018 18:20,2.168876,202.5057,7.038551,2.466413,5.955934,3.61,2.619109,1504.131,5.725662,12.7,6.97004,17.45542,1.759698,1.0
128,02/04/2018 18:40,3.744337,318.4048,5.735983,2.675453,6.550814,3.61,2.741373,1528.532,5.726589,12.7,6.94469,17.27223,1.621495,1.0
129,02/04/2018 19:00,2.13799,197.9512,4.525376,2.884399,7.424483,3.61,2.701409,1335.042,5.721082,12.7,6.908156,17.13284,1.287254,1.0
130,02/04/2018 19:20,2.393032,181.2912,3.227108,3.092916,7.854834,3.595939,2.794493,1245.538,5.720001,12.7,6.898042,17.31054,1.048121,1.0
131,02/04/2018 19:40,0.0,0.0,2.395422,3.188264,8.64,3.226259,0.4753358,0.0,5.720001,12.7,6.866694,20.36025,0.0,1.0
132,02/04/2018 20:00,0.508667,38.73463,2.511335,3.021437,8.64,0.2042269,0.04,0.0,5.720001,12.7,6.850304,21.03213,0.0,1.0
133,02/04/2018 20:20,0.2572387,20.82397,2.490888,2.948083,8.64,-0.01,0.05463392,0.0,5.720001,12.7,6.857057,20.97865,0.0,1.0
134,02/04/2018 20:40,0.3227028,25.59632,2.419463,2.91,8.64,-0.001915164,0.08887251,0.0,5.720001,12.7,6.87,20.99635,0.0,1.0
135,02/04/2018 21:00,0.31535,24.02758,2.365895,2.876087,8.64,-0.003896833,0.1082368,0.0,5.720001,12.7,6.87,20.98089,0.0,1.0
136,02/04/2018 21:20,0.3696083,30.34955,2.358821,2.772848,8.64,-0.01,0.1246895,0.0,5.720001,12.7,6.87,21.00186,0.0,1.0
137,02/04/2018 21:40,0.1455483,10.45934,2.400117,2.73,8.64,-0.01,0.1333699,0.0,5.720001,12.7,6.87,21.00455,0.0,1.0
138,02/04/2018 22:00,0.3782915,32.13201,2.365681,2.660785,8.64,-0.01,0.1441939,0.0,5.519659,12.7,6.87,20.91182,0.0,1.0
139,02/04/2018 22:20,241.2069,24706.02,2.74898,2.449692,8.38533,0.2400037,0.2084399,0.0,4.403237,12.7,6.899774,20.95666,0.0,1.0
140,02/04/2018 22:40,202.923,21128.7,11.83863,1.659751,4.364694,3.234722,0.5758821,1667.256,5.08071,12.83123,7.168157,20.29099,2.217015,1.0
141,02/04/2018 23:00,173.1588,18045.23,10.20329,1.46076,5.019999,3.612487,2.231156,2078.618,5.577908,12.97429,7.056877,18.84726,4.920354,1.0
142,02/04/2018 23:20,109.3905,11288.13,10.89779,1.722181,5.019999,3.310143,1.997363,2338.972,5.935412,13.0,7.068059,18.43635,4.996802,1.0
143,02/04/2018 23:40,0.3780342,29.3234,10.03737,1.927107,5.424803,3.341671,2.347802,2172.898,6.041753,13.03418,7.092082,18.20914,3.893155,1.0
144,03/04/2018 00:00,0.0,0.0,8.353182,2.166959,6.206525,3.503913,2.575973,1770.797,6.022086,13.1,7.048696,17.65124,2.862691,1.0
145,03/04/2018 00:20,1.6387,129.1843,7.178691,2.439682,6.882472,3.529999,2.705046,1528.226,6.010001,13.1,7.026692,17.83163,2.169842,1.0
146,03/04/2018 00:40,4.187121,375.2564,6.011093,2.669641,7.559023,3.529999,2.647219,1644.687,6.010001,13.1,6.997047,17.54687,2.089197,1.0
147,03/04/2018 01:00,1.468616,107.4474,4.89337,2.870044,8.094146,3.529999,2.786236,1473.108,6.010001,13.1,6.964044,17.47031,1.679448,1.0
148,03/04/2018 01:20,2.513772,193.6001,3.751897,3.040725,8.821198,3.529999,2.634001,1415.751,6.010001,13.1,6.939412,17.68962,1.441654,1.0
149,03/04/2018 01:40,0.7586397,54.99567,2.976834,3.19822,9.259999,3.397229,1.095918,275.7437,6.010001,13.1,6.915047,19.8629,0.2020481,1.0
150,03/04/2018 02:00,0.1291855,9.321714,2.554722,3.139539,9.259999,1.621325,0.030263,0.0,6.010001,13.1,6.892898,21.06638,0.0,1.0
151,03/04/2018 02:20,0.1291291,8.905433,2.532327,3.075689,9.259999,0.04443425,0.0369015,0.0,6.010001,13.1,6.897305,21.0436,0.0,1.0
152,03/04/2018 02:40,0.25823,17.53795,2.454129,2.979522,9.259999,0.01860866,0.06180967,0.0,6.010001,13.1,6.910001,20.97524,0.0,1.0
153,03/04/2018 03:00,0.3359483,24.48861,2.41,2.876093,9.259999,0.028698,0.0847665,0.0,6.010001,13.1,6.910001,20.9934,0.0,1.0
154,03/04/2018 03:20,0.051014,2.689395,2.353035,2.810196,8.904188,0.006694835,0.1010333,0.0,6.008751,13.1,6.910001,21.01238,0.0,1.0
155,03/04/2018 03:40,0.128945,8.582108,2.318055,2.751392,8.679998,0.001913665,0.11,0.0,5.899116,13.1,6.910001,20.90392,0.0,1.0
156,03/04/2018 04:00,0.0,0.0,2.198513,2.73,8.679998,0.0003505,0.11,0.0,4.653715,13.1,6.927305,20.72296,0.0,1.0
157,03/04/2018 04:20,200.776,16581.48,2.3141,2.609116,8.404593,0.242292,0.1153253,0.0,4.343408,13.1,6.940789,20.00591,0.0,1.0
158,03/04/2018 04:40,113.648,9411.854,5.843498,1.743464,4.391729,3.67157,1.990399,2116.008,4.757494,13.07357,7.093689,19.0117,5.683629,1.0
159,03/04/2018 05:00,103.6512,8371.131,4.778395,1.988386,4.910001,3.625613,2.661402,1523.63,5.062723,13.0,7.013982,17.92987,4.6881,1.0
160,03/04/2018 05:20,24.61898,1952.253,3.708968,2.309898,5.176732,3.665309,2.678524,1509.069,5.254172,13.0,7.03933,17.66889,4.023848,1.0
161,03/04/2018 05:40,0.7561949,52.16423,2.102133,2.58335,5.947122,3.812134,2.716014,1355.172,5.237012,13.0,7.006397,17.81235,2.999611,1.0
162,03/04/2018 06:00,1.387535,89.64697,0.9161328,2.857473,4.158795,3.850837,2.739317,1375.648,5.222293,13.0,6.973502,17.75219,2.63366,1.0
163,03/04/2018 06:20,1.011062,58.6126,0.2704527,3.102574,4.593935,3.859715,2.9728,1014.221,5.22,13.0,6.947102,17.67639,1.727386,1.0
164,03/04/2018 06:40,0.637679,38.15723,0.03581784,3.348598,6.308712,3.846326,2.079282,280.9359,5.22,13.0,6.940001,19.72471,0.3251812,1.0
165,03/04/2018 07:00,0.0,0.0,0.0,3.565825,6.300001,3.622189,0.3316919,0.0,5.22,12.98744,6.940001,20.57348,0.0,1.0
166,03/04/2018 07:20,0.2596035,13.66732,0.0073045,3.538786,5.680122,0.2170262,0.1506632,0.0,5.22,12.9,6.958784,20.88399,0.0,1.0
167,03/04/2018 07:40,0.258173,13.71498,0.03609242,3.468276,5.64,0.000692,0.0821957,0.0,5.22,12.9,6.96,20.85219,0.0,1.0
168,03/04/2018 08:00,0.3866934,18.50032,0.1087063,3.381619,5.64,0.000201667,0.05628241,0.0,5.22,12.9,6.96,20.74862,0.0,1.0
169,03/04/2018 08:20,0.250305,12.20196,0.1280665,3.269914,5.64,0.0,0.07976259,0.0,5.22,12.9,6.96,20.74542,0.0,1.0
170,03/04/2018 08:40,0.1285905,6.154005,0.04528333,3.204203,5.414342,0.0,0.09000002,0.0,5.22,12.9,6.96,20.45085,0.0,1.0
