,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr
60,01/04/2018 20:00,0.3787534,17.27273,2.265387,1.158694,3.98787,-0.01,0.07225001,0.0,6.46,11.1,6.919999,20.99175,0.0,3.0
61,01/04/2018 20:20,0.12886,5.421588,2.331153,1.139769,3.94,-0.01,0.06107383,0.0,6.46,11.1,6.919999,21.00491,0.0,3.0
62,01/04/2018 20:40,0.1289025,5.910576,2.336689,1.081804,3.94,-0.01,0.07166743,0.0,6.439203,11.1,6.921069,20.87365,0.0,3.0
63,01/04/2018 21:00,0.0,0.0,2.33349,1.06248,3.578114,-0.01,0.07762142,0.0,4.950025,11.1,6.926293,20.76736,0.0,3.0
64,01/04/2018 21:20,0.0,0.0,2.329362,0.9985593,2.79,-0.01,0.07670702,0.0,3.87132,11.1,6.940001,20.81261,0.0,3.0
65,01/04/2018 21:40,217.073,12048.67,2.301786,0.9220705,2.486435,-0.01,0.1841555,0.0,3.844275,11.11307,6.950291,20.78703,0.0,3.0
66,01/04/2018 22:00,192.7884,10950.89,4.832514,1.058867,1.339452,1.714513,0.725956,1693.515,4.599007,11.18766,7.09551,20.32968,0.3226833,3.0
67,01/04/2018 22:20,384.7574,22358.33,6.905045,1.18,0.61,3.130186,2.690459,1807.068,5.453304,11.2,7.121393,18.95302,0.1219558,3.0
68,01/04/2018 22:40,298.2332,17644.5,7.209892,1.60331,1.057805,2.462559,2.800266,1545.316,6.583696,11.2,7.145932,18.6565,0.04587553,3.0
69,01/04/2018 23:00,0.2824835,14.7378,6.263124,1.591305,1.732908,3.814381,2.655314,1433.368,6.808088,11.2,7.086269,17.50389,0.06073548,3.0
70,01/04/2018 23:20,0.081444,4.774032,5.089902,1.596869,2.586401,3.068644,2.749687,1386.598,6.793811,11.2,7.035421,16.99689,0.07664844,3.0
71,01/04/2018 23:40,0.6933897,39.78225,4.173548,1.654201,3.218026,3.067425,2.74274,1138.517,6.78,11.2,6.993562,16.8581,0.08473014,3.0
72,02/04/2018 00:00,0.6835832,34.6631,3.218875,1.67006,3.807365,3.050635,2.871264,1066.232,6.78,11.2,6.960562,16.67123,0.1010161,3.0
73,02/04/2018 00:20,1.541544,85.97848,2.284825,1.739016,4.401681,3.05238,2.851882,1152.906,6.78,11.2,6.931708,16.67729,0.1402659,3.0
74,02/04/2018 00:40,0.1141267,6.325716,1.322399,1.783696,5.145573,2.997787,2.079804,275.8331,6.773038,11.2,6.902057,18.41879,0.03358315,3.0
75,02/04/2018 01:00,0.37861,24.24109,0.7688922,1.780949,5.199766,1.123125,0.25158,0.0,6.769999,11.17938,6.88,19.83376,0.0,3.0
76,02/04/2018 01:20,0.2580742,14.10839,0.6483381,1.692751,4.989999,-0.01,0.1868483,0.0,6.769999,11.1,6.88,20.05424,0.0,3.0
77,02/04/2018 01:40,0.378451,20.68783,0.6294386,1.556441,4.989999,-0.01,0.09996083,0.0,6.769999,11.1,6.88,20.14941,0.0,3.0
78,02/04/2018 02:00,0.386934,20.55765,0.80397,1.478479,4.989999,-0.01,0.06306315,0.0,6.769999,11.1,6.897959,20.29346,0.0,3.0
79,02/04/2018 02:20,0.2882633,17.30244,0.814481,1.413513,4.989999,-0.01,0.08174517,0.0,6.769999,11.1,6.900001,20.43853,0.0,3.0
80,02/04/2018 02:40,0.6148615,34.6741,0.8178946,1.35,4.861249,-0.01,0.08063075,0.0,6.769999,11.1,6.900001,20.59136,0.0,3.0
81,02/04/2018 03:00,0.0,0.0,0.7811467,1.336047,4.39,-0.008091083,0.08537543,0.0,6.341533,11.1,6.900001,20.68261,0.0,3.0
82,02/04/2018 03:20,0.0,0.0,0.6656066,1.26997,4.214758,0.0,0.08914067,0.0,4.696225,11.1,6.908292,20.73057,0.0,3.0
83,02/04/2018 03:40,251.4061,17486.27,2.648848,1.252738,2.385817,0.6193721,0.3280625,111.5504,4.333765,11.1,6.983386,20.60773,0.0041129,3.0
84,02/04/2018 04:00,168.2298,11790.12,5.353925,1.256079,0.9562103,2.314368,2.364295,1862.732,4.920007,11.1,7.030749,18.49148,0.08387437,3.0
85,02/04/2018 04:20,124.8784,8811.329,5.574543,1.2761,1.275836,3.436736,2.764377,1371.817,5.297017,11.1,7.042937,17.63557,0.05717518,3.0
86,02/04/2018 04:40,23.40088,1645.704,5.00569,1.379563,2.080056,3.404953,2.898193,1139.367,5.517994,11.1,7.05714,17.43182,0.04776536,3.0
87,02/04/2018 05:00,0.0,0.0,3.728008,1.400862,3.09696,3.564878,2.78132,1156.275,5.508313,11.1,6.998122,17.34416,0.06445459,3.0
88,02/04/2018 05:20,0.128775,6.953685,2.40499,1.468002,3.745509,3.586413,2.895775,1014.221,5.492163,11.1,6.967714,17.12717,0.07588578,3.0
89,02/04/2018 05:40,0.37857,19.05705,1.406728,1.542858,4.454365,3.609467,2.774146,1014.221,5.489999,11.1,6.943677,17.09262,0.09482548,3.0
90,02/04/2018 06:00,0.128789,6.31001,0.515231,1.60886,4.900001,3.61,2.992637,772.1782,5.488439,11.1,6.910001,18.33757,0.06570505,3.0
91,02/04/2018 06:20,0.0,0.0,0.04686133,1.654595,5.150026,3.493788,0.9776448,0.0,5.480001,11.1,6.897573,19.86909,0.0,3.0
92,02/04/2018 06:40,0.0,0.0,0.0,1.653348,5.25841,1.617563,0.03949685,0.0,5.480001,11.08992,6.890249,19.98511,0.0,3.0
93,02/04/2018 07:00,0.5171823,24.64334,0.0,1.578851,5.0,-0.01,0.1912925,0.0,5.480001,11.0,6.900001,20.18357,0.0,3.0
94,02/04/2018 07:20,0.0,0.0,0.0,1.489396,5.0,-0.01,0.1507237,0.0,5.480001,11.0,6.900001,20.27299,0.0,3.0
95,02/04/2018 07:40,0.259335,11.06971,0.0,1.372977,4.590098,-0.01,0.1102105,0.0,5.480001,11.0,6.900001,20.41436,0.0,3.0
96,02/04/2018 08:00,2.516703,100.4938,0.0,1.288861,4.48,-0.01,0.1161306,0.0,5.480001,11.0,6.900001,20.60211,0.0,3.0
97,02/04/2018 08:20,5.415185,159.5374,0.0,1.278032,4.426867,-0.006288164,0.09035435,0.0,5.418957,11.00428,6.901267,20.75768,0.0,3.0
98,02/04/2018 08:40,0.0,0.0,0.0,1.212752,3.970001,-0.01,0.09922136,0.0,4.447828,11.1,6.904052,20.84461,0.0,3.0
99,02/04/2018 09:00,0.0,0.0,0.0,1.143328,3.730773,-0.01,0.08670393,0.0,3.860444,11.15132,6.925333,20.99687,0.0,3.0
100,02/04/2018 09:20,240.8768,11007.16,0.06755108,1.103836,3.169999,0.6678626,0.3583274,0.0,3.918058,11.17884,6.950115,20.72514,0.0,3.0
101,02/04/2018 09:40,226.1567,10579.3,3.028347,1.253407,1.922473,3.134959,1.674322,1279.951,4.822977,11.06801,7.04163,18.90442,0.08942588,3.0
102,02/04/2018 10:00,258.0015,13909.47,7.513475,1.554486,0.9886864,3.248467,2.83278,1014.221,5.504641,11.1,7.08827,17.1155,0.07318329,3.0
103,02/04/2018 10:20,147.066,9441.882,9.274288,1.799608,1.57749,2.879581,2.919986,1153.904,6.116833,11.1,7.108176,16.83178,0.06187104,3.0
104,02/04/2018 10:40,0.09106335,6.178901,8.347517,1.737839,2.370095,3.10965,2.84968,1130.571,6.235894,11.1,7.059751,16.59228,0.06427356,3.0
105,02/04/2018 11:00,0.0,0.0,6.894427,1.717348,3.023438,3.248093,2.947621,1014.221,6.216716,11.1,7.022334,16.42275,0.07292906,3.0
106,02/04/2018 11:20,0.383444,27.81594,5.861921,1.789421,3.84451,3.205947,2.964749,1014.221,6.201482,11.1,6.98751,16.38717,0.09090365,3.0
107,02/04/2018 11:40,0.5029026,41.48661,4.872688,1.850496,4.535595,3.2671,3.109127,1014.221,6.199999,11.17982,6.9465,16.38899,0.113297,3.0
108,02/04/2018 12:00,0.7904917,64.412,3.841686,1.916399,5.309815,3.259227,3.23212,1014.221,6.199999,11.2,6.924534,16.41427,0.1377191,3.0
109,02/04/2018 12:20,0.5103682,50.07367,2.898784,1.986007,5.940346,3.259305,3.16775,661.4089,6.199999,11.2,6.90257,16.92931,0.09982053,3.0
110,02/04/2018 12:40,0.0,0.0,2.197485,2.005405,6.330001,1.756752,0.8023337,0.0,6.199999,11.22115,6.881101,19.28074,0.0,3.0
111,02/04/2018 13:00,0.2582725,23.51198,1.980575,1.934999,6.330001,0.0,0.04366183,0.0,6.199999,11.41542,6.87,19.8908,0.0,3.0
112,02/04/2018 13:20,0.257692,22.6416,1.940354,1.907012,6.330001,0.0,0.02855292,0.0,6.199999,11.5,6.87,20.21677,0.0,3.0
113,02/04/2018 13:40,0.1291292,11.7482,1.864614,1.905672,6.330001,0.0,0.04271942,0.0,6.199999,11.5,6.87,20.47333,0.0,3.0
114,02/04/2018 14:00,0.25823,22.25922,1.956978,1.90153,6.330001,0.0,0.0661319,0.0,6.199999,11.55672,6.869119,20.6295,0.0,3.0
115,02/04/2018 14:20,0.3784267,33.62389,1.980881,1.907135,6.330001,-0.004303164,0.05,0.0,6.199999,11.6,6.87,20.77819,0.0,3.0
116,02/04/2018 14:40,0.128959,11.01093,1.977774,1.911534,6.330001,-0.01,0.05,0.0,6.170295,11.6,6.87,20.88557,0.0,3.0
117,02/04/2018 15:00,0.0,0.0,1.937453,1.873917,6.330001,-0.01,0.07483248,0.0,5.095342,11.52334,6.865289,20.90347,0.0,3.0
118,02/04/2018 15:20,164.2914,17151.21,1.82951,1.698359,6.172013,-0.01,0.1628225,0.0,4.05881,11.50496,6.85731,20.96415,0.0,3.0
119,02/04/2018 15:40,218.0171,22562.76,4.963187,1.412597,4.528165,1.519665,0.8301724,1425.334,4.71355,11.75206,6.962497,20.15655,2.064843,3.0
120,02/04/2018 16:00,144.7131,14720.63,9.668436,1.16836,2.435919,3.68932,2.678314,1712.396,5.209891,11.75796,7.070001,18.53334,3.536492,3.0
121,02/04/2018 16:20,159.5963,16170.86,10.67015,1.18782,2.449438,3.442306,2.656381,1766.707,5.620636,11.8,7.08331,18.09431,3.280277,3.0
122,02/04/2018 16:40,2.87286,276.1459,10.55376,1.253592,3.132947,3.381699,2.735748,1466.255,5.82,11.87812,7.089999,17.83928,2.328335,3.0
123,02/04/2018 17:00,0.0,0.0,9.185472,1.273097,3.766043,3.432915,2.640322,1320.23,5.806849,11.9,7.055379,17.56399,1.939598,3.0
124,02/04/2018 17:20,0.6373015,52.83793,7.986484,1.389808,4.57433,3.464502,2.711897,1349.005,5.791695,11.9,7.019718,17.33576,1.84082,3.0
125,02/04/2018 17:40,1.003023,83.13413,6.87997,1.4579,5.563879,3.470001,2.744599,1167.494,5.79,11.9,6.995042,17.01712,1.501291,3.0
126,02/04/2018 18:00,1.63485,147.5401,5.825458,1.479144,6.356283,3.466699,2.70374,1277.918,5.79,11.9,6.96469,16.79213,1.569412,3.0
127,02/04/2018 18:20,0.3790015,29.51226,4.796033,1.543416,7.020507,3.464378,2.753314,843.0975,5.79,11.9,6.942693,16.99001,0.9784887,3.0
128,02/04/2018 18:40,0.128945,9.665545,3.982721,1.53501,7.38,3.267776,0.5158218,0.0,5.79,11.9,6.916038,19.82806,0.0,3.0
129,02/04/2018 19:00,0.2576209,21.64482,3.70649,1.467011,7.38,1.284735,0.03553216,0.0,5.79,11.9,6.91131,21.01505,0.0,3.0
130,02/04/2018 19:20,0.1293559,9.710016,3.660093,1.462546,7.38,-0.01,0.04684442,0.0,5.79,11.9,6.919999,21.00901,0.0,3.0
131,02/04/2018 19:40,0.5154828,41.48402,3.606962,1.376051,7.38,-0.01,0.05360643,0.0,5.785415,11.9,6.919999,20.997,0.0,3.0
132,02/04/2018 20:00,0.6444417,52.08532,3.658236,1.232146,6.912642,-0.01,0.08105917,0.0,5.779999,11.88344,6.919999,21.00264,0.0,3.0
133,02/04/2018 20:20,0.1291434,9.780293,3.713292,1.212718,6.412634,-0.005224249,0.09159686,0.0,5.779999,11.8,6.936704,20.99639,0.0,3.0
134,02/04/2018 20:40,0.2582304,20.48142,3.716622,1.155026,6.330001,-0.01,0.07898152,0.0,5.774884,11.8,6.940001,20.94596,0.0,3.0
135,02/04/2018 21:00,0.0,0.0,3.715285,1.151955,6.258297,-0.01,0.08109759,0.0,4.923291,11.8,6.940001,20.92006,0.0,3.0
136,02/04/2018 21:20,302.6617,30311.5,6.25213,1.156983,4.258328,0.7328793,0.261801,0.0,4.453674,11.90265,7.012936,20.34246,0.0,3.0
137,02/04/2018 21:40,163.5928,16842.52,10.47965,1.079497,1.470929,2.318919,1.436595,2852.239,5.148518,12.00321,7.11,18.88765,3.997456,3.0
138,02/04/2018 22:00,186.2698,19293.52,11.6102,1.117421,1.227954,3.386099,2.419749,1777.483,5.655379,12.11114,7.11,18.17923,2.183062,3.0
139,02/04/2018 22:20,37.69796,3913.742,11.59505,1.211656,1.972566,3.241582,2.415714,1766.707,5.949622,12.2,7.112021,17.71044,1.861286,3.0
140,02/04/2018 22:40,0.0,0.0,10.25424,1.255924,3.146614,3.371463,2.694443,1517.255,5.944818,12.2,7.087039,17.43604,1.459435,3.0
141,02/04/2018 23:00,0.6968809,57.54966,8.939883,1.321911,3.942694,3.433993,2.730308,1324.154,5.930429,12.2,7.054046,17.50555,1.151723,3.0
142,02/04/2018 23:20,1.790486,153.63,7.783479,1.396385,4.784124,3.537964,2.665378,1425.267,5.93,12.2,7.01974,17.221,1.167711,3.0
143,02/04/2018 23:40,2.059625,196.1694,6.631457,1.529923,5.465768,3.445829,2.800756,1272.622,5.93,12.2,6.996693,17.21548,1.003504,3.0
144,03/04/2018 00:00,1.137472,105.2062,5.584245,1.59591,6.164895,3.47192,2.68896,1225.608,5.926364,12.2,6.974698,16.90711,0.942355,3.0
145,03/04/2018 00:20,0.8874443,72.99064,4.547866,1.650099,6.759877,3.461998,2.630024,950.6484,5.919999,12.2,6.952698,18.26772,0.5644319,3.0
146,03/04/2018 00:40,0.3859426,29.87931,3.784513,1.599711,7.355222,2.743435,0.3720641,0.0,5.919999,12.2,6.926042,20.61477,0.0,3.0
147,03/04/2018 01:00,0.2578474,19.24893,3.5416,1.532199,7.343502,0.7892216,0.02688499,0.0,5.919999,12.2,6.921303,20.96207,0.0,3.0
148,03/04/2018 01:20,0.6371635,48.49335,3.43495,1.485715,7.099999,0.08000001,0.06618558,0.0,5.919999,12.2,6.929999,21.00878,0.0,3.0
149,03/04/2018 01:40,0.2578757,20.74709,3.40496,1.365713,6.694285,0.08014967,0.04841467,0.0,5.919999,12.2,6.929999,20.97088,0.0,3.0
150,03/04/2018 02:00,0.5079575,43.43627,3.407446,1.281537,6.550002,0.08000001,0.06299175,0.0,5.919999,12.2,6.929999,20.96321,0.0,3.0
151,03/04/2018 02:20,0.7596108,56.08475,3.403011,1.274117,6.550002,0.07476933,0.06922726,0.0,5.919999,12.2,6.930254,20.9737,0.0,3.0
152,03/04/2018 02:40,0.1290725,8.94649,3.400253,1.256138,6.374942,0.0,0.07068434,0.0,5.308405,12.2,6.949998,20.90417,0.0,3.0
153,03/04/2018 03:00,0.09517165,7.57332,3.390629,1.147114,5.489999,0.007956499,0.07643126,86.42393,4.168302,12.2,6.949998,21.00684,0.004409294,3.0
154,03/04/2018 03:20,213.3853,18641.09,4.953444,1.154898,3.989849,1.322383,0.4316688,289.1889,4.318052,12.2,7.018851,20.70391,0.02800661,3.0
155,03/04/2018 03:40,115.0981,9996.405,7.075034,1.122785,1.38,3.721977,2.197214,2168.403,4.77601,12.2,7.102784,18.7451,1.777483,3.0
156,03/04/2018 04:00,106.6506,9168.697,6.140447,1.221807,1.80375,3.721673,2.688326,1448.37,5.07638,12.2,7.059999,17.7954,1.395424,3.0
157,03/04/2018 04:20,33.12677,2817.361,5.717087,1.409807,2.64738,3.527597,2.721633,1412.979,5.291752,12.16578,7.059999,17.731,1.12241,3.0
158,03/04/2018 04:40,0.0,0.0,4.55372,1.45,3.524789,3.644484,2.674576,1173.108,5.28576,12.10129,7.029497,17.576,0.8394521,3.0
159,03/04/2018 05:00,0.883135,60.80853,3.280305,1.560017,4.231831,3.681253,2.726941,1335.654,5.270408,12.1,6.994206,17.62659,0.8830417,3.0
160,03/04/2018 05:20,1.382516,100.5869,2.181298,1.650372,4.878376,3.666856,2.827019,1219.068,5.269999,12.1,6.969887,17.40689,0.7787348,3.0
161,03/04/2018 05:40,0.3643665,22.14905,1.135488,1.723852,5.619361,3.725059,2.835222,1014.221,5.269999,12.1,6.948499,17.19745,0.6237006,3.0
162,03/04/2018 06:00,0.7931311,51.66003,0.4321039,1.809908,5.809541,3.823392,2.992981,1014.221,5.269999,12.1,6.929999,17.17615,0.5975347,3.0
163,03/04/2018 06:20,0.400591,21.99144,0.09160783,1.926,6.385354,3.70475,3.754217,684.9802,5.269999,12.1,6.935765,18.35912,0.3307586,3.0
164,03/04/2018 06:40,0.5034125,32.60801,0.0,1.998453,6.535072,3.639409,2.063636,0.0,5.269999,12.1,6.941134,20.58813,0.0,3.0
165,03/04/2018 07:00,0.1290158,6.89294,0.0,2.00607,6.239999,1.630071,0.5670019,0.0,5.261836,12.09324,6.940815,20.7287,0.0,3.0
166,03/04/2018 07:20,0.2594058,14.6728,0.0,1.975656,6.239999,0.0,0.7435424,0.0,5.260001,12.0,6.949998,20.78729,0.0,3.0
167,03/04/2018 07:40,0.3862115,19.39819,0.0,1.924503,5.797565,0.0,0.5251974,0.0,5.260001,12.0,6.938017,20.76937,0.0,3.0
168,03/04/2018 08:00,0.0,0.0,0.0,1.851303,5.64,0.0,0.3628833,0.0,5.256237,12.0,6.946727,20.80723,0.0,3.0
169,03/04/2018 08:20,0.0,0.0,0.0,1.785118,5.64,0.0,0.1938953,0.0,4.544327,12.01346,6.949998,20.81545,0.0,3.0
