,inflow [l/s],NO2 [gN/m3],O2 [gO2/m3],Time [],NH4 [gN/m3],N20 [gN/h]
26,0.3792517,0.0,0.7013413,2018-01-04 08:40:00,0.0,0.0
27,0.2301092,0.0,0.3695471,2018-01-04 09:00:00,0.00062,0.0
28,0.4072583,0.0,0.2467667,2018-01-04 09:20:00,0.001041835,0.0
29,0.1291715,0.0,0.1382635,2018-01-04 09:40:00,0.000620665,0.0
30,0.1288743,0.0,0.1228055,2018-01-04 10:00:00,0.0,0.0
31,0.2511575,0.0,0.1271222,2018-01-04 10:20:00,0.0,0.0
32,0.0,0.0,0.1397426,2018-01-04 10:40:00,0.0,0.0
33,0.0,0.0,0.1182904,2018-01-04 11:00:00,0.0,0.0
34,224.627,0.0,0.1145086,2018-01-04 11:20:00,0.0,0.0
35,221.1305,0.0,0.5986739,2018-01-04 11:40:00,4.468285,0.0
36,196.9145,0.09808435,2.668602,2018-01-04 12:00:00,8.641755,0.0
37,170.1361,0.6371524,2.691001,2018-01-04 12:20:00,9.593899,1.888403
38,0.37925,1.456488,2.67977,2018-01-04 12:40:00,8.099871,10.84849
39,0.6284485,2.268259,2.77961,2018-01-04 13:00:00,6.186591,21.436790000000002
40,3.51537,3.004272,2.811476,2018-01-04 13:20:00,4.766483,29.56439
41,2.146551,3.640157,2.743221,2018-01-04 13:40:00,3.440449,58.919470000000004
42,1.392429,4.431104,2.90516,2018-01-04 14:00:00,2.171552,67.07179000000001
43,2.256597,4.809999,1.848052,2018-01-04 14:20:00,1.105814,37.30943
44,0.3867216,4.809999,0.04519726,2018-01-04 14:40:00,0.7070811,0.0
45,0.2593066,4.809999,0.03,2018-01-04 15:00:00,0.6967597,0.0
46,0.0,4.809999,0.04881592,2018-01-04 15:20:00,0.6168324,0.0
47,0.638765,4.809999,0.07062751,2018-01-04 15:40:00,0.5223703,0.0
48,0.5159358,4.809999,0.09339284,2018-01-04 16:00:00,0.3979079,0.0
49,0.3868208,4.809999,0.1075806,2018-01-04 16:20:00,0.3842269,0.0
50,0.1286617,4.809999,0.1041864,2018-01-04 16:40:00,0.3947994,0.0
51,0.0,4.809999,0.1062208,2018-01-04 17:00:00,0.4446334,0.0
52,425.0558,3.79588,1.601234,2018-01-04 17:20:00,2.296389,1372.3229999999999
53,224.5437,2.380001,2.556378,2018-01-04 17:40:00,5.335608,2580.337
54,107.6077,2.76207,2.217777,2018-01-04 18:00:00,5.180335,2270.718
55,0.1286193,3.422646,2.167908,2018-01-04 18:20:00,3.889268,1947.598
56,0.7575523,4.148128,2.603675,2018-01-04 18:40:00,2.534097,1455.058
57,1.517306,4.334767,0.8886343,2018-01-04 19:00:00,1.353073,81.64231
58,0.0,4.3,0.04,2018-01-04 19:20:00,0.9363068,0.0
59,0.1289025,4.3,0.04085442,2018-01-04 19:40:00,0.935079,0.0
60,0.2575072,4.3,0.05637275,2018-01-04 20:00:00,1.071187,0.0
61,0.257706,4.3,0.08074684,2018-01-04 20:20:00,1.29135,0.0
62,0.1288033,4.3,0.09000002,2018-01-04 20:40:00,1.293892,0.0
63,0.1290725,4.3,0.09026244,2018-01-04 21:00:00,1.255908,0.0
64,0.3870758,3.871175,0.1,2018-01-04 21:20:00,1.16997,0.0
65,0.1292,3.7,0.1,2018-01-04 21:40:00,1.03212,0.0
66,0.0,3.7,0.1,2018-01-04 22:00:00,0.952438,0.0
67,0.0,3.225682,0.1,2018-01-04 22:20:00,0.9753723,0.0
68,396.62,2.624859,0.1805141,2018-01-04 22:40:00,1.70938,0.0
69,402.3848,0.6577111,0.8508277,2018-01-04 23:00:00,4.414725,531.9042000000001
70,151.9518,0.9591954,2.583512,2018-01-04 23:20:00,4.201186,548.4703
71,106.483,1.4,2.509109,2018-01-04 23:40:00,3.557894,430.8235
72,0.3793666,1.897778,2.742093,2018-02-04 00:00:00,2.353505,345.8403
73,0.50083,2.617236,2.748553,2018-02-04 00:20:00,1.098417,247.774
74,3.751392,2.78,2.924953,2018-02-04 00:40:00,0.2854924,223.5829
75,0.7696217,2.78,1.95219,2018-02-04 01:00:00,0.01282875,15.51668
76,0.5164318,2.78,0.6595127,2018-02-04 01:20:00,0.0,0.0
77,0.128789,2.690566,0.3120752,2018-02-04 01:40:00,0.02051402,0.0
78,0.258329,2.23,0.1707779,2018-02-04 02:00:00,0.01880116,0.0
79,0.1289025,2.23,0.08630272,2018-02-04 02:20:00,0.01421675,0.0
80,0.1287325,2.23,0.07792802,2018-02-04 02:40:00,0.008066667,0.0
81,0.1287325,2.23,0.08953936,2018-02-04 03:00:00,0.0,0.0
82,0.6370141,2.23,0.1013765,2018-02-04 03:20:00,0.0,0.0
83,0.0,2.23,0.1072172,2018-02-04 03:40:00,0.0,0.0
84,0.0,1.780871,0.1043905,2018-02-04 04:00:00,0.0,0.0
85,0.0,1.71,0.1,2018-02-04 04:20:00,0.0,0.0
86,257.9995,1.357792,0.1304665,2018-02-04 04:40:00,0.872327,17.278109999999998
87,133.7755,0.2482904,2.506259,2018-02-04 05:00:00,3.849617,66.19538
88,99.12773,1.055051,2.79421,2018-02-04 05:20:00,2.912316,31.96558
89,5.751647,1.743698,2.82637,2018-02-04 05:40:00,1.574548,26.113879999999998
90,0.1290158,2.04,3.067863,2018-02-04 06:00:00,0.2507213,22.95466
91,0.3281365,1.421391,3.407555,2018-02-04 06:20:00,0.0,6.332102
92,3.441748,1.213707,2.844701,2018-02-04 06:40:00,0.0,1.404192
93,0.4526957,1.292265,1.495964,2018-02-04 07:00:00,0.0,0.0
94,0.191264,0.5545072,0.6967645,2018-02-04 07:20:00,0.0,0.0
95,0.5156243,0.00688415,0.3386752,2018-02-04 07:40:00,0.000594665,0.0
96,0.2578759,0.0,0.1519153,2018-02-04 08:00:00,0.000520667,0.0
97,0.2579325,0.0,0.1063766,2018-02-04 08:20:00,0.0,0.0
98,0.2109149,0.0,0.1176256,2018-02-04 08:40:00,0.0,0.0
99,0.6852573,0.0,0.1053672,2018-02-04 09:00:00,0.0,0.0
100,0.129044,0.0,0.10906,2018-02-04 09:20:00,0.0,0.0
101,0.0,0.0,0.1034492,2018-02-04 09:40:00,0.0,0.0
102,0.129115,0.0,0.09567883,2018-02-04 10:00:00,0.0,0.0
103,316.0657,0.0,0.1825826,2018-02-04 10:20:00,0.9031305,0.0
104,209.8077,0.0137126,1.133177,2018-02-04 10:40:00,11.62243,0.105071
105,188.8535,0.286195,2.670783,2018-02-04 11:00:00,12.78956,0.0759882
106,138.7346,1.23175,2.640224,2018-02-04 11:20:00,12.92643,6.277349
107,1.241476,2.046023,2.738859,2018-02-04 11:40:00,11.06485,21.44743
108,0.12937,2.881019,2.789466,2018-02-04 12:00:00,8.933973,34.89407
109,2.410038,3.530251,2.80187,2018-02-04 12:20:00,7.435714,52.76492
110,2.861368,4.369653,2.75992,2018-02-04 12:40:00,6.065917,83.18745
111,0.9503757,5.064566,2.713725,2018-02-04 13:00:00,4.735385,97.35946
112,1.865683,5.720948,2.623399,2018-02-04 13:20:00,3.432261,85.8245
113,0.1285909,6.288066,0.1518719,2018-02-04 13:40:00,2.680964,0.0
114,0.073199,6.29,0.03070775,2018-02-04 14:00:00,2.830541,0.0
115,0.4426377,6.29,0.04965492,2018-02-04 14:20:00,2.810802,0.0
116,0.5151991,6.29,0.07529934,2018-02-04 14:40:00,2.754236,0.0
117,0.4021775,6.29,0.0897816,2018-02-04 15:00:00,2.699532,0.0
118,0.4102808,6.29,0.1075948,2018-02-04 15:20:00,2.623677,0.0
119,0.2183509,6.29,0.11,2018-02-04 15:40:00,2.546393,0.0
120,0.0,6.29,0.111607,2018-02-04 16:00:00,2.513518,0.0
121,153.6423,6.145,0.1249536,2018-02-04 16:20:00,2.827531,0.0
122,174.5074,3.151802,0.5769061,2018-02-04 16:40:00,11.18812,2147.216
123,175.1805,3.575954,2.670625,2018-02-04 17:00:00,11.17196,3828.779
124,138.726,3.62,2.416574,2018-02-04 17:20:00,11.95153,3076.2239999999997
125,0.3795835,4.274019,2.338621,2018-02-04 17:40:00,10.78263,2539.364
126,0.2522609,5.346185,2.664078,2018-02-04 18:00:00,8.486748,1942.9270000000001
127,2.168876,5.955934,2.619109,2018-02-04 18:20:00,7.038551,1759.698
128,3.744337,6.550814,2.741373,2018-02-04 18:40:00,5.735983,1621.495
129,2.13799,7.424483,2.701409,2018-02-04 19:00:00,4.525376,1287.254
130,2.393032,7.854834,2.794493,2018-02-04 19:20:00,3.227108,1048.121
131,0.0,8.64,0.4753358,2018-02-04 19:40:00,2.395422,0.0
132,0.508667,8.64,0.04,2018-02-04 20:00:00,2.511335,0.0
133,0.2572387,8.64,0.05463392,2018-02-04 20:20:00,2.490888,0.0
134,0.3227028,8.64,0.08887251,2018-02-04 20:40:00,2.419463,0.0
135,0.31535,8.64,0.1082368,2018-02-04 21:00:00,2.365895,0.0
136,0.3696083,8.64,0.1246895,2018-02-04 21:20:00,2.358821,0.0
137,0.1455483,8.64,0.1333699,2018-02-04 21:40:00,2.400117,0.0
138,0.3782915,8.64,0.1441939,2018-02-04 22:00:00,2.365681,0.0
139,241.2069,8.38533,0.2084399,2018-02-04 22:20:00,2.74898,0.0
140,202.923,4.364694,0.5758821,2018-02-04 22:40:00,11.83863,2217.015
141,173.1588,5.019999,2.231156,2018-02-04 23:00:00,10.20329,4920.353999999999
142,109.3905,5.019999,1.997363,2018-02-04 23:20:00,10.89779,4996.802
143,0.3780342,5.424803,2.347802,2018-02-04 23:40:00,10.03737,3893.155
144,0.0,6.206525,2.575973,2018-03-04 00:00:00,8.353182,2862.691
145,1.6387,6.882472,2.705046,2018-03-04 00:20:00,7.178691,2169.842
146,4.187121,7.559023,2.647219,2018-03-04 00:40:00,6.011093,2089.197
147,1.468616,8.094146,2.786236,2018-03-04 01:00:00,4.89337,1679.448
148,2.513772,8.821198,2.634001,2018-03-04 01:20:00,3.751897,1441.654
149,0.7586397,9.259999,1.095918,2018-03-04 01:40:00,2.976834,202.0481
150,0.1291855,9.259999,0.030263,2018-03-04 02:00:00,2.554722,0.0
151,0.1291291,9.259999,0.0369015,2018-03-04 02:20:00,2.532327,0.0
152,0.25823,9.259999,0.06180967,2018-03-04 02:40:00,2.454129,0.0
153,0.3359483,9.259999,0.0847665,2018-03-04 03:00:00,2.41,0.0
154,0.051014,8.904188,0.1010333,2018-03-04 03:20:00,2.353035,0.0
155,0.128945,8.679998,0.11,2018-03-04 03:40:00,2.318055,0.0
156,0.0,8.679998,0.11,2018-03-04 04:00:00,2.198513,0.0
157,200.776,8.404593,0.1153253,2018-03-04 04:20:00,2.3141,0.0
158,113.648,4.391729,1.990399,2018-03-04 04:40:00,5.843498,5683.629
159,103.6512,4.910001,2.661402,2018-03-04 05:00:00,4.778395,4688.1
160,24.61898,5.176732,2.678524,2018-03-04 05:20:00,3.708968,4023.848
161,0.7561949,5.947122,2.716014,2018-03-04 05:40:00,2.102133,2999.611
162,1.387535,4.158795,2.739317,2018-03-04 06:00:00,0.9161328,2633.66
163,1.011062,4.593935,2.9728,2018-03-04 06:20:00,0.2704527,1727.3860000000002
164,0.637679,6.308712,2.079282,2018-03-04 06:40:00,0.03581784,325.1812
165,0.0,6.300001,0.3316919,2018-03-04 07:00:00,0.0,0.0
166,0.2596035,5.680122,0.1506632,2018-03-04 07:20:00,0.0073045,0.0
167,0.258173,5.64,0.0821957,2018-03-04 07:40:00,0.03609242,0.0
168,0.3866934,5.64,0.05628241,2018-03-04 08:00:00,0.1087063,0.0
169,0.250305,5.64,0.07976259,2018-03-04 08:20:00,0.1280665,0.0
170,0.1285905,5.414342,0.09000002,2018-03-04 08:40:00,0.04528333,0.0
171,0.0,5.12,0.09788211,2018-03-04 09:00:00,0.0,0.0
172,1.266893,2.191595,0.4482692,2018-03-04 09:20:00,0.08033133,1263.317
173,2.274884,0.1097993,2.303415,2018-03-04 09:40:00,0.09097053,2920.2940000000003
174,259.4883,0.067719,2.993244,2018-03-04 10:00:00,0.08318316,1699.225
175,177.3268,1.776879,1.19771,2018-03-04 10:20:00,9.339651,3972.35
176,227.1064,2.043525,2.210474,2018-03-04 10:40:00,9.96826,2806.909
177,78.94311,2.818429,2.37172,2018-03-04 11:00:00,11.93398,2730.064
178,1.007188,3.596113,2.763317,2018-03-04 11:20:00,9.49262,1734.776
179,0.7584999,4.484118,2.690702,2018-03-04 11:40:00,7.704703,1251.774
180,1.880071,5.403696,2.628779,2018-03-04 12:00:00,6.297609,1291.7320000000002
181,2.258395,6.103183,2.721568,2018-03-04 12:20:00,4.988339,1059.422
182,2.631503,6.528603,2.641036,2018-03-04 12:40:00,3.705777,951.2062999999999
183,2.641454,7.174405,2.685882,2018-03-04 13:00:00,2.831676,673.7736
184,0.1289025,7.952502,0.4017768,2018-03-04 13:20:00,1.956141,0.0
185,0.1289025,7.733819,0.03,2018-03-04 13:40:00,1.622182,0.0
186,0.0,4.079189,0.033745,2018-03-04 14:00:00,1.531166,0.0
187,0.1284775,1.078972,0.05566642,2018-03-04 14:20:00,1.451125,0.0
188,0.5246615,1.854058,0.07764117,2018-03-04 14:40:00,1.373256,0.0
189,0.4034542,2.01623,0.0950211,2018-03-04 15:00:00,1.258879,0.0
190,0.08830084,0.0900405,0.1,2018-03-04 15:20:00,1.155705,0.0
191,0.0,0.0,0.1,2018-03-04 15:40:00,1.129067,0.0
192,377.4925,0.1600877,0.2497372,2018-03-04 16:00:00,9.141825,1693.4499999999998
193,138.1641,0.0,2.037713,2018-03-04 16:20:00,10.50251,6530.459
194,164.9049,0.6094254,1.960938,2018-03-04 16:40:00,10.10822,5032.389
195,1.440965,7.862216,2.177003,2018-03-04 17:00:00,9.985441,4242.311
196,0.3797085,7.87,2.510222,2018-03-04 17:20:00,7.664353,2806.195
197,2.023139,7.693964,2.577286,2018-03-04 17:40:00,6.321996,2344.122
198,1.469129,7.260001,2.717745,2018-03-04 18:00:00,5.069263,2074.129
199,2.562236,7.260001,2.738689,2018-03-04 18:20:00,3.8608,1632.2749999999999
200,3.006477,7.260001,2.708339,2018-03-04 18:40:00,2.712586,1482.108
201,1.009636,7.260001,1.507961,2018-03-04 19:00:00,2.103064,485.1691
202,0.128945,7.260001,0.03395474,2018-03-04 19:20:00,1.537824,0.0
203,0.257649,6.721062,0.03354525,2018-03-04 19:40:00,1.461521,0.0
204,0.3864667,5.893943,0.05298726,2018-03-04 20:00:00,1.456912,0.0
205,0.0,4.746313,0.07712001,2018-03-04 20:20:00,1.332573,0.0
206,0.258386,4.48647,0.08996452,2018-03-04 20:40:00,1.250681,0.0
207,0.2573091,3.556897,0.1073827,2018-03-04 21:00:00,1.21,0.0
208,0.0,2.013063,0.1113943,2018-03-04 21:20:00,1.162487,0.0
209,283.7469,0.4441635,0.2227191,2018-03-04 21:40:00,1.133403,0.0
210,184.7448,5.354188,1.26616,2018-03-04 22:00:00,7.309371,3426.0640000000003
211,160.2773,1.062862,2.259463,2018-03-04 22:20:00,10.5726,6605.53
212,55.82462,5.230943,2.150629,2018-03-04 22:40:00,11.18859,5251.554999999999
213,0.507612,6.662862,2.425511,2018-03-04 23:00:00,8.546387,3965.539
214,1.138781,8.86,2.439742,2018-03-04 23:20:00,7.209184,2766.5609999999997
215,2.880785,8.579488,2.524205,2018-03-04 23:40:00,5.992677,2416.096
216,4.262646,8.199999,2.751617,2018-04-04 00:00:00,4.785892,1969.0780000000002
217,2.806175,8.199999,2.683994,2018-04-04 00:20:00,3.625213,1771.091
218,1.468607,8.199999,2.603793,2018-04-04 00:40:00,2.529637,1224.135
219,0.2333533,8.199999,0.1374263,2018-04-04 01:00:00,1.9478,0.0
220,0.02387085,8.199999,0.04,2018-04-04 01:20:00,1.691673,0.0
221,0.3880962,7.398983,0.044549,2018-04-04 01:40:00,1.655525,0.0
222,0.1288175,0.0,0.06156992,2018-04-04 02:00:00,1.489789,0.0
223,0.4374035,0.05333425,0.08416509,2018-04-04 02:20:00,1.340087,0.0
224,0.070975,0.2572521,0.0927591,2018-04-04 02:40:00,1.277917,0.0
225,0.252945,0.4647558,0.1,2018-04-04 03:00:00,1.283915,0.0
226,127.2754,0.0,0.1,2018-04-04 03:20:00,1.25185,0.0
227,109.5506,0.0,0.6894025,2018-04-04 03:40:00,4.527913,2032.343
228,100.5792,0.0,2.521282,2018-04-04 04:00:00,5.154492,5131.728
229,67.54912,6.55115,2.363767,2018-04-04 04:20:00,4.394114,4813.0689999999995
230,0.5093251,6.760534,2.624422,2018-04-04 04:40:00,2.313732,3851.667
231,0.3791665,6.760001,2.700064,2018-04-04 05:00:00,0.9412774,2556.315
232,1.440247,6.760001,2.963495,2018-04-04 05:20:00,0.3054709,1763.359
233,0.5777053,6.760001,3.051688,2018-04-04 05:40:00,0.106118,447.9206
234,0.129214,6.524479,0.7104921,2018-04-04 06:00:00,0.07000001,0.0
235,0.2581308,6.11,0.1552064,2018-04-04 06:20:00,0.02812483,0.0
236,0.25025,6.11,0.1315141,2018-04-04 06:40:00,0.1076597,0.0
237,0.2580317,6.11,0.0560415,2018-04-04 07:00:00,0.1481785,0.0
238,0.1290015,5.589107,0.06951051,2018-04-04 07:20:00,0.1443995,0.0
239,0.0,4.458862,0.07796235,2018-04-04 07:40:00,0.06329867,0.0
240,0.1286616,0.0,0.09000002,2018-04-04 08:00:00,0.0,0.0
241,279.9037,0.0,0.1351295,2018-04-04 08:20:00,1.394274,140.2296
242,178.9735,0.0,1.69347,2018-04-04 08:40:00,5.229194,5803.951
243,178.7989,0.0,2.509596,2018-04-04 09:00:00,6.476464,3311.596
244,42.56664,0.0,2.553282,2018-04-04 09:20:00,5.211888,2607.0370000000003
245,0.7249736,0.0,2.763161,2018-04-04 09:40:00,4.099999,1977.855
246,2.743684,0.0,2.587672,2018-04-04 10:00:00,4.099999,1720.98
247,2.876891,0.0,2.720835,2018-04-04 10:20:00,4.099999,1389.0739999999998
248,3.596899,0.0,2.696788,2018-04-04 10:40:00,4.099999,1183.173
249,3.276927,0.0,2.695253,2018-04-04 11:00:00,4.099999,995.8291
250,1.638958,0.0,3.037748,2018-04-04 11:20:00,4.099999,414.97020000000003
251,0.2580317,0.0,0.975438,2018-04-04 11:40:00,4.099999,0.0
252,0.2581025,0.0,0.3458758,2018-04-04 12:00:00,2.06189,0.0
253,0.4160325,0.0,0.4354066,2018-04-04 12:20:00,0.0,0.0
254,0.152816,0.0,0.4330968,2018-04-04 12:40:00,0.0,0.0
255,0.2048783,0.0,0.3380775,2018-04-04 13:00:00,0.0,0.0
256,0.2574791,0.0,0.447562,2018-04-04 13:20:00,0.0,0.0
257,0.0,0.0,0.4310713,2018-04-04 13:40:00,0.0,0.0
258,418.5342,0.0,0.1134812,2018-04-04 14:00:00,2.141719,0.0
259,459.2127,0.0,0.2646888,2018-04-04 14:20:00,12.05877,3678.831
260,87.16163,0.0,1.760043,2018-04-04 14:40:00,13.00911,4556.638000000001
261,2.984482,0.0,2.208651,2018-04-04 15:00:00,11.76125,3099.487
262,2.666708,0.0,2.388561,2018-04-04 15:20:00,10.5205,1936.481
263,3.545141,0.0,2.39034,2018-04-04 15:40:00,9.310667,1595.4569999999999
264,2.258973,0.0,2.460403,2018-04-04 16:00:00,8.052814,1559.056
265,1.136942,0.0,2.683158,2018-04-04 16:20:00,6.756257,1356.042
266,1.216585,0.0,1.297058,2018-04-04 16:40:00,5.410856,343.755
267,0.4291932,0.0,0.04011526,2018-04-04 17:00:00,4.601806,0.0
268,0.2581732,0.0,0.04,2018-04-04 17:20:00,4.592204,0.0
269,0.2571959,0.0,0.05610142,2018-04-04 17:40:00,4.601394,0.0
270,0.257621,0.0,0.083034,2018-04-04 18:00:00,4.60145,0.0
271,0.2574648,0.0,0.09059035,2018-04-04 18:20:00,4.599999,0.0
272,0.0,0.0,0.1,2018-04-04 18:40:00,4.599999,0.0
273,99.65128,0.0,0.1031257,2018-04-04 19:00:00,4.599999,182.7013
274,776.1766,0.0,2.044148,2018-04-04 19:20:00,9.635484,3173.7129999999997
275,92.00613,0.0,2.168115,2018-04-04 19:40:00,10.3873,2806.921
276,3.223292,0.0,2.648723,2018-04-04 20:00:00,7.878943,1992.147
277,1.672505,0.0,2.642539,2018-04-04 20:20:00,6.39429,1773.211
278,3.010115,0.0,2.681746,2018-04-04 20:40:00,5.059672,1411.844
279,2.509416,0.0,1.853711,2018-04-04 21:00:00,3.787091,545.9877
280,0.5171828,0.0,0.04804668,2018-04-04 21:20:00,2.9079,0.0
281,0.3876142,0.0,0.04,2018-04-04 21:40:00,2.668803,0.0
282,0.1304608,0.0,0.04934958,2018-04-04 22:00:00,2.609449,0.0
283,0.1288883,0.0,0.07301717,2018-04-04 22:20:00,2.591646,0.0
284,0.2594909,0.0,0.08799986,2018-04-04 22:40:00,2.59,0.0
285,0.0,0.0,0.09153368,2018-04-04 23:00:00,2.59,0.0
286,234.3015,0.0,0.1432204,2018-04-04 23:20:00,2.638122,503.7469
287,341.3649,0.0,1.787295,2018-04-04 23:40:00,5.311693,3733.918
288,143.2192,0.0,1.824831,2018-05-04 00:00:00,8.492839,3471.144
289,5.08058,0.0,2.260483,2018-05-04 00:20:00,6.567957,2346.677
290,2.242994,0.0,2.211988,2018-05-04 00:40:00,4.823848,1421.132
291,1.934775,0.0,2.245704,2018-05-04 01:00:00,3.34907,1271.9389999999999
292,1.641475,0.0,1.607624,2018-05-04 01:20:00,2.015082,351.6693
293,0.1333083,0.0,0.04228676,2018-05-04 01:40:00,0.9957819,0.0
294,0.1298942,0.0,0.04268958,2018-05-04 02:00:00,0.9408998,0.0
295,0.5146748,0.0,0.05987876,2018-05-04 02:20:00,0.890261,0.0
296,0.3794007,0.0,0.07899435,2018-05-04 02:40:00,0.890409,0.0
297,0.258131,0.0,0.09118202,2018-05-04 03:00:00,0.89,0.0
298,0.0,0.0,0.1,2018-05-04 03:20:00,0.89,0.0
299,0.0,0.0,0.1,2018-05-04 03:40:00,0.89,0.0
300,182.1214,0.0,0.1125348,2018-05-04 04:00:00,4.052939,423.3807
301,102.985,0.0,2.357916,2018-05-04 04:20:00,3.575819,2945.694
302,56.08875,0.0,2.574152,2018-05-04 04:40:00,2.690948,1983.084
303,1.517364,0.0,2.823022,2018-05-04 05:00:00,0.7653574,1196.176
304,2.270081,0.0,2.855094,2018-05-04 05:20:00,0.0,441.55240000000003
305,3.73576,0.0,2.631671,2018-05-04 05:40:00,0.0,602.9985
306,1.28095,0.0,1.614959,2018-05-04 06:00:00,0.0,70.76377000000001
307,0.3625109,0.0,0.2965193,2018-05-04 06:20:00,0.0,0.0
308,0.1521217,0.0,0.1463224,2018-05-04 06:40:00,0.0,0.0
309,0.0,0.0,0.07277659,2018-05-04 07:00:00,0.0,0.0
310,0.0,0.0,0.06658026,2018-05-04 07:20:00,0.0,0.0
311,0.0,0.0,0.07000001,2018-05-04 07:40:00,0.0,0.0
312,336.8317,0.0,0.1248626,2018-05-04 08:00:00,0.8666506,129.3233
313,198.9539,0.0,2.542841,2018-05-04 08:20:00,6.189082,334.59270000000004
314,98.8783,0.0,2.699973,2018-05-04 08:40:00,6.421124,201.6149
315,3.376086,0.0,2.664066,2018-05-04 09:00:00,5.101294,168.2902
316,3.502015,0.0,2.699575,2018-05-04 09:20:00,3.22723,151.7132
317,2.888641,0.0,2.695199,2018-05-04 09:40:00,1.741598,142.68429999999998
318,2.011198,0.0,2.679445,2018-05-04 10:00:00,0.5619398,97.70708
319,0.3873166,0.0,0.5548728,2018-05-04 10:20:00,0.04873066,0.0
320,0.1290584,0.0,0.09915389,2018-05-04 10:40:00,0.0,0.0
321,0.3867217,0.0,0.03394184,2018-05-04 11:00:00,0.0,0.0
322,0.1719975,0.0,0.06207484,2018-05-04 11:20:00,0.0,0.0
323,0.4649025,0.0,0.07938693,2018-05-04 11:40:00,0.0,0.0
324,0.1289595,0.0,0.08987067,2018-05-04 12:00:00,0.0,0.0
325,0.0,0.0,0.1012953,2018-05-04 12:20:00,0.0,0.0
326,317.5439,0.0,0.7036977,2018-05-04 12:40:00,0.0,814.4469
327,223.9941,0.0,2.239867,2018-05-04 13:00:00,7.626414,1883.077
328,104.241,0.0,2.329345,2018-05-04 13:20:00,9.39948,1696.477
329,3.353178,0.0,2.264358,2018-05-04 13:40:00,7.189127,1050.1979999999999
330,1.430653,0.0,2.532355,2018-05-04 14:00:00,5.008965,925.2275
331,2.64659,0.0,2.671497,2018-05-04 14:20:00,3.548623,764.2860999999999
332,0.6309763,0.0,0.6162156,2018-05-04 14:40:00,2.2402,26.45944
333,0.3630666,0.0,0.03,2018-05-04 15:00:00,1.58,0.0
334,0.4811053,0.0,0.04826042,2018-05-04 15:20:00,1.609566,0.0
335,0.179463,0.0,0.06973484,2018-05-04 15:40:00,1.601141,0.0
336,0.6448525,0.0,0.088568,2018-05-04 16:00:00,1.622315,0.0
337,0.1289307,0.0,0.1,2018-05-04 16:20:00,1.597903,0.0
338,0.0,0.0,0.1,2018-05-04 16:40:00,1.638686,0.0
339,0.06539349,0.0,0.1,2018-05-04 17:00:00,1.714114,0.0
340,166.3029,0.0,0.1031166,2018-05-04 17:20:00,4.00738,0.0
341,139.7672,0.0,0.7966255,2018-05-04 17:40:00,10.52323,1008.775
342,139.2704,0.0,1.958971,2018-05-04 18:00:00,9.200466,2789.707
343,3.783475,0.0,2.083004,2018-05-04 18:20:00,7.48307,2261.512
344,3.276107,0.0,2.271027,2018-05-04 18:40:00,5.056045,1373.36
345,2.031309,0.0,2.542212,2018-05-04 19:00:00,3.205405,1118.592
346,4.282522,0.0,2.65223,2018-05-04 19:20:00,1.54688,956.9376000000001
