,inflow [l/s],NO2 [gN/m3],O2 [gO2/m3],Time [],NH4 [gN/m3],N20 [gN/h]
62,138.7746,0.0,0.0718206,2018-01-04 20:40:00,0.0,0.0
63,241.6042,0.0,0.356186,2018-01-04 21:00:00,0.008174165,0.878259
64,162.6241,0.0,2.372259,2018-01-04 21:20:00,1.97723,0.210163
65,149.7832,0.0,2.309487,2018-01-04 21:40:00,2.841329,12.277949999999999
66,0.1823925,0.0,2.696713,2018-01-04 22:00:00,1.357498,23.30039
67,1.197328,0.0,3.281993,2018-01-04 22:20:00,0.03030535,17.6761
68,1.2593,0.0,3.090522,2018-01-04 22:40:00,0.0,5.711618
69,2.261818,0.0,2.683256,2018-01-04 23:00:00,0.0,3.4366499999999998
70,0.0,0.0,0.993758,2018-01-04 23:20:00,0.0,0.0
71,0.2576775,0.0,0.09725179,2018-01-04 23:40:00,0.0,0.0
72,0.0,0.0,0.1348066,2018-02-04 00:00:00,0.0,0.0
73,0.0,0.0,0.09344913,2018-02-04 00:20:00,0.0,0.0
74,0.2578762,0.0,0.04279949,2018-02-04 00:40:00,0.0,0.0
75,0.0,0.0,0.03266266,2018-02-04 01:00:00,0.0,0.0
76,0.0,0.0,0.03892618,2018-02-04 01:20:00,0.0,0.0
77,0.0,0.0,0.04089492,2018-02-04 01:40:00,0.0,0.0
78,0.0,0.0,0.03847025,2018-02-04 02:00:00,0.0,0.0
79,0.0,0.0,0.03602084,2018-02-04 02:20:00,0.0,0.0
80,214.1499,0.0,0.05231152,2018-02-04 02:40:00,0.3013549,0.0
81,108.989,0.0,2.26242,2018-02-04 03:00:00,1.548578,0.0
82,125.8152,0.0,2.550529,2018-02-04 03:20:00,2.43792,2.996495
83,13.50649,0.0,2.759767,2018-02-04 03:40:00,1.566335,10.71426
84,0.1286191,0.0,3.316429,2018-02-04 04:00:00,0.1665665,13.684339999999999
85,0.0,0.0,4.003674,2018-02-04 04:20:00,0.0,4.600186
86,1.143859,0.0,2.77929,2018-02-04 04:40:00,0.0,3.9827839999999997
87,0.2583858,0.0,1.113629,2018-02-04 05:00:00,0.0,0.0
88,0.2508825,0.0,0.144327,2018-02-04 05:20:00,0.0,0.0
89,0.128945,0.0,0.08996101,2018-02-04 05:40:00,0.0,0.0
90,0.2581308,0.0,0.05368856,2018-02-04 06:00:00,0.0,0.0
91,0.3887756,0.0,0.03577708,2018-02-04 06:20:00,0.0,0.0
92,0.1287892,0.0,0.03340183,2018-02-04 06:40:00,0.0,0.0
93,0.1288175,0.0,0.03206425,2018-02-04 07:00:00,0.0,0.0
94,0.08167084,0.0,0.03979526,2018-02-04 07:20:00,0.0,0.0
95,0.0,0.0,0.04779226,2018-02-04 07:40:00,0.0,0.0
96,0.0,0.0,0.04104968,2018-02-04 08:00:00,0.0,0.0
97,134.7544,0.0,0.04522124,2018-02-04 08:20:00,0.0,0.0
98,173.455,0.0,1.126162,2018-02-04 08:40:00,0.8703671,0.0
99,215.6652,0.0,2.681835,2018-02-04 09:00:00,2.236814,0.0
100,171.726,0.0,2.830213,2018-02-04 09:20:00,2.649774,1.3168920000000002
101,1.018442,0.0,2.749781,2018-02-04 09:40:00,1.290416,8.786900000000001
102,0.0,0.0,3.916372,2018-02-04 10:00:00,0.1193133,9.417556000000001
103,1.267845,0.0,3.125781,2018-02-04 10:20:00,0.0,0.702191
104,1.634671,0.0,2.311261,2018-02-04 10:40:00,0.0,0.278774
105,0.7698054,0.0,0.667416,2018-02-04 11:00:00,0.0,0.0
106,0.7358443,0.0,0.02412552,2018-02-04 11:20:00,0.0,0.0
107,0.6584042,0.0,0.004740335,2018-02-04 11:40:00,0.0,0.0
108,0.3835703,0.0,0.02388841,2018-02-04 12:00:00,0.0,0.0
109,0.8873285,0.0,0.02199958,2018-02-04 12:20:00,0.0,0.0
110,0.5092225,0.0,0.03,2018-02-04 12:40:00,0.0,0.0
111,0.7651092,0.0,0.03,2018-02-04 13:00:00,0.0,0.0
112,0.128874,0.0,0.03,2018-02-04 13:20:00,0.002918415,0.0
113,0.21395,0.0,0.03049908,2018-02-04 13:40:00,0.00136125,0.0
114,0.28677,0.0,0.03357591,2018-02-04 14:00:00,0.000655585,0.0
115,209.561,0.0,0.0428911,2018-02-04 14:20:00,1.619619,0.0
116,171.567,0.0,0.5847334,2018-02-04 14:40:00,6.545409,0.0
117,141.0265,0.0,2.163543,2018-02-04 15:00:00,6.822295,5.803888
118,144.7099,0.0,2.106441,2018-02-04 15:20:00,8.024472,47.11203
119,0.1288598,0.0,2.374892,2018-02-04 15:40:00,6.060917,83.48013
120,0.37925,0.0,2.669287,2018-02-04 16:00:00,3.610872,110.8569
121,1.846603,0.0,2.597075,2018-02-04 16:20:00,1.85072,126.7261
122,2.168811,0.0,2.806979,2018-02-04 16:40:00,0.4860457,104.0247
123,0.2580745,0.0,0.3119548,2018-02-04 17:00:00,0.0,0.0
124,0.2576918,0.0,0.04305342,2018-02-04 17:20:00,0.0,0.0
125,0.2579182,0.0,0.08877869,2018-02-04 17:40:00,0.0,0.0
126,0.1289735,0.0,0.09800617,2018-02-04 18:00:00,0.0,0.0
127,0.3198408,0.0,0.1201592,2018-02-04 18:20:00,0.0,0.0
128,0.3250968,0.0,0.1439027,2018-02-04 18:40:00,0.0,0.0
129,0.1293555,0.0,0.1696454,2018-02-04 19:00:00,0.001000165,0.0
130,0.2511575,0.0,0.18,2018-02-04 19:20:00,0.00566333,0.0
131,0.0,0.0,0.1566023,2018-02-04 19:40:00,0.0041485,0.0
132,0.0,0.0,0.1585376,2018-02-04 20:00:00,0.001106415,0.0
133,320.9288,0.0,0.2263636,2018-02-04 20:20:00,1.248585,0.0
134,173.7401,0.0,1.277143,2018-02-04 20:40:00,4.421234,4049.838
135,187.4432,0.0,2.418622,2018-02-04 21:00:00,6.091483,2934.3669999999997
136,53.79543,0.0,1.993304,2018-02-04 21:20:00,6.335837,3474.134
137,0.50138,0.0,2.359941,2018-02-04 21:40:00,4.917472,2387.884
138,0.3792141,0.0,2.606854,2018-02-04 22:00:00,3.433568,1777.357
139,2.772558,0.0,2.584096,2018-02-04 22:20:00,2.143984,1628.844
140,2.894982,0.0,2.732193,2018-02-04 22:40:00,0.9620404,1279.4
141,1.644975,0.0,2.850353,2018-02-04 23:00:00,0.1411765,591.6477
142,0.3788992,0.0,0.6504356,2018-02-04 23:20:00,0.0,0.0
143,0.2470382,0.0,0.04901636,2018-02-04 23:40:00,0.0,0.0
144,0.3899478,0.0,0.06973483,2018-03-04 00:00:00,0.0,0.0
145,0.1289165,0.0,0.05129183,2018-03-04 00:20:00,0.0,0.0
146,0.3864667,0.0,0.07901718,2018-03-04 00:40:00,0.0,0.0
147,0.1291856,0.0,0.1148686,2018-03-04 01:00:00,0.000715,0.0
148,0.257975,0.0,0.12,2018-03-04 01:20:00,0.00075075,0.0
149,0.0,0.0,0.12,2018-03-04 01:40:00,0.0,0.0
150,0.0,0.0,0.1206524,2018-03-04 02:00:00,0.0,0.0
151,194.5892,0.0,0.1238381,2018-03-04 02:20:00,0.691942,0.0
152,100.7092,0.0,1.632935,2018-03-04 02:40:00,1.800195,3335.4539999999997
153,110.8197,0.0,2.639658,2018-03-04 03:00:00,3.442527,4201.313
154,28.34576,0.0,2.613802,2018-03-04 03:20:00,3.399487,3599.708
155,1.00265,0.0,2.637257,2018-03-04 03:40:00,1.848957,2814.421
156,1.008547,0.0,2.700928,2018-03-04 04:00:00,0.5952171,1849.821
157,4.649383,0.0,2.596095,2018-03-04 04:20:00,0.0321265,1292.697
158,0.0,0.0,1.051453,2018-03-04 04:40:00,0.0,0.181827
159,0.231157,0.0,0.02248568,2018-03-04 05:00:00,0.0,0.0
160,0.2195185,0.0,0.03302008,2018-03-04 05:20:00,0.0,0.0
161,0.1883745,0.0,0.03663242,2018-03-04 05:40:00,0.0,0.0
162,0.5096952,0.0,0.058063,2018-03-04 06:00:00,0.0,0.0
163,0.1287185,0.0,0.07000001,2018-03-04 06:20:00,0.0,0.0
164,0.01658915,0.0,0.07833901,2018-03-04 06:40:00,0.0,0.0
165,0.2409892,0.0,0.09000002,2018-03-04 07:00:00,0.0,0.0
166,0.0,0.0,0.08588552,2018-03-04 07:20:00,0.0,0.0
167,0.128619,0.0,0.07833251,2018-03-04 07:40:00,0.0,0.0
168,136.9075,0.0,0.0903766,2018-03-04 08:00:00,0.00784085,0.0
169,251.725,0.0,0.5847487,2018-03-04 08:20:00,1.332092,3156.777
170,178.59,0.0,2.65404,2018-03-04 08:40:00,5.187361,4410.777
171,138.6503,0.0,2.73008,2018-03-04 09:00:00,6.841365,3659.4509999999996
172,0.6703,0.0,2.634806,2018-03-04 09:20:00,6.279098,2706.846
173,0.495897,0.0,2.651437,2018-03-04 09:40:00,4.358126,2652.076
174,3.234751,0.0,2.673193,2018-03-04 10:00:00,2.990036,2261.971
175,3.13274,0.0,2.674257,2018-03-04 10:20:00,1.800466,1852.74
176,3.525819,0.0,2.747907,2018-03-04 10:40:00,0.6947206,1514.7900000000002
177,0.3869342,0.0,0.7164971,2018-03-04 11:00:00,0.0,3.1261180000000004
178,0.2497825,0.0,0.02499358,2018-03-04 11:20:00,0.0,0.0
179,1.017301,0.0,0.05722033,2018-03-04 11:40:00,0.0,0.0
180,1.138175,0.0,0.05502866,2018-03-04 12:00:00,0.0,0.0
181,0.8793475,0.0,0.07064984,2018-03-04 12:20:00,0.001176665,0.0
182,1.339067,0.0,0.09000002,2018-03-04 12:40:00,0.005250915,0.0
183,0.5440577,0.0,0.09000002,2018-03-04 13:00:00,0.002958415,0.0
184,0.1289165,0.0,0.09937403,2018-03-04 13:20:00,0.0,0.0
185,166.9443,0.0,0.1326931,2018-03-04 13:40:00,0.5772595,0.0
186,169.952,0.0,1.006621,2018-03-04 14:00:00,2.287292,1804.21
187,154.1533,0.0,2.642242,2018-03-04 14:20:00,5.356239,3698.802
188,101.4981,0.0,2.249449,2018-03-04 14:40:00,6.203473,3584.0589999999997
189,1.00298,0.0,2.266222,2018-03-04 15:00:00,5.043521,3097.878
190,0.249755,0.0,2.650519,2018-03-04 15:20:00,3.363279,2590.231
191,2.017047,0.0,2.457032,2018-03-04 15:40:00,2.145809,2126.172
192,1.173244,0.0,2.673965,2018-03-04 16:00:00,1.06843,1579.983
193,2.85089,0.0,2.739167,2018-03-04 16:20:00,0.2490746,1435.647
194,0.2502225,0.0,0.9810017,2018-03-04 16:40:00,0.002468,34.29327
195,0.2573373,0.0,0.009074664,2018-03-04 17:00:00,0.0,0.0
196,0.387005,0.0,0.03494592,2018-03-04 17:20:00,0.0,0.0
197,0.5159925,0.0,0.04584509,2018-03-04 17:40:00,0.0,0.0
198,0.1291575,0.0,0.07332201,2018-03-04 18:00:00,0.0,0.0
199,0.3787183,0.0,0.09000002,2018-03-04 18:20:00,0.0,0.0
200,0.128945,0.0,0.08296918,2018-03-04 18:40:00,0.0,0.0
201,0.0,0.0,0.09977976,2018-03-04 19:00:00,0.0,0.0
202,0.0,0.0,0.170476,2018-03-04 19:20:00,0.0,0.0
203,209.467,0.0,0.2106906,2018-03-04 19:40:00,0.515601,0.0
204,178.4815,0.0,0.9586772,2018-03-04 20:00:00,2.388024,4911.97
205,180.6653,0.0,2.620968,2018-03-04 20:20:00,6.305554,4349.356
206,74.81053,0.0,2.086116,2018-03-04 20:40:00,7.000412,4158.053
207,0.629502,0.0,2.403467,2018-03-04 21:00:00,5.979748,3682.866
208,0.129115,0.0,2.467785,2018-03-04 21:20:00,4.372409,2773.412
209,1.759647,0.0,2.709122,2018-03-04 21:40:00,3.179739,2285.968
210,1.987829,0.0,2.566422,2018-03-04 22:00:00,2.076427,1970.355
211,1.808125,0.0,2.762248,2018-03-04 22:20:00,1.029261,1553.895
212,1.238746,0.0,2.900748,2018-03-04 22:40:00,0.2754396,784.2914
213,0.2582155,0.0,0.6807125,2018-03-04 23:00:00,0.0,0.0
214,0.2574084,0.0,0.03213184,2018-03-04 23:20:00,0.0,0.0
215,0.3868633,0.0,0.0213765,2018-03-04 23:40:00,0.0,0.0
216,0.188913,0.0,0.06576858,2018-04-04 00:00:00,0.002170835,0.0
217,0.3270804,0.0,0.1022291,2018-04-04 00:20:00,0.003314165,0.0
218,0.38641,0.0,0.12,2018-04-04 00:40:00,0.0014125,0.0
219,0.12886,0.0,0.118849,2018-04-04 01:00:00,0.0,0.0
220,0.0411675,0.0,0.1,2018-04-04 01:20:00,0.0,0.0
221,206.4963,0.0,0.1543855,2018-04-04 01:40:00,0.3601208,254.85580000000002
222,96.95193,0.0,2.529777,2018-04-04 02:00:00,2.767042,2840.7239999999997
223,94.50227,0.0,2.583868,2018-04-04 02:20:00,3.315488,4112.674
224,0.0,0.0,2.713604,2018-04-04 02:40:00,2.792741,3340.706
225,0.1287605,0.0,2.737202,2018-04-04 03:00:00,1.270699,2447.5679999999998
226,3.007768,0.0,2.62902,2018-04-04 03:20:00,0.2942444,1813.199
227,3.773848,0.0,2.617174,2018-04-04 03:40:00,0.0,1023.9730000000001
228,0.2594625,0.0,0.5810108,2018-04-04 04:00:00,0.0,0.0
229,0.004108335,0.0,0.007250331,2018-04-04 04:20:00,0.0,0.0
230,0.5114734,0.0,0.01,2018-04-04 04:40:00,0.0,0.0
231,0.0,0.0,0.03103675,2018-04-04 05:00:00,0.0,0.0
232,0.38743,0.0,0.04,2018-04-04 05:20:00,0.0,0.0
233,0.1289595,0.0,0.05862965,2018-04-04 05:40:00,0.0,0.0
234,0.1291008,0.0,0.05999999,2018-04-04 06:00:00,0.0,0.0
235,0.1292283,0.0,0.05999999,2018-04-04 06:20:00,0.0,0.0
236,0.0,0.0,0.05999999,2018-04-04 06:40:00,0.0,0.0
237,0.1289733,0.0,0.05999999,2018-04-04 07:00:00,0.0,0.0
238,211.3453,0.0,0.09984158,2018-04-04 07:20:00,0.0,0.0
239,166.0834,0.0,1.390977,2018-04-04 07:40:00,1.960391,3929.223
240,181.739,0.0,2.737893,2018-04-04 08:00:00,2.270434,4965.56
241,91.91072,0.0,2.68453,2018-04-04 08:20:00,2.062884,4166.280000000001
242,0.5073865,0.1141808,2.683567,2018-04-04 08:40:00,0.8865945,2956.512
243,0.2126025,0.0,3.030013,2018-04-04 09:00:00,0.05444917,1486.136
244,3.428581,0.02129955,2.740129,2018-04-04 09:20:00,0.0,1077.6399999999999
245,1.009276,0.0,1.610679,2018-04-04 09:40:00,0.0,156.1677
246,0.129313,2.093128,0.1103713,2018-04-04 10:00:00,0.0,0.0
247,1.387791,2.77,0.000989083,2018-04-04 10:20:00,0.0,0.0
248,0.6299766,2.284902,0.0017245,2018-04-04 10:40:00,0.0,0.0
249,1.009409,2.19,0.0154735,2018-04-04 11:00:00,0.0,0.0
250,0.9067076,2.19,0.01608275,2018-04-04 11:20:00,0.0,0.0
251,0.421629,2.19,0.03,2018-04-04 11:40:00,0.0,0.0
252,0.0,2.19,0.03,2018-04-04 12:00:00,0.0,0.0
253,0.5894883,2.19,0.03,2018-04-04 12:20:00,0.0,0.0
254,215.3912,1.601697,0.03251133,2018-04-04 12:40:00,3.482103,0.0
255,155.2085,0.2714598,1.336327,2018-04-04 13:00:00,6.084085,2270.643
256,3.269393,0.0,2.33146,2018-04-04 13:20:00,4.838056,3915.216
257,2.754154,0.0386079,2.2666,2018-04-04 13:40:00,2.693408,2859.56
258,2.508616,40.00774,2.59743,2018-04-04 14:00:00,0.8961806,1612.314
259,3.391736,24.11623,2.57414,2018-04-04 14:20:00,0.0,796.7459
260,0.49929,0.06416085,1.574884,2018-04-04 14:40:00,0.0,95.12872999999999
261,0.886336,0.7355579,0.009193173,2018-04-04 15:00:00,0.0,0.0
262,1.15273,2.24,0.000303834,2018-04-04 15:20:00,0.0,0.0
263,0.5153834,1.755017,0.009079833,2018-04-04 15:40:00,0.0,0.0
264,0.257989,1.5,0.01997767,2018-04-04 16:00:00,0.0,0.0
265,0.3623978,1.5,0.03,2018-04-04 16:20:00,0.0,0.0
266,0.4119948,1.5,0.03001866,2018-04-04 16:40:00,0.0,0.0
267,0.0,1.5,0.03016467,2018-04-04 17:00:00,0.0,0.0
268,0.3866367,1.5,0.03797042,2018-04-04 17:20:00,0.0,0.0
269,0.3106608,1.294071,0.04,2018-04-04 17:40:00,0.0,0.0
270,233.6504,0.92,0.0740541,2018-04-04 18:00:00,0.06984966,536.6086
271,403.3222,0.7122514,1.71859,2018-04-04 18:20:00,4.319985,2738.5350000000003
272,309.1493,1.370231,1.81241,2018-04-04 18:40:00,7.711501,1918.031
273,4.222457,2.132177,2.290028,2018-04-04 19:00:00,6.445514,1267.83
274,1.353855,1.038461,2.384018,2018-04-04 19:20:00,4.578782,1022.2130000000001
275,1.522743,0.104076,2.474486,2018-04-04 19:40:00,2.997812,698.234
276,0.6366545,1.353104,1.348989,2018-04-04 20:00:00,1.547936,172.87279999999998
277,0.3711103,5.010001,0.000526333,2018-04-04 20:20:00,0.7322553,0.0
278,0.2661725,5.010001,0.00198125,2018-04-04 20:40:00,0.7113975,0.0
279,0.6392383,5.010001,0.01294583,2018-04-04 21:00:00,0.6386833,0.0
280,0.2577201,4.683743,0.03010958,2018-04-04 21:20:00,0.5972615,0.0
281,0.257734,4.400001,0.0399845,2018-04-04 21:40:00,0.6410597,0.0
282,0.0,4.400001,0.04,2018-04-04 22:00:00,0.67,0.0
283,203.4283,4.400001,0.1020121,2018-04-04 22:20:00,0.67,1279.3300000000002
284,168.031,1.244482,2.135673,2018-04-04 22:40:00,4.287782,4323.584999999999
285,154.7097,2.728597,2.068424,2018-04-04 23:00:00,4.069373,4025.8469999999998
286,2.390792,3.011613,2.400158,2018-04-04 23:20:00,2.94523,2637.2870000000003
287,1.906293,0.2300083,2.114398,2018-04-04 23:40:00,0.8763855,1178.149
288,0.1289595,2.330908,0.02980337,2018-05-04 00:00:00,0.05758334,0.0
289,0.1379408,4.373546,0.003166666,2018-05-04 00:20:00,0.0,0.0
290,0.5013809,4.13,0.01280975,2018-05-04 00:40:00,0.0,0.0
291,0.0,4.13,0.03,2018-05-04 01:00:00,0.0,0.0
292,0.0,4.13,0.03,2018-05-04 01:20:00,0.0,0.0
293,0.0,4.124362,0.038163,2018-05-04 01:40:00,0.0,0.0
294,0.0,3.61,0.04,2018-05-04 02:00:00,0.0,0.0
295,0.0,3.61,0.04,2018-05-04 02:20:00,0.0,0.0
296,0.032045,3.49412,0.04,2018-05-04 02:40:00,0.0,0.0
297,138.0896,3.06,0.04220667,2018-05-04 03:00:00,0.0,0.0
298,87.80053,2.256892,0.5886997,2018-05-04 03:20:00,1.029732,2544.092
299,116.2062,0.468176,2.47719,2018-05-04 03:40:00,2.463725,3507.0359999999996
300,17.614,0.0,2.574446,2018-05-04 04:00:00,1.578669,2532.036
301,2.133373,0.0,3.154971,2018-05-04 04:20:00,0.21497,1223.021
302,1.132047,0.0,3.011858,2018-05-04 04:40:00,0.0,347.53770000000003
303,2.768794,0.3614995,2.537311,2018-05-04 05:00:00,0.0,672.5231
304,0.25823,0.0,0.3109663,2018-05-04 05:20:00,0.0,0.0
305,0.12869,0.0,0.003814833,2018-05-04 05:40:00,0.0,0.0
306,0.4146867,0.0,0.001398833,2018-05-04 06:00:00,0.0,0.0
307,0.2300525,0.0,0.009696084,2018-05-04 06:20:00,0.0,0.0
308,0.258074,0.0,0.02026,2018-05-04 06:40:00,0.0,0.0
309,0.608003,0.0,0.03,2018-05-04 07:00:00,0.0,0.0
310,0.4107198,0.0,0.03,2018-05-04 07:20:00,0.0,0.0
311,0.3917653,0.0,0.03,2018-05-04 07:40:00,0.0,0.0
312,0.0,0.0,0.03,2018-05-04 08:00:00,0.0,0.0
313,1.267181,1.2496,0.2724781,2018-05-04 08:20:00,0.0,78.27829
314,293.521,0.09362374,2.239959,2018-05-04 08:40:00,2.664248,111.4143
315,203.5573,0.8264374,2.309522,2018-05-04 09:00:00,8.580612,106.4967
316,118.1205,1.575176,2.293246,2018-05-04 09:20:00,8.094005,105.2157
317,2.511057,2.369964,2.65756,2018-05-04 09:40:00,7.175128,132.6156
318,2.406554,0.9730849,2.628358,2018-05-04 10:00:00,5.23709,155.5384
319,2.735469,0.0372225,2.644749,2018-05-04 10:20:00,3.498935,171.7046
320,1.373604,0.0816765,0.5887294,2018-05-04 10:40:00,1.773813,5.425534
321,0.6716009,5.720041,0.04650874,2018-05-04 11:00:00,0.9863714,0.0
322,0.7585342,6.260001,0.09036743,2018-05-04 11:20:00,1.041647,0.0
323,0.5080823,6.148556,0.08819811,2018-05-04 11:40:00,1.062524,0.0
324,1.280792,5.730001,0.07000001,2018-05-04 12:00:00,1.081576,0.0
325,0.6066591,5.730001,0.0625724,2018-05-04 12:20:00,1.04,0.0
326,0.3751665,5.730001,0.06891067,2018-05-04 12:40:00,1.04,0.0
327,0.2581025,5.730001,0.09679518,2018-05-04 13:00:00,1.076616,0.0
328,208.4436,5.730001,0.1207717,2018-05-04 13:20:00,1.101934,0.0
329,200.3808,4.895654,0.8977692,2018-05-04 13:40:00,4.19276,1511.385
330,167.8598,0.4420425,2.58946,2018-05-04 14:00:00,8.114143,3120.9880000000003
331,14.10655,3.37232,2.375365,2018-05-04 14:20:00,9.019427,2989.4590000000003
332,2.493524,0.0,2.764347,2018-05-04 14:40:00,7.025631,2540.051
333,3.534625,0.04824,2.624018,2018-05-04 15:00:00,5.576942,2005.258
334,2.033549,0.06204157,2.638696,2018-05-04 15:20:00,4.081492,1680.973
335,1.208803,0.140859,1.56944,2018-05-04 15:40:00,2.55137,510.43249999999995
336,1.911202,6.155158,0.03087291,2018-05-04 16:00:00,1.4606,0.0
337,0.1291435,8.72,0.07335676,2018-05-04 16:20:00,1.24,0.0
338,0.1292425,8.72,0.04238926,2018-05-04 16:40:00,1.24,0.0
339,0.128789,8.72,0.0529305,2018-05-04 17:00:00,1.24,0.0
340,0.3866372,8.72,0.05999999,2018-05-04 17:20:00,1.237021,0.0
341,0.1290583,8.72,0.06000066,2018-05-04 17:40:00,1.222796,0.0
342,0.0,8.507149,0.1494386,2018-05-04 18:00:00,1.21665,0.0
343,237.3807,7.755039,0.2932735,2018-05-04 18:20:00,2.340209,936.4988
344,157.922,2.946936,2.423501,2018-05-04 18:40:00,5.632513,4880.6269999999995
345,71.2813,3.353548,2.52819,2018-05-04 19:00:00,7.607893,4351.4039999999995
346,0.8426808,1.31132,2.666654,2018-05-04 19:20:00,6.667417,3278.016
347,2.983257,0.0,2.611818,2018-05-04 19:40:00,5.288244,2962.0609999999997
348,3.016498,0.0,2.557484,2018-05-04 20:00:00,3.894659,2617.564
349,1.256778,0.0949305,2.680691,2018-05-04 20:20:00,2.540646,1679.2050000000002
350,0.129115,2.718296,0.1494382,2018-05-04 20:40:00,1.310049,0.0
351,0.12886,10.0,0.084332,2018-05-04 21:00:00,0.8758948,0.0
352,0.2580457,10.0,0.1265946,2018-05-04 21:20:00,0.92,0.0
