,inflow [l/s],NO2 [gN/m3],O2 [gO2/m3],Time [],NH4 [gN/m3],N20 [gN/h]
25,0.0,0.0,0.3700631,2018-01-04 08:20:00,0.0,0.0
26,301.7681,0.0,0.5219375,2018-01-04 08:40:00,0.4070018,0.0
27,177.5569,0.5906586,2.716785,2018-01-04 09:00:00,2.393171,4.136995
28,189.3779,0.8094066,2.747038,2018-01-04 09:20:00,2.821179,0.768046
29,30.26662,1.566053,2.882944,2018-01-04 09:40:00,1.777822,2.397279
30,0.3792918,2.04,3.667903,2018-01-04 10:00:00,0.0921305,6.364484999999999
31,0.0,1.660102,5.135739,2018-01-04 10:20:00,0.0,3.424628
32,0.3871606,0.5901197,3.415529,2018-01-04 10:40:00,0.0047855,0.0
33,0.4038777,0.002682665,1.855,2018-01-04 11:00:00,0.00832875,0.0
34,0.2406776,0.0138279,1.47602,2018-01-04 11:20:00,0.009556317,0.0
35,0.3871043,0.0,1.216411,2018-01-04 11:40:00,0.01324535,0.0
36,0.2578756,0.0,1.259367,2018-01-04 12:00:00,0.02815534,0.0
37,0.6316257,0.0,0.6872998,2018-01-04 12:20:00,0.01935,0.0
38,0.2574649,0.0,0.830383,2018-01-04 12:40:00,0.009998349,0.0
39,0.507606,0.0,0.845026,2018-01-04 13:00:00,0.008220815,0.0
40,0.0,0.0,0.9360973,2018-01-04 13:20:00,0.004115165,0.0
41,0.1290441,0.0,0.9144171,2018-01-04 13:40:00,0.007103585,0.0
42,0.0,0.0,0.9043018,2018-01-04 14:00:00,0.0101581,0.0
43,357.3598,0.0,1.459116,2018-01-04 14:20:00,0.0093815,0.0
44,235.8916,0.4007301,2.352397,2018-01-04 14:40:00,4.618344,2.568949
45,219.6687,1.114013,2.166965,2018-01-04 15:00:00,4.992034,16.65382
46,1.562446,1.943031,2.527811,2018-01-04 15:20:00,2.68918,45.80222
47,0.8929569,2.704075,2.823161,2018-01-04 15:40:00,0.6063071,39.59692
48,0.12835,2.894421,2.171059,2018-01-04 16:00:00,0.0,0.0
49,0.3865232,2.39,0.5196936,2018-01-04 16:20:00,0.0,0.0
50,0.4224258,2.08941,0.2342133,2018-01-04 16:40:00,0.01415825,0.0
51,1.653577,1.81,0.2589207,2018-01-04 17:00:00,0.0119695,0.0
52,2.47083,1.81,0.2835348,2018-01-04 17:20:00,0.01490775,0.0
53,0.3404817,1.81,0.311293,2018-01-04 17:40:00,0.01168317,0.0
54,0.5531441,1.81,0.3445942,2018-01-04 18:00:00,0.01380633,0.0
55,2.396352,1.81,0.3600001,2018-01-04 18:20:00,0.01797017,0.0
56,0.25704,1.81,0.3710921,2018-01-04 18:40:00,0.006873167,0.0
57,0.0,1.646425,0.3829128,2018-01-04 19:00:00,0.006382001,0.0
58,0.0,1.29,0.4,2018-01-04 19:20:00,0.006980335,0.0
59,0.0,1.29,0.4,2018-01-04 19:40:00,0.008179834,0.0
60,442.3698,0.5595112,0.6664331,2018-01-04 20:00:00,3.38482,0.0
61,165.6575,0.5359875,2.266505,2018-01-04 20:20:00,5.338401,3.255519
62,198.1138,1.164514,2.221195,2018-01-04 20:40:00,4.94249,23.42192
63,2.429897,1.958932,2.578132,2018-01-04 21:00:00,3.254044,53.87084
64,0.1289309,2.830001,2.757687,2018-01-04 21:20:00,0.9613345,54.3374
65,1.011783,2.830001,2.882514,2018-01-04 21:40:00,0.06579466,31.803819999999998
66,2.016481,2.549954,2.766408,2018-01-04 22:00:00,0.02411007,11.01122
67,0.1292141,1.721732,1.014103,2018-01-04 22:20:00,0.03009433,0.0
68,0.139025,1.45,0.2404308,2018-01-04 22:40:00,0.02837228,0.0
69,0.4983822,1.45,0.2616908,2018-01-04 23:00:00,0.0281425,0.0
70,0.5080442,1.131375,0.2898687,2018-01-04 23:20:00,0.07306591,0.0
71,0.1288035,0.9300001,0.3136365,2018-01-04 23:40:00,0.0407121,0.0
72,0.1287325,0.9300001,0.3401751,2018-02-04 00:00:00,0.02417449,0.0
73,0.5080258,0.9300001,0.3574129,2018-02-04 00:20:00,0.014693,0.0
74,0.257564,0.9300001,0.3810751,2018-02-04 00:40:00,0.0,0.0
75,0.0,0.9300001,0.3899999,2018-02-04 01:00:00,0.0,0.0
76,0.0,0.6391271,0.3982989,2018-02-04 01:20:00,0.0,0.0
77,225.5742,0.0101065,0.4781792,2018-02-04 01:40:00,2.693217,0.0
78,146.4556,0.3516105,2.135829,2018-02-04 02:00:00,4.885779,2.3891839999999998
79,106.4863,1.0186,2.692931,2018-02-04 02:20:00,3.989538,4.914644999999999
80,33.81062,1.776374,2.709216,2018-02-04 02:40:00,2.843557,21.48406
81,0.0,2.486031,3.164001,2018-02-04 03:00:00,0.4882987,22.47089
82,0.01192835,2.201783,4.197734,2018-02-04 03:20:00,0.0,8.640544
83,1.868267,1.533133,2.8899,2018-02-04 03:40:00,0.00619833,0.0
84,0.3792225,0.6101092,1.740492,2018-02-04 04:00:00,0.01964783,0.0
85,0.1287183,0.0,0.2971383,2018-02-04 04:20:00,0.01325508,0.0
86,0.2579467,0.0,0.2355187,2018-02-04 04:40:00,0.01377235,0.0
87,0.1288459,0.0,0.270006,2018-02-04 05:00:00,0.01538475,0.0
88,0.0,0.0,0.3034726,2018-02-04 05:20:00,0.01033583,0.0
89,0.308621,0.0,0.3410102,2018-02-04 05:40:00,0.00591283,0.0
90,0.1528725,0.0,0.3621762,2018-02-04 06:00:00,0.0,0.0
91,0.4409234,0.0,0.3865679,2018-02-04 06:20:00,0.0,0.0
92,0.0,0.0,0.413137,2018-02-04 06:40:00,0.0,0.0
93,0.1291008,0.0,0.4154494,2018-02-04 07:00:00,0.0,0.0
94,98.47145,0.0,0.4400826,2018-02-04 07:20:00,0.0,0.0
95,157.6342,0.039537,1.20979,2018-02-04 07:40:00,1.777569,0.0
96,148.3194,0.4861067,2.722282,2018-02-04 08:00:00,3.015816,0.002340158
97,94.30944,1.321743,2.959623,2018-02-04 08:20:00,2.033663,0.861969
98,0.5691675,1.96599,3.753479,2018-02-04 08:40:00,0.3649635,2.5077849999999997
99,0.0,1.520082,5.329176,2018-02-04 09:00:00,0.0,3.024312
100,0.2508275,0.4918576,5.084697,2018-02-04 09:20:00,0.0,0.045104410000000004
101,0.3869057,0.0,3.063591,2018-02-04 09:40:00,0.002329835,0.0
102,0.0,0.0,1.633987,2018-02-04 10:00:00,0.01326702,0.0
103,0.250085,0.0,0.6259781,2018-02-04 10:20:00,0.02201271,0.0
104,0.7708933,0.0,0.2054175,2018-02-04 10:40:00,0.0248535,0.0
105,0.2595617,0.0,0.2195161,2018-02-04 11:00:00,0.02340182,0.0
106,0.3884925,0.0,0.2601517,2018-02-04 11:20:00,0.02344042,0.0
107,0.388337,0.0,0.2993234,2018-02-04 11:40:00,0.02354316,0.0
108,0.2856402,0.0,0.3296056,2018-02-04 12:00:00,0.08448876,0.0
109,0.0,0.0,0.392972,2018-02-04 12:20:00,0.03831509,0.0
110,0.0,0.0,0.5711533,2018-02-04 12:40:00,0.09812614,0.0
111,0.0,0.0,0.4649486,2018-02-04 13:00:00,0.1128654,0.0
112,238.216,12.19712,0.5396468,2018-02-04 13:20:00,0.3553552,0.0
113,199.0232,26.67794,0.9891734,2018-02-04 13:40:00,6.562709,0.0
114,182.8847,0.526938,2.095566,2018-02-04 14:00:00,12.87935,11.35569
115,111.7598,1.603182,2.106821,2018-02-04 14:20:00,11.58324,54.312810000000006
116,0.4864075,2.425762,2.440075,2018-02-04 14:40:00,9.036143,100.6387
117,0.04740165,3.179169,2.644938,2018-02-04 15:00:00,6.309416,138.47
118,1.76075,4.552336,2.664462,2018-02-04 15:20:00,4.081063,180.19279999999998
119,1.715322,4.336719,2.610241,2018-02-04 15:40:00,2.260251,229.3115
120,1.809134,5.763718,2.80758,2018-02-04 16:00:00,0.9704618,243.6211
121,0.1293275,5.665292,3.024431,2018-02-04 16:20:00,0.3168282,113.44590000000001
122,0.1288884,4.965903,1.172243,2018-02-04 16:40:00,0.2657647,0.0
123,0.2576209,4.90796,0.30076,2018-02-04 17:00:00,0.2305032,0.0
124,0.3867078,5.190001,0.3615299,2018-02-04 17:20:00,0.1711887,0.0
125,0.5082759,5.190001,0.4566416,2018-02-04 17:40:00,0.1675194,0.0
126,0.44965,5.190001,0.5082754,2018-02-04 18:00:00,0.1635497,0.0
127,0.3241332,5.190001,0.606264,2018-02-04 18:20:00,0.2222941,0.0
128,0.0,5.190001,0.6757519,2018-02-04 18:40:00,0.1684183,0.0
129,0.0,5.190001,0.6778911,2018-02-04 19:00:00,0.2070071,0.0
130,206.4196,5.190001,0.751152,2018-02-04 19:20:00,0.1841774,0.0
131,196.2144,4.412892,1.216211,2018-02-04 19:40:00,5.379388,1028.822
132,442.1495,3.141265,2.753019,2018-02-04 20:00:00,11.89497,2835.996
133,64.48546,3.475414,2.288552,2018-02-04 20:20:00,10.46475,2477.462
134,0.249535,4.317966,2.59075,2018-02-04 20:40:00,8.102017,2467.87
135,1.638463,5.051043,2.699229,2018-02-04 21:00:00,6.377779,2088.527
136,1.508885,6.026538,2.658681,2018-02-04 21:20:00,4.957311,1808.5819999999999
137,1.136106,6.712429,2.661855,2018-02-04 21:40:00,3.799419,1555.287
138,2.265236,7.357925,2.698629,2018-02-04 22:00:00,2.554951,1492.237
139,3.158079,7.976408,2.781111,2018-02-04 22:20:00,1.385351,1270.682
140,0.1291575,8.37,1.963212,2018-02-04 22:40:00,0.6325985,109.1503
141,0.3875716,8.066544,0.3021986,2018-02-04 23:00:00,0.3900797,0.0
142,0.1293555,7.830001,0.3488232,2018-02-04 23:20:00,0.3624652,0.0
143,0.2400115,7.830001,0.4280618,2018-02-04 23:40:00,0.3560866,0.0
144,0.1475175,7.830001,0.4907568,2018-03-04 00:00:00,0.349541,0.0
145,0.509115,7.830001,0.5429026,2018-03-04 00:20:00,0.3539562,0.0
146,0.0,7.830001,0.586074,2018-03-04 00:40:00,0.3409115,0.0
147,0.0,7.830001,0.6164888,2018-03-04 01:00:00,0.342757,0.0
148,169.1836,7.349329,0.7468928,2018-03-04 01:20:00,1.702162,0.0
149,150.8671,6.21,1.827781,2018-03-04 01:40:00,5.51075,3743.516
150,140.7935,6.21,2.569197,2018-03-04 02:00:00,6.575234,3604.5950000000003
151,48.0593,6.21,2.542717,2018-03-04 02:20:00,6.26728,3727.183
152,0.2576492,7.112857,2.674321,2018-03-04 02:40:00,4.344582,3094.178
153,0.249975,6.891249,2.751411,2018-03-04 03:00:00,2.626032,2563.2380000000003
154,1.89555,8.216433,2.725499,2018-03-04 03:20:00,1.325423,2041.229
155,2.140257,8.322407,2.768988,2018-03-04 03:40:00,0.6146805,1584.707
156,1.01579,6.853717,3.881228,2018-03-04 04:00:00,0.2887433,1394.776
157,1.01007,7.943746,4.69367,2018-03-04 04:20:00,0.2658238,870.9276
158,0.0,7.136735,3.848914,2018-03-04 04:40:00,0.2210594,0.0
159,0.0,6.97,1.636624,2018-03-04 05:00:00,0.2122791,0.0
160,0.2599013,6.523014,0.4326091,2018-03-04 05:20:00,0.1728031,0.0
161,0.141185,6.29,0.2654145,2018-03-04 05:40:00,0.1430915,0.0
162,0.5277751,6.29,0.3242644,2018-03-04 06:00:00,0.09085102,0.0
163,0.6109608,6.29,0.3558885,2018-03-04 06:20:00,0.06480826,0.0
164,0.5185002,5.806381,0.4074041,2018-03-04 06:40:00,0.0,0.0
165,0.0,5.760001,0.4428743,2018-03-04 07:00:00,0.0,0.0
166,277.0439,4.994272,0.863223,2018-03-04 07:20:00,1.061071,680.4121
167,185.7598,3.682677,2.734229,2018-03-04 07:40:00,3.458822,2712.604
168,185.9043,4.14,2.612627,2018-03-04 08:00:00,3.547256,3050.9719999999998
169,4.057508,4.781359,2.719453,2018-03-04 08:20:00,2.330766,2661.736
170,0.380417,5.202008,2.8776,2018-03-04 08:40:00,0.6673009,2196.842
171,2.011817,5.586683,2.888071,2018-03-04 09:00:00,0.05499175,720.4622
172,1.762315,5.164156,2.805083,2018-03-04 09:20:00,0.02673775,211.2832
173,0.5083199,5.00585,1.434693,2018-03-04 09:40:00,0.1904574,0.0
174,0.5931159,4.23,0.3467386,2018-03-04 10:00:00,0.2458681,0.0
175,0.4108194,4.23,0.2504317,2018-03-04 10:20:00,0.2541486,0.0
176,0.2773741,4.23,0.2861463,2018-03-04 10:40:00,0.2977509,0.0
177,1.136199,4.23,0.3254943,2018-03-04 11:00:00,0.2934499,0.0
178,0.1290583,4.23,0.3550293,2018-03-04 11:20:00,0.285685,0.0
179,0.0,3.845153,0.3766858,2018-03-04 11:40:00,0.285447,0.0
180,0.0,3.669999,0.3928449,2018-03-04 12:00:00,0.28192,0.0
181,0.0,3.669999,0.4099999,2018-03-04 12:20:00,0.2940992,0.0
182,186.1482,2.791576,0.4834231,2018-03-04 12:40:00,0.8889869,0.0
183,189.3538,1.032919,0.9588379,2018-03-04 13:00:00,8.575681,3068.196
184,139.6283,1.613773,2.349954,2018-03-04 13:20:00,9.258982,5194.889
185,155.9098,2.278249,2.028909,2018-03-04 13:40:00,8.492083,4392.795999999999
186,0.835837,1.251109,2.296445,2018-03-04 14:00:00,6.855658,3219.5550000000003
187,0.03211085,0.0,2.482083,2018-03-04 14:20:00,4.305332,2704.972
188,2.12731,0.0,2.4717,2018-03-04 14:40:00,2.488653,2105.676
189,2.63063,0.0,2.716525,2018-03-04 15:00:00,1.017868,1557.058
190,1.044711,0.0,3.382831,2018-03-04 15:20:00,0.4088582,1099.696
191,2.352693,0.0,4.161855,2018-03-04 15:40:00,0.3175594,855.5024
192,2.515383,0.0,3.893316,2018-03-04 16:00:00,0.3148172,114.63289999999999
193,0.8859646,0.0,1.771692,2018-03-04 16:20:00,0.341387,0.0
194,2.260143,0.0,0.4229898,2018-03-04 16:40:00,0.2944625,0.0
195,1.499218,0.0,0.2521724,2018-03-04 17:00:00,0.2855322,0.0
196,2.148131,0.2887805,0.2412628,2018-03-04 17:20:00,0.2804414,0.0
197,1.633431,0.9088785,0.2841251,2018-03-04 17:40:00,0.2471079,0.0
198,0.3836698,0.0,0.3241533,2018-03-04 18:00:00,0.2211302,0.0
199,0.0,0.0,0.390036,2018-03-04 18:20:00,0.2243856,0.0
200,213.4787,0.05158275,0.501002,2018-03-04 18:40:00,1.232757,0.0
201,173.8575,0.004844665,1.012324,2018-03-04 19:00:00,9.91926,1366.128
202,142.5564,0.0,2.028322,2018-03-04 19:20:00,9.004172,3717.744
203,146.8281,0.0,1.958318,2018-03-04 19:40:00,8.597725,3317.312
204,0.2553452,0.0,2.252779,2018-03-04 20:00:00,6.688283,2775.33
205,0.3788375,0.0,2.274932,2018-03-04 20:20:00,3.965073,1890.66
206,1.787604,0.0,2.40688,2018-03-04 20:40:00,2.203861,1685.358
207,1.176004,0.0,2.785284,2018-03-04 21:00:00,0.9997358,1155.218
208,1.117118,0.0,3.137552,2018-03-04 21:20:00,0.4799361,846.2139
209,1.810944,0.0,3.976161,2018-03-04 21:40:00,0.4395031,785.5715
210,0.1786416,0.0,3.460912,2018-03-04 22:00:00,0.3829883,73.66658
211,0.25823,0.0,1.021719,2018-03-04 22:20:00,0.42529,0.0
212,0.3867636,0.0,0.2430162,2018-03-04 22:40:00,0.4164186,0.0
213,0.5154542,0.0,0.2323234,2018-03-04 23:00:00,0.3950114,0.0
214,0.0,0.1555975,0.2779535,2018-03-04 23:20:00,0.3527351,0.0
215,0.0,0.0,0.3207336,2018-03-04 23:40:00,0.344559,0.0
216,0.0,0.0,0.347929,2018-04-04 00:00:00,0.3474406,0.0
217,0.0,0.0837275,0.3821673,2018-04-04 00:20:00,0.3473818,0.0
218,281.6779,0.0216625,0.4852425,2018-04-04 00:40:00,1.224169,113.3909
219,100.0197,0.0,1.774773,2018-04-04 01:00:00,7.190241,4153.209000000001
220,119.9828,0.0,1.907461,2018-04-04 01:20:00,5.256122,3374.242
221,13.14884,0.0,2.173709,2018-04-04 01:40:00,4.112494,2940.067
222,0.130362,0.0,2.5134,2018-04-04 02:00:00,1.744901,1795.8970000000002
223,0.3412209,0.0,2.966793,2018-04-04 02:20:00,0.5314058,944.3806
224,1.42911,0.0,3.796341,2018-04-04 02:40:00,0.3576019,847.5472
225,1.39092,0.0,4.439368,2018-04-04 03:00:00,0.3440503,799.9471
226,1.011089,0.0,5.046548,2018-04-04 03:20:00,0.3502374,727.1012
227,1.133127,0.0,5.185541,2018-04-04 03:40:00,0.3013987,296.1288
228,0.2601849,0.0,2.986402,2018-04-04 04:00:00,0.2742247,0.0
229,0.2573519,0.100613,0.9389818,2018-04-04 04:20:00,0.2676063,0.0
230,0.5086533,0.0,0.2426893,2018-04-04 04:40:00,0.2449519,0.0
231,0.2578755,0.0,0.2269274,2018-04-04 05:00:00,0.202809,0.0
232,0.128973,0.0,0.2526498,2018-04-04 05:20:00,0.1581237,0.0
233,0.2582584,0.0,0.2866185,2018-04-04 05:40:00,0.08811052,0.0
234,0.1285625,0.0,0.3202989,2018-04-04 06:00:00,0.01412775,0.0
235,182.1064,0.0,0.4763964,2018-04-04 06:20:00,0.0,0.0
236,143.662,0.0,1.419592,2018-04-04 06:40:00,3.254364,103.3129
237,136.6283,0.0,2.700142,2018-04-04 07:00:00,2.032758,89.48037000000001
238,92.71967,0.0,2.773587,2018-04-04 07:20:00,1.14467,82.64823
239,0.0,0.0,3.268051,2018-04-04 07:40:00,0.2287157,65.37594
240,0.129299,0.0,4.725588,2018-04-04 08:00:00,0.0,53.50383
241,0.080509,0.0,3.822562,2018-04-04 08:20:00,0.0,0.0
242,1.793446,0.0,2.702725,2018-04-04 08:40:00,0.0,2.126302
243,0.411301,0.0,1.511622,2018-04-04 09:00:00,0.0,0.0
244,0.5156814,0.0,0.4489112,2018-04-04 09:20:00,0.0,0.0
245,0.5157802,0.0,0.2507273,2018-04-04 09:40:00,4.088383,0.0
246,0.1291007,0.0,0.2596231,2018-04-04 10:00:00,4.099999,0.0
247,0.257295,0.0,0.289923,2018-04-04 10:20:00,4.099999,0.0
248,0.2576774,0.0,0.3218974,2018-04-04 10:40:00,4.099999,0.0
249,0.0,0.0,0.352564,2018-04-04 11:00:00,4.099999,0.0
250,0.0,0.0,0.3726436,2018-04-04 11:20:00,4.099999,0.0
251,1.779972,0.0,1.420625,2018-04-04 11:40:00,4.099999,0.627181
252,286.5684,0.0,1.135102,2018-04-04 12:00:00,9.509361,0.9202239999999999
253,153.727,0.0,2.229856,2018-04-04 12:20:00,10.97853,34.42084
254,57.53508,0.0,2.26545,2018-04-04 12:40:00,8.350538,119.5324
255,0.387345,0.0,2.506085,2018-04-04 13:00:00,4.583407,153.568
256,1.387976,0.0,2.555723,2018-04-04 13:20:00,2.241808,190.7473
257,2.019048,0.0,2.67929,2018-04-04 13:40:00,0.5367442,168.663
258,0.7613313,0.0,2.345394,2018-04-04 14:00:00,0.0,21.211560000000002
259,1.509487,0.0,0.4750721,2018-04-04 14:20:00,0.0,0.0
260,0.3871891,0.0,0.3865423,2018-04-04 14:40:00,0.0,0.0
261,0.5080107,0.0,0.8278742,2018-04-04 15:00:00,0.0,0.0
262,1.387855,0.0,0.6844355,2018-04-04 15:20:00,0.0,0.0
263,0.508015,0.0,0.7776713,2018-04-04 15:40:00,0.0,0.0
264,0.2496725,0.0,0.6653426,2018-04-04 16:00:00,0.0,0.0
265,0.0,0.0,0.7516935,2018-04-04 16:20:00,0.0,0.0
266,0.0,0.0,0.7403281,2018-04-04 16:40:00,0.0,0.0
267,0.759094,0.0,0.9560269,2018-04-04 17:00:00,0.1865163,843.4819
268,310.6602,0.0,2.968909,2018-04-04 17:20:00,0.4039746,2344.207
269,354.0193,0.0,1.920966,2018-04-04 17:40:00,8.292879,4401.857
270,291.5463,0.0,1.746346,2018-04-04 18:00:00,12.32739,2895.397
271,4.505441,0.0,1.95501,2018-04-04 18:20:00,10.26943,2752.3689999999997
272,2.04062,0.0,2.292421,2018-04-04 18:40:00,7.331688,1888.065
273,0.7060572,0.0,2.390002,2018-04-04 19:00:00,5.542283,1693.837
274,1.133613,0.0,1.61721,2018-04-04 19:20:00,4.034268,464.76030000000003
275,0.516998,0.0,0.4176341,2018-04-04 19:40:00,3.303694,0.0
276,0.1293842,0.0,0.4106386,2018-04-04 20:00:00,3.34,0.0
277,0.7597442,0.0,0.4944334,2018-04-04 20:20:00,3.34,0.0
278,0.2579325,0.0,0.5647315,2018-04-04 20:40:00,3.381461,0.0
279,0.24959,0.0,0.6080362,2018-04-04 21:00:00,3.3526,0.0
280,0.0,0.0,0.6371331,2018-04-04 21:20:00,3.34,0.0
281,263.9464,0.0,1.069412,2018-04-04 21:40:00,3.747846,2656.999
282,310.3853,0.0,2.65553,2018-04-04 22:00:00,8.121744,2883.183
283,171.1121,0.0,2.140176,2018-04-04 22:20:00,8.564772,3845.802
284,3.100675,0.0,2.465641,2018-04-04 22:40:00,6.861875,3304.564
285,2.354178,0.0,2.388,2018-04-04 23:00:00,4.874806,2937.567
286,2.320174,0.0,2.54326,2018-04-04 23:20:00,3.319007,2377.862
287,0.0,0.0,1.604774,2018-04-04 23:40:00,1.882533,585.9307
288,0.5183013,0.0,0.2677267,2018-05-04 00:00:00,1.260515,0.0
289,0.3885918,0.0,0.3342167,2018-05-04 00:20:00,1.2,0.0
290,0.1291855,0.0,0.4001091,2018-05-04 00:40:00,1.2,0.0
291,0.2581876,0.0,0.4540127,2018-05-04 01:00:00,1.2,0.0
292,0.13022,0.0,0.4979711,2018-05-04 01:20:00,1.203041,0.0
293,0.0,0.0,0.5442821,2018-05-04 01:40:00,1.21,0.0
294,0.0,0.0,0.565266,2018-05-04 02:00:00,1.237136,0.0
295,184.1853,0.0,0.6620743,2018-05-04 02:20:00,3.355157,0.0
296,112.5817,0.0,2.132568,2018-05-04 02:40:00,6.204033,3146.429
297,93.00465,0.0,2.612644,2018-05-04 03:00:00,5.779617,4759.337
298,3.633767,0.0,2.595152,2018-05-04 03:20:00,3.961835,4003.6699999999996
299,2.260797,0.0,2.654012,2018-05-04 03:40:00,1.831117,3608.571
300,1.251827,0.0,2.952879,2018-05-04 04:00:00,0.3973377,1609.3500000000001
301,1.128814,0.0,2.062575,2018-05-04 04:20:00,0.0,26.48712
302,0.128888,0.0,0.4618536,2018-05-04 04:40:00,0.0,0.0
303,0.468619,0.0,0.2654389,2018-05-04 05:00:00,0.0,0.0
304,0.4340381,0.0,0.309451,2018-05-04 05:20:00,0.0,0.0
305,0.1289875,0.0,0.3528892,2018-05-04 05:40:00,0.0,0.0
306,0.5079518,0.0,0.3934068,2018-05-04 06:00:00,0.0,0.0
307,0.0,0.0,0.4207889,2018-05-04 06:20:00,0.0,0.0
308,0.0,0.0,0.4376789,2018-05-04 06:40:00,0.0,0.0
309,128.745,0.0,0.5045293,2018-05-04 07:00:00,0.5936595,0.0
310,164.8805,0.0,1.410535,2018-05-04 07:20:00,4.772923,3573.5809999999997
311,196.2043,0.0,2.658787,2018-05-04 07:40:00,3.39187,4127.616
312,32.78286,0.0,2.710968,2018-05-04 08:00:00,2.545264,3827.969
313,0.5075516,0.0,3.103583,2018-05-04 08:20:00,0.5765862,2815.331
314,0.99781,0.0,3.085066,2018-05-04 08:40:00,0.0,1260.594
315,0.129016,0.0,2.560923,2018-05-04 09:00:00,0.0,70.29717000000001
316,0.0,0.0,0.8849078,2018-05-04 09:20:00,0.0,0.0
317,0.0,0.0,0.4102152,2018-05-04 09:40:00,0.0,0.0
318,0.0,0.0,0.3513637,2018-05-04 10:00:00,0.0,0.0
319,0.0,0.0,0.3661114,2018-05-04 10:20:00,0.0,0.0
320,0.0,0.0,0.3800001,2018-05-04 10:40:00,0.0,0.0
321,0.0,0.0,0.3926093,2018-05-04 11:00:00,0.0,0.0
322,0.0,0.0,0.4244344,2018-05-04 11:20:00,0.0,0.0
323,309.7856,0.0,1.603686,2018-05-04 11:40:00,5.863276,2373.321
324,137.0807,0.0,2.296499,2018-05-04 12:00:00,9.700739,2671.358
325,91.44829,0.0,2.244445,2018-05-04 12:20:00,9.704025,2734.39
326,0.4436945,0.0,2.451905,2018-05-04 12:40:00,6.240326,1878.6560000000002
327,0.0,0.0,2.693355,2018-05-04 13:00:00,3.87848,1660.635
328,0.7574199,0.0,2.54066,2018-05-04 13:20:00,2.042018,807.8355
329,0.1286195,0.0,0.7986585,2018-05-04 13:40:00,0.7204425,0.0
330,0.0,0.0,0.2677427,2018-05-04 14:00:00,0.3864747,0.0
331,0.0,0.0,0.3003131,2018-05-04 14:20:00,0.3856209,0.0
332,0.37975,0.0,0.357583,2018-05-04 14:40:00,0.3802976,0.0
333,0.74943,0.0,0.4182782,2018-05-04 15:00:00,0.424858,0.0
334,0.6685067,0.0,0.4669023,2018-05-04 15:20:00,0.4997752,0.0
335,0.08885334,0.0,0.5016655,2018-05-04 15:40:00,0.5135971,0.0
336,0.0,0.0,0.4907175,2018-05-04 16:00:00,0.5131436,0.0
337,0.0,0.0,0.4890021,2018-05-04 16:20:00,0.5197591,0.0
338,300.7722,0.0,0.5105869,2018-05-04 16:40:00,5.279395,40.86887
339,128.28,0.0,1.733542,2018-05-04 17:00:00,12.70444,2968.208
340,131.8588,0.0,1.794574,2018-05-04 17:20:00,11.42046,3046.5719999999997
341,0.878219,0.0,2.210437,2018-05-04 17:40:00,9.275724,2647.0919999999996
342,1.765055,0.0,2.283681,2018-05-04 18:00:00,6.038924,1727.929
343,1.885496,0.0,2.416899,2018-05-04 18:20:00,3.929949,1478.9170000000001
344,0.0,0.0,2.698329,2018-05-04 18:40:00,2.059132,1145.918
345,0.62937,0.0,2.311604,2018-05-04 19:00:00,0.4668106,486.663
346,0.0,0.0,0.7652276,2018-05-04 19:20:00,0.0,0.0
