,Time [-],inflow_SB5 [l/s],NH4_load_SB5 [gN/h],NH4_SB5 [gN/m3],NO3_SB5 [gN/m3],NO2_SB5 [gN/m3],TS_SB5 [g/l],DO_SB5 [gO2/l],airflow_SB5 [m3/h],level_SB5 [m],temp_SB5 [°C],pH_SB5 [-],O2_Offgas_SB5 [%],N2O_SB5 [kgN/h]
0,01/04/2018 00:00,0.512635,21.07725,0.01262915,2.849255,1.46,-0.01,0.2741258,0.0,6.730002,10.5,6.839999,20.164,0.0
1,01/04/2018 00:20,0.3898103,15.88619,0.006529084,2.772809,1.46,-0.01,0.2810071,0.0,6.730002,10.5,6.840692,20.2757,0.0
2,01/04/2018 00:40,0.3790415,15.9583,0.00447675,2.69504,1.46,-0.01,0.3040861,0.0,6.730002,10.5,6.86,20.31104,0.0
3,01/04/2018 01:00,0.262245,11.73608,0.002003585,2.632669,1.46,-0.006826664,0.3248377,0.0,6.730002,10.5,6.86,20.47013,0.0
4,01/04/2018 01:20,0.246471,10.2956,0.000933335,2.536587,1.46,-0.01,0.345226,0.0,6.730002,10.5,6.86,20.50781,0.0
5,01/04/2018 01:40,0.2575073,11.8071,0.000471334,2.434695,1.224869,-0.01,0.3506461,0.0,6.714617,10.5,6.86,20.56123,0.0
6,01/04/2018 02:00,0.0,0.0,0.0,2.32846,0.95,-0.01,0.3814936,0.0,5.300644,10.5,6.86,20.42885,0.0
7,01/04/2018 02:20,0.0,0.0,0.0,2.179125,0.95,-0.01,0.3720909,0.0,4.097466,10.5,6.86,20.72728,0.0
8,01/04/2018 02:40,88.11115,4756.125,0.0,2.042467,0.95,0.00019725,0.3739821,0.0,3.997825,10.5,6.876842,20.70178,0.0
9,01/04/2018 03:00,231.1157,13562.55,5.286761,1.503109,0.089495,3.299219,0.8258618,1220.119,4.690347,10.5932,7.09146,19.7344,0.002488991
10,01/04/2018 03:20,185.062,10796.95,4.298547,1.195191,0.6775794,3.798789,2.647352,1844.673,5.105919,10.6,6.996747,18.84593,2.049921e-05
11,01/04/2018 03:40,155.7702,9009.549,4.510135,1.706293,1.328145,3.27769,2.588912,1774.886,5.66034,10.6,7.036945,18.28128,0.006633108
12,01/04/2018 04:00,1.271428,63.41154,2.459775,2.039831,1.914632,3.494056,2.714815,1461.221,5.805112,10.6,6.960613,18.84216,0.008560079
13,01/04/2018 04:20,0.0,0.0,0.5036575,2.364837,2.470861,3.637673,3.137053,1193.487,5.786263,10.6,6.891164,17.64747,0.02621025
14,01/04/2018 04:40,0.579422,26.25534,0.0,2.746269,2.508134,3.597661,3.248471,318.5678,5.779999,10.6,6.88,17.69557,0.009079093
15,01/04/2018 05:00,1.694746,68.05744,0.001335,3.089487,1.923383,3.602902,2.807562,218.5015,5.779999,10.6,6.88,18.42467,0.006524137
16,01/04/2018 05:20,0.1288175,4.44059,0.00187175,3.26613,1.151331,0.9875075,1.089333,0.0,5.779999,10.6,6.88,20.74578,0.0
17,01/04/2018 05:40,0.0,0.0,0.001331665,3.334187,0.95,-0.004273414,0.3213131,0.0,5.773523,10.6,6.88,20.6282,0.0
18,01/04/2018 06:00,0.5159785,16.13975,0.001650165,3.273835,0.95,-0.01,0.2353701,0.0,5.769999,10.6,6.88,20.57775,0.0
19,01/04/2018 06:20,0.54468,14.28955,0.0,3.127629,0.154172,-0.01,0.2504484,0.0,5.769999,10.6,6.88,20.86497,0.0
20,01/04/2018 06:40,0.3421169,9.552904,0.0,3.023887,0.5594029,-0.01,0.2803023,0.0,5.769999,10.6,6.88,20.87115,0.0
21,01/04/2018 07:00,0.2579044,6.736871,0.0,3.005614,0.0271125,0.01143959,0.3094574,0.0,5.769999,10.6,6.88,20.84459,0.0
22,01/04/2018 07:20,0.1285909,3.178666,0.0,2.941226,0.01438265,0.05138276,0.3278596,0.0,5.769999,10.6,6.88,20.94025,0.0
23,01/04/2018 07:40,0.0,0.0,0.0,2.866714,0.0,-0.01,0.3494925,0.0,5.38787,10.6,6.88,20.9326,0.0
24,01/04/2018 08:00,0.0,0.0,0.0,2.673011,0.0,-0.01,0.3600001,0.0,4.20101,10.6,6.892838,20.95729,0.0
25,01/04/2018 08:20,0.0,0.0,0.0,2.401586,0.0,-0.01,0.3700631,0.0,3.929496,10.6,6.900001,20.62521,0.0
26,01/04/2018 08:40,301.7681,9006.063,0.4070018,2.013,0.0,2.660472,0.5219375,131.4656,4.331489,10.5884,6.998765,20.85591,0.0
27,01/04/2018 09:00,177.5569,5645.427,2.393171,1.67625,0.5906586,3.639558,2.716785,1588.812,4.9879,10.51427,7.022841,18.06661,0.004136995
28,01/04/2018 09:20,189.3779,6750.83,2.821179,2.025293,0.8094066,3.115279,2.747038,1249.886,5.5168,10.5,6.947271,17.26873,0.000768046
29,01/04/2018 09:40,30.26662,1162.414,1.777822,2.333057,1.566053,3.148699,2.882944,1014.221,5.84697,10.5,6.957301,17.25653,0.002397279
30,01/04/2018 10:00,0.3792918,14.59524,0.0921305,2.621682,2.04,3.488433,3.667903,1014.221,5.836123,10.5,6.874715,17.09166,0.006364485
31,01/04/2018 10:20,0.0,0.0,0.0,2.966151,1.660102,3.441091,5.135739,428.2412,5.816522,10.5,6.868834,18.2917,0.003424628
32,01/04/2018 10:40,0.3871606,24.18369,0.0047855,3.215966,0.5901197,1.685354,3.415529,0.0,5.809999,10.5,6.880216,20.37912,0.0
33,01/04/2018 11:00,0.4038777,22.36375,0.00832875,3.31843,0.002682665,0.0,1.855,0.0,5.809999,10.5,6.88,20.36889,0.0
34,01/04/2018 11:20,0.2406776,16.17243,0.009556317,3.346287,0.0138279,0.0,1.47602,0.0,5.809999,10.5,6.880198,20.47439,0.0
35,01/04/2018 11:40,0.3871043,26.25207,0.01324535,3.370209,0.0,0.0902721,1.216411,0.0,5.809999,10.5,6.88,20.29836,0.0
36,01/04/2018 12:00,0.2578756,18.83553,0.02815534,3.390153,0.0,-0.001712,1.259367,0.0,5.809999,10.5,6.88,20.64782,0.0
37,01/04/2018 12:20,0.6316257,48.72696,0.01935,3.327555,0.0,-0.01,0.6872998,0.0,5.809999,10.5,6.88,20.66899,0.0
38,01/04/2018 12:40,0.2574649,18.49498,0.009998349,3.290565,0.0,-0.01,0.830383,0.0,5.809999,10.5,6.88,20.60788,0.0
39,01/04/2018 13:00,0.507606,36.58106,0.008220815,3.300337,0.0,-0.01,0.845026,0.0,5.783711,10.52359,6.88,20.64492,0.0
40,01/04/2018 13:20,0.0,0.0,0.004115165,3.183012,0.0,-0.01,0.9360973,0.0,4.785682,10.6,6.88,20.76651,0.0
41,01/04/2018 13:40,0.1290441,8.715319,0.007103585,2.926858,0.0,-0.01,0.9144171,0.0,3.953229,10.64511,6.88,20.90258,0.0
42,01/04/2018 14:00,0.0,0.0,0.0101581,2.56443,0.0,-0.01,0.9043018,0.0,3.842468,10.69648,6.88,21.02913,0.0
43,01/04/2018 14:20,357.3598,25159.42,0.0093815,2.371949,0.0,-0.01,1.459116,1524.131,4.135669,10.73687,6.88,20.41801,0.0
44,01/04/2018 14:40,235.8916,14915.67,4.618344,1.864371,0.4007301,2.809102,2.352397,2523.282,5.169263,10.90518,6.990625,19.14287,0.002568949
45,01/04/2018 15:00,219.6687,12198.45,4.992034,2.009763,1.114013,2.900239,2.166965,1966.663,5.824455,11.0,7.052399,18.32199,0.01665382
46,01/04/2018 15:20,1.562446,73.56254,2.68918,2.30788,1.943031,3.369442,2.527811,1877.427,6.04717,11.0,6.963136,17.80767,0.04580222
47,01/04/2018 15:40,0.8929569,38.83503,0.6063071,2.659816,2.704075,3.554486,2.823161,1192.298,6.032142,11.0,6.901171,17.76044,0.03959692
48,01/04/2018 16:00,0.12835,4.596757,0.0,2.97409,2.894421,3.502853,2.171059,0.0,6.024574,11.00203,6.87,19.8244,0.0
49,01/04/2018 16:20,0.3865232,14.42839,0.0,3.126882,2.39,1.950948,0.5196936,0.0,6.019999,11.08494,6.87,20.35322,0.0
50,01/04/2018 16:40,0.4224258,14.1256,0.01415825,3.099097,2.08941,-0.01,0.2342133,0.0,6.019999,11.1,6.87,20.53653,0.0
51,01/04/2018 17:00,1.653577,72.86752,0.0119695,3.062917,1.81,-0.01,0.2589207,0.0,6.019999,11.1,6.87,20.35855,0.0
52,01/04/2018 17:20,2.47083,116.2472,0.01490775,2.903722,1.81,-0.01,0.2835348,0.0,6.019999,11.1,6.87,20.78328,0.0
53,01/04/2018 17:40,0.3404817,14.85831,0.01168317,2.896599,1.81,-0.01,0.311293,0.0,6.019999,11.1,6.87,20.91965,0.0
54,01/04/2018 18:00,0.5531441,23.6449,0.01380633,2.899818,1.81,-0.01,0.3445942,0.0,6.019999,11.06878,6.870308,20.78045,0.0
55,01/04/2018 18:20,2.396352,116.6402,0.01797017,2.624367,1.81,-0.01,0.3600001,0.0,6.019999,11.0,6.89,20.99114,0.0
56,01/04/2018 18:40,0.25704,13.68083,0.006873167,2.422933,1.81,-0.01,0.3710921,0.0,6.019999,11.0,6.89,21.12778,0.0
57,01/04/2018 19:00,0.0,0.0,0.006382001,2.449096,1.646425,-0.01,0.3829128,0.0,5.092509,11.0,6.89,21.09507,0.0
58,01/04/2018 19:20,0.0,0.0,0.006980335,2.331185,1.29,-0.01,0.4,0.0,3.906808,11.0,6.89,21.08764,0.0
59,01/04/2018 19:40,0.0,0.0,0.008179834,2.179925,1.29,-0.01,0.4,0.0,3.803156,11.0,6.900278,21.0981,0.0
60,01/04/2018 20:00,442.3698,24916.68,3.38482,1.645089,0.5595112,2.162914,0.6664331,901.495,4.67415,11.0857,7.030295,20.5964,0.0
61,01/04/2018 20:20,165.6575,9239.252,5.338401,1.282678,0.5359875,3.581098,2.266505,2708.758,5.302036,11.1,7.047366,18.85466,0.003255519
62,01/04/2018 20:40,198.1138,10903.13,4.94249,1.569135,1.164514,3.269789,2.221195,2089.989,5.841166,11.1,7.033053,18.40114,0.02342192
63,01/04/2018 21:00,2.429897,132.2448,3.254044,1.873311,1.958932,3.389708,2.578132,1982.834,6.050001,11.1,6.993382,17.97974,0.05387084
64,01/04/2018 21:20,0.1289309,5.43799,0.9613345,2.229583,2.830001,3.54192,2.757687,1347.56,6.035264,11.1,6.92541,17.49044,0.0543374
65,01/04/2018 21:40,1.011783,48.52739,0.06579466,2.585482,2.830001,3.548138,2.882514,624.0074,6.020759,11.1,6.89,17.61311,0.03180382
66,01/04/2018 22:00,2.016481,107.9774,0.02411007,2.936723,2.549954,3.497677,2.766408,529.6155,6.019999,11.1,6.89,19.93007,0.01101122
67,01/04/2018 22:20,0.1292141,6.113603,0.03009433,3.207251,1.721732,2.081749,1.014103,0.0,6.019999,11.1,6.89,20.62307,0.0
68,01/04/2018 22:40,0.139025,5.78169,0.02837228,3.348106,1.45,0.0,0.2404308,0.0,6.019999,11.05187,6.89,20.4067,0.0
69,01/04/2018 23:00,0.4983822,24.27046,0.0281425,3.371678,1.45,0.2027932,0.2616908,0.0,6.015664,11.0,6.89,20.47036,0.0
70,01/04/2018 23:20,0.5080442,23.46909,0.07306591,3.257789,1.131375,0.08702751,0.2898687,0.0,6.010001,11.0,6.89,20.22487,0.0
71,01/04/2018 23:40,0.1288035,6.414195,0.0407121,3.119914,0.9300001,-0.01,0.3136365,0.0,6.010001,11.0,6.89,20.34108,0.0
72,02/04/2018 00:00,0.1287325,6.382805,0.02417449,3.03996,0.9300001,-0.01,0.3401751,0.0,6.010001,11.0,6.89,20.45572,0.0
73,02/04/2018 00:20,0.5080258,27.17592,0.014693,3.004636,0.9300001,-0.01,0.3574129,0.0,6.010001,11.0,6.89,20.54197,0.0
74,02/04/2018 00:40,0.257564,13.52302,0.0,2.892488,0.9300001,-0.01,0.3810751,0.0,5.713435,11.0,6.894021,20.67831,0.0
75,02/04/2018 01:00,0.0,0.0,0.0,2.771389,0.9300001,-0.01,0.3899999,0.0,4.394962,11.0,6.910001,20.71629,0.0
76,02/04/2018 01:20,0.0,0.0,0.0,2.492245,0.6391271,-0.01,0.3982989,0.0,3.985623,11.0,6.910001,20.69402,0.0
77,02/04/2018 01:40,225.5742,15390.25,2.693217,1.868961,0.0101065,1.970509,0.4781792,0.0,4.227679,11.00033,7.001116,20.47435,0.0
78,02/04/2018 02:00,146.4556,10008.61,4.885779,1.270968,0.3516105,3.882858,2.135829,2285.446,4.736472,11.0,7.033032,19.04265,0.002389184
79,02/04/2018 02:20,106.4863,7280.138,3.989538,1.510064,1.0186,3.774575,2.692931,1774.886,5.103404,11.0,6.983831,18.74974,0.004914645
80,02/04/2018 02:40,33.81062,2304.406,2.843557,1.899227,1.776374,3.703932,2.709216,1557.856,5.324213,11.0,6.98047,18.0551,0.02148406
81,02/04/2018 03:00,0.0,0.0,0.4882987,2.302281,2.486031,3.863985,3.164001,1084.823,5.319579,11.0,6.915998,17.97733,0.02247089
82,02/04/2018 03:20,0.01192835,0.1163056,0.0,2.740856,2.201783,3.912798,4.197734,531.7914,5.303123,11.0,6.910001,19.59615,0.008640544
83,02/04/2018 03:40,1.868267,107.6034,0.00619833,3.155501,1.533133,3.876252,2.8899,446.4394,5.298065,11.0,6.910001,20.66964,0.0
84,02/04/2018 04:00,0.3792225,20.60279,0.01964783,3.462422,0.6101092,3.892595,1.740492,0.0,5.29,11.0,6.905481,20.47791,0.0
85,02/04/2018 04:20,0.1287183,6.922307,0.01325508,3.587231,0.0,2.221137,0.2971383,0.0,5.29,11.0,6.902431,20.20947,0.0
86,02/04/2018 04:40,0.2579467,13.84624,0.01377235,3.563091,0.0,-0.005686998,0.2355187,0.0,5.29,10.95222,6.919999,20.2542,0.0
87,02/04/2018 05:00,0.1288459,6.818224,0.01538475,3.491397,0.0,-0.01,0.270006,0.0,5.29,10.9,6.919999,20.4433,0.0
88,02/04/2018 05:20,0.0,0.0,0.01033583,3.420538,0.0,-0.01,0.3034726,0.0,5.29,10.9,6.906318,20.78274,0.0
89,02/04/2018 05:40,0.308621,14.96827,0.00591283,3.307786,0.0,-0.01,0.3410102,0.0,5.29,10.9,6.916283,20.79074,0.0
90,02/04/2018 06:00,0.1528725,8.811586,0.0,3.225297,0.0,-0.01,0.3621762,0.0,5.29,10.9,6.904205,20.75312,0.0
91,02/04/2018 06:20,0.4409234,22.11118,0.0,3.130214,0.0,-0.005446249,0.3865679,0.0,5.282428,10.9,6.919999,20.76636,0.0
92,02/04/2018 06:40,0.0,0.0,0.0,2.933064,0.0,-0.01,0.413137,0.0,4.494379,10.9,6.919999,20.87873,0.0
93,02/04/2018 07:00,0.1291008,6.206864,0.0,2.686445,0.0,-0.006890915,0.4154494,0.0,3.845777,10.8511,6.919999,20.8462,0.0
94,02/04/2018 07:20,98.47145,5259.032,0.0,2.419083,0.0,0.0,0.4400826,0.0,3.776167,10.81751,6.919999,20.8634,0.0
95,02/04/2018 07:40,157.6342,8769.129,1.777569,1.971299,0.039537,1.952084,1.20979,1089.317,4.260614,10.87966,7.006774,19.40372,0.0
96,02/04/2018 08:00,148.3194,7884.795,3.015816,1.696019,0.4861067,3.67925,2.722282,1254.864,4.639778,10.8,6.998857,18.31831,2.340158e-06
97,02/04/2018 08:20,94.30944,4828.426,2.033663,2.033092,1.321743,3.470574,2.959623,1205.437,5.009077,10.8,6.966107,17.81251,0.000861969
98,02/04/2018 08:40,0.5691675,27.28548,0.3649635,2.353819,1.96599,3.807262,3.753479,1014.221,5.089999,10.8,6.923771,17.90708,0.002507785
99,02/04/2018 09:00,0.0,0.0,0.0,2.733156,1.520082,3.97213,5.329176,1014.221,5.076985,10.8,6.925596,18.31112,0.003024312
100,02/04/2018 09:20,0.2508275,9.09833,0.0,3.095166,0.4918576,3.993649,5.084697,22.46417,5.060482,10.8,6.946799,20.1734,4.510441e-05
101,02/04/2018 09:40,0.3869057,16.00062,0.002329835,3.214059,0.0,3.167709,3.063591,0.0,5.059999,10.8,6.933865,21.09758,0.0
102,02/04/2018 10:00,0.0,0.0,0.01326702,3.217818,0.0,-0.009569166,1.633987,0.0,5.059999,10.84916,6.949998,21.06454,0.0
103,02/04/2018 10:20,0.250085,12.29258,0.02201271,3.224065,0.0,-0.01,0.6259781,0.0,5.059999,10.9345,6.943513,20.91348,0.0
104,02/04/2018 10:40,0.7708933,52.84902,0.0248535,3.220409,0.0,-0.004926749,0.2054175,0.0,5.059999,11.0,6.931016,20.36422,0.0
105,02/04/2018 11:00,0.2595617,17.56056,0.02340182,3.218777,0.0,-0.01,0.2195161,0.0,5.059999,11.0,6.929999,20.30428,0.0
106,02/04/2018 11:20,0.3884925,29.26568,0.02344042,3.219098,0.0,-0.01,0.2601517,0.0,5.059999,11.0,6.929999,20.52385,0.0
107,02/04/2018 11:40,0.388337,30.18293,0.02354316,3.128932,0.0,-0.01,0.2993234,0.0,5.059999,11.0,6.929999,20.69554,0.0
108,02/04/2018 12:00,0.2856402,24.6236,0.08448876,2.933932,0.0,-0.01,0.3296056,0.0,5.025321,11.06306,6.913785,20.77271,0.0
109,02/04/2018 12:20,0.0,0.0,0.03831509,2.889699,0.0,-0.005403749,0.392972,0.0,4.184988,11.1,6.929382,20.88992,0.0
110,02/04/2018 12:40,0.0,0.0,0.09812614,2.589014,0.0,-0.01,0.5711533,0.0,3.687848,11.1,6.926035,20.93311,0.0
111,02/04/2018 13:00,0.0,0.0,0.1128654,2.184223,0.0,-0.01,0.4649486,0.0,3.592229,11.11974,6.910001,20.94532,0.0
112,02/04/2018 13:20,238.216,27313.49,0.3553552,1.798305,12.19712,1.68686,0.5396468,117.352,3.637618,11.20689,6.914446,20.69531,0.0
113,02/04/2018 13:40,199.0232,22761.66,6.562709,1.18769,26.67794,4.150126,0.9891734,1938.716,4.497742,11.44289,7.03805,19.71267,0.0
114,02/04/2018 14:00,182.8847,20605.28,12.87935,1.350327,0.526938,3.501118,2.095566,2523.282,5.030966,11.63838,7.116003,18.81486,0.01135569
115,02/04/2018 14:20,111.7598,12372.03,11.58324,1.716789,1.603182,3.530106,2.106821,2523.282,5.457495,11.77905,7.089031,18.39827,0.05431281
116,02/04/2018 14:40,0.4864075,45.10292,9.036143,2.108578,2.425762,3.65956,2.440075,2014.603,5.559999,11.9,7.039228,18.23954,0.1006387
117,02/04/2018 15:00,0.04740165,2.845384,6.309416,2.471942,3.179169,3.769313,2.644938,1679.147,5.544131,11.9,6.970396,17.72525,0.13847
118,02/04/2018 15:20,1.76075,159.1455,4.081063,2.828395,4.552336,3.772747,2.664462,1541.045,5.529999,11.9,6.928395,17.35915,0.1801928
119,02/04/2018 15:40,1.715322,146.8805,2.260251,3.138883,4.336719,3.779622,2.610241,1473.866,5.529999,11.98757,6.867877,17.27777,0.2293115
120,02/04/2018 16:00,1.809134,169.808,0.9704618,3.466621,5.763718,3.779024,2.80758,1255.736,5.529999,12.0,6.844684,17.25818,0.2436211
121,02/04/2018 16:20,0.1293275,10.74828,0.3168282,3.767157,5.665292,3.774425,3.024431,531.4979,5.529999,12.0,6.830001,18.13776,0.1134459
122,02/04/2018 16:40,0.1288884,9.820085,0.2657647,4.056633,4.965903,3.429655,1.172243,0.0,5.529999,12.0,6.830001,20.78028,0.0
123,02/04/2018 17:00,0.2576209,21.20146,0.2305032,4.150416,4.90796,1.245753,0.30076,0.0,5.528069,12.0,6.830001,20.96048,0.0
124,02/04/2018 17:20,0.3867078,29.49557,0.1711887,4.121536,5.190001,-0.01,0.3615299,0.0,5.519999,11.96688,6.830001,21.00711,0.0
125,02/04/2018 17:40,0.5082759,41.06793,0.1675194,4.103257,5.190001,-0.01,0.4566416,0.0,5.519999,11.9,6.830001,21.02103,0.0
126,02/04/2018 18:00,0.44965,37.2907,0.1635497,4.037636,5.190001,-0.01,0.5082754,0.0,5.519999,11.9,6.830001,21.00519,0.0
127,02/04/2018 18:20,0.3241332,24.517,0.2222941,3.851116,5.190001,-0.005051834,0.606264,0.0,5.519999,11.9,6.84538,20.98152,0.0
128,02/04/2018 18:40,0.0,0.0,0.1684183,3.81718,5.190001,-0.01,0.6757519,0.0,5.48374,11.9,6.830001,20.97906,0.0
129,02/04/2018 19:00,0.0,0.0,0.2070071,3.681119,5.190001,-0.009331001,0.6778911,0.0,4.552406,11.9,6.835279,20.89057,0.0
130,02/04/2018 19:20,206.4196,20185.54,0.1841774,3.645775,5.190001,-0.01,0.751152,0.0,4.270267,11.91552,6.849999,20.94166,0.0
131,02/04/2018 19:40,196.2144,19583.97,5.379388,2.610176,4.412892,1.529805,1.216211,1482.22,5.0275,12.0,6.974305,20.37724,1.028822
132,02/04/2018 20:00,442.1495,44217.08,11.89497,1.900901,3.141265,3.035653,2.753019,1774.886,5.988917,12.0,7.0997,18.67209,2.835996
133,02/04/2018 20:20,64.48546,6451.021,10.46475,2.23865,3.475414,2.924836,2.288552,1774.886,6.712081,12.0,7.053387,18.09319,2.477462
134,02/04/2018 20:40,0.249535,19.07503,8.102017,2.466992,4.317966,3.167039,2.59075,1774.886,6.730001,12.0,7.009393,17.74712,2.46787
135,02/04/2018 21:00,1.638463,144.7305,6.377779,2.724925,5.051043,3.254608,2.699229,1574.608,6.72,12.0,6.959638,17.29365,2.088527
136,02/04/2018 21:20,1.508885,129.2674,4.957311,3.012737,6.026538,3.248765,2.658681,1471.463,6.72,12.00233,6.928733,17.18947,1.808582
137,02/04/2018 21:40,1.136106,107.8332,3.799419,3.306163,6.712429,3.251986,2.661855,1358.453,6.72,12.00468,6.895045,17.05433,1.555287
138,02/04/2018 22:00,2.265236,204.309,2.554951,3.511734,7.357925,3.250421,2.698629,1383.498,6.72,12.0,6.862043,16.8825,1.492237
139,02/04/2018 22:20,3.158079,305.9964,1.385351,3.7283,7.976408,3.25,2.781111,1340.395,6.715158,12.0,6.832697,17.32078,1.270682
140,02/04/2018 22:40,0.1291575,11.22476,0.6325985,3.933249,8.37,3.055703,1.963212,124.2801,6.71,12.0,6.810694,19.33763,0.1091503
141,02/04/2018 23:00,0.3875716,30.90189,0.3900797,4.034564,8.066544,1.199565,0.3021986,0.0,6.71,12.0,6.8003,20.99155,0.0
142,02/04/2018 23:20,0.1293555,10.34392,0.3624652,3.997271,7.830001,0.0,0.3488232,0.0,6.71,12.00298,6.800002,20.89058,0.0
143,02/04/2018 23:40,0.2400115,23.22174,0.3560866,3.920456,7.830001,0.0,0.4280618,0.0,6.71,12.0,6.800002,20.98315,0.0
144,03/04/2018 00:00,0.1475175,10.20755,0.349541,3.848962,7.830001,0.0,0.4907568,0.0,6.71,12.0,6.800002,20.97525,0.0
145,03/04/2018 00:20,0.509115,40.92646,0.3539562,3.826123,7.830001,0.001807585,0.5429026,0.0,6.71,12.0,6.800002,20.90037,0.0
146,03/04/2018 00:40,0.0,0.0,0.3409115,3.717133,7.830001,0.00523625,0.586074,0.0,6.210885,12.0,6.802942,20.83418,0.0
147,03/04/2018 01:00,0.0,0.0,0.342757,3.662674,7.830001,0.03,0.6164888,0.0,4.68123,12.0,6.820001,20.77695,0.0
148,03/04/2018 01:20,169.1836,15330.49,1.702162,3.040787,7.349329,1.258292,0.7468928,0.0,4.568058,12.03193,6.876405,20.70688,0.0
149,03/04/2018 01:40,150.8671,13919.0,5.51075,1.960717,6.21,3.594115,1.827781,1519.403,5.112584,12.1,6.986047,19.22377,3.743516
150,03/04/2018 02:00,140.7935,12832.84,6.575234,1.932279,6.21,3.472647,2.569197,1520.054,5.556579,12.1,6.968663,18.3927,3.604595
151,03/04/2018 02:20,48.0593,4320.077,6.26728,2.181872,6.21,3.404686,2.542717,1774.886,5.825476,12.1,6.983306,18.34578,3.727183
152,03/04/2018 02:40,0.2576492,19.19683,4.344582,2.549151,7.112857,3.541797,2.674321,1624.12,5.845228,12.1,6.959394,18.14842,3.094178
153,03/04/2018 03:00,0.249975,16.48354,2.626032,2.865477,6.891249,3.682138,2.751411,1522.789,5.82443,12.1,6.915393,18.10281,2.563238
154,03/04/2018 03:20,1.89555,148.1026,1.325423,3.205583,8.216433,3.644201,2.725499,1348.731,5.82,12.1,6.889524,17.78698,2.041229
155,03/04/2018 03:40,2.140257,159.7896,0.6146805,3.562191,8.322407,3.641432,2.768988,1094.308,5.82,12.1,6.87,17.6395,1.584707
156,03/04/2018 04:00,1.01579,75.65021,0.2887433,3.860815,6.853717,3.628683,3.881228,1022.4,5.82,12.1,6.87,17.71925,1.394776
157,03/04/2018 04:20,1.01007,75.81399,0.2658238,4.218295,7.943746,3.619423,4.69367,993.6417,5.82,12.1,6.880923,18.85872,0.8709276
158,03/04/2018 04:40,0.0,0.0,0.2210594,4.582454,7.136735,3.539155,3.848914,0.0,5.82,12.1,6.900001,20.94419,0.0
159,03/04/2018 05:00,0.0,0.0,0.2122791,4.752814,6.97,1.512272,1.636624,0.0,5.817341,12.1,6.900001,20.92048,0.0
160,03/04/2018 05:20,0.2599013,16.28484,0.1728031,4.82813,6.523014,0.01131683,0.4326091,0.0,5.809999,12.1,6.900001,20.82075,0.0
161,03/04/2018 05:40,0.141185,7.541058,0.1430915,4.898661,6.29,0.0049165,0.2654145,0.0,5.809999,12.1,6.900001,20.82551,0.0
162,03/04/2018 06:00,0.5277751,30.64227,0.09085102,4.863927,6.29,0.0,0.3242644,0.0,5.809999,12.09977,6.900001,20.64232,0.0
163,03/04/2018 06:20,0.6109608,37.48949,0.06480826,4.839365,6.29,0.0,0.3558885,0.0,5.809999,12.00056,6.900001,20.87776,0.0
164,03/04/2018 06:40,0.5185002,30.22013,0.0,4.774302,5.806381,0.0,0.4074041,0.0,5.719579,12.0,6.900001,20.73048,0.0
165,03/04/2018 07:00,0.0,0.0,0.0,4.694539,5.760001,0.0,0.4428743,0.0,4.607322,12.0,6.900001,20.74684,0.0
166,03/04/2018 07:20,277.0439,19087.21,1.061071,4.08621,4.994272,1.187292,0.863223,846.7617,4.754957,11.89349,6.96348,20.44221,0.6804121
167,03/04/2018 07:40,185.7598,12320.44,3.458822,3.111422,3.682677,3.445802,2.734229,1385.931,5.293584,11.84573,7.04935,18.21079,2.712604
168,03/04/2018 08:00,185.9043,11714.28,3.547256,3.345403,4.14,3.275466,2.612627,1430.789,5.828262,11.71266,7.012183,17.77944,3.050972
169,03/04/2018 08:20,4.057508,243.9961,2.330766,3.630785,4.781359,3.343169,2.719453,1416.952,6.029661,11.7,6.99555,17.57691,2.661736
170,03/04/2018 08:40,0.380417,18.63528,0.6673009,3.944703,5.202008,3.498791,2.8776,1239.739,6.015326,11.7,6.940604,17.34489,2.196842
171,03/04/2018 09:00,2.011817,111.2502,0.05499175,4.288445,5.586683,3.535501,2.888071,713.4999,6.002076,11.7,6.913335,18.4676,0.7204622
172,03/04/2018 09:20,1.762315,128.9771,0.02673775,4.576495,5.164156,3.534718,2.805083,463.0729,6.0,11.7,6.910001,20.16643,0.2112832
173,03/04/2018 09:40,0.5083199,34.42466,0.1904574,4.835585,5.00585,3.080985,1.434693,0.0,6.0,11.7,6.910001,19.65533,0.0
174,03/04/2018 10:00,0.5931159,48.7313,0.2458681,4.921434,4.23,0.01693966,0.3467386,0.0,6.0,11.79374,6.910001,19.81799,0.0
175,03/04/2018 10:20,0.4108194,33.94672,0.2541486,4.918491,4.23,0.0,0.2504317,0.0,6.0,11.86748,6.910001,20.00253,0.0
176,03/04/2018 10:40,0.2773741,25.05653,0.2977509,4.918967,4.23,0.005915915,0.2861463,0.0,6.0,11.9,6.910001,20.21155,0.0
177,03/04/2018 11:00,1.136199,113.8834,0.2934499,4.916492,4.23,0.01,0.3254943,0.0,6.0,11.9,6.910001,20.50471,0.0
178,03/04/2018 11:20,0.1290583,11.42879,0.285685,4.917169,4.23,0.01,0.3550293,0.0,6.0,11.92139,6.910001,20.60056,0.0
179,03/04/2018 11:40,0.0,0.0,0.285447,4.8699,3.845153,0.01,0.3766858,0.0,5.49259,12.0,6.910001,20.71836,0.0
