,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ãƒâ€šÃ‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5,percent_change,modified
34,02/04/2018 20:40,173.7401,17476.61,4.421234,2.052266,0.0,2.146721,1.277143,2471.268,5.556026,11.8,6.888474,19.28045,1.1617709274010242,6.0,0.1040247,0.1267261,0.1108569,0.08348013,0.04711203,-0.713131506148882,1.0
35,02/04/2018 21:00,187.4432,19010.21,6.091483,1.854101,0.0,3.271756,2.418622,1762.417,6.02488,11.83785,6.889526,18.62679,2.934367,6.0,4.049838,0.1040247,0.1267261,0.1108569,0.08348013,0.0,0.0
36,02/04/2018 21:20,53.79543,5424.559,6.335837,2.156278,0.0,3.10224,1.993304,2504.389,6.414397,11.9,6.898708,18.41448,3.474134,6.0,2.934367,4.049838,0.1040247,0.1267261,0.1108569,0.0,0.0
37,02/04/2018 21:40,0.50138,38.58127,4.917472,2.520125,0.0,3.161706,2.359941,1999.01,6.408602,11.94378,6.888289,18.23042,0.07653098439969463,6.0,3.474134,2.934367,4.049838,0.1040247,0.1267261,-0.9679502922253783,1.0
38,02/04/2018 22:00,0.3792141,31.61902,3.433568,2.884693,0.0,3.222638,2.606854,1597.755,6.393363,12.0,6.863528,17.58818,1.777357,6.0,2.387884,3.474134,2.934367,4.049838,0.1040247,0.0,0.0
39,02/04/2018 22:20,2.772558,262.4812,2.143984,3.187889,0.0,3.229479,2.584096,1605.885,6.39,12.0,6.840816,17.26065,1.628844,6.0,1.777357,2.387884,3.474134,2.934367,4.049838,0.0,0.0
40,02/04/2018 22:40,2.894982,292.2961,0.9620404,3.541336,0.0,3.22964,2.732193,1417.484,6.385973,12.0,6.807525,17.25387,1.2794,6.0,1.628844,1.777357,2.387884,3.474134,2.934367,0.0,0.0
41,02/04/2018 23:00,1.644975,142.6859,0.1411765,3.816388,0.0,3.215068,2.850353,945.2455,6.379999,12.0,6.79,18.42936,0.5916477,6.0,1.2794,1.628844,1.777357,2.387884,3.474134,0.0,0.0
42,03/04/2018 02:40,100.7092,8996.533,1.800195,2.92761,0.0,1.693404,1.632935,2085.362,5.207022,11.99059,6.866942,19.27287,3.335454,6.0,0.5916477,1.2794,1.628844,1.777357,2.387884,0.0,0.0
43,03/04/2018 03:00,110.8197,9786.248,3.442527,2.268776,0.0,3.515231,2.639658,1664.963,5.519532,12.0,6.898936,17.88705,8.142622501050909,6.0,3.335454,0.5916477,1.2794,1.628844,1.777357,0.9381137518320843,1.0
44,03/04/2018 03:20,28.34576,2480.344,3.399487,2.60237,0.0,3.382067,2.613802,1778.976,5.707732,12.0,6.910001,17.86461,3.599708,6.0,4.201313,3.335454,0.5916477,1.2794,1.628844,0.0,0.0
45,03/04/2018 03:40,1.00265,66.27251,1.848957,3.018124,0.0,3.410327,2.637257,1643.167,5.694273,12.0,6.881069,17.86711,2.814421,6.0,3.599708,4.201313,3.335454,0.5916477,1.2794,0.0,0.0
46,03/04/2018 04:00,1.008547,78.89602,0.5952171,3.434367,0.0,3.492339,2.700928,1235.23,5.675232,12.0,6.853532,17.69362,1.849821,6.0,2.814421,3.599708,4.201313,3.335454,0.5916477,0.0,0.0
47,03/04/2018 04:20,4.649383,355.2362,0.0321265,3.748439,0.0,3.491651,2.596095,1257.341,5.669999,12.0,6.831531,18.72698,1.292697,6.0,1.849821,2.814421,3.599708,4.201313,3.335454,0.0,0.0
48,03/04/2018 04:40,0.0,0.0,0.0,4.158069,0.0,3.494306,1.051453,0.7706162,5.669999,12.0,6.830001,20.77707,2.1316946138933486e-05,6.0,1.292697,1.849821,2.814421,3.599708,4.201313,-0.8827624822554765,1.0
49,03/04/2018 08:20,251.725,15325.88,1.332092,2.975806,0.0,2.052839,0.5847487,1364.206,5.00109,11.785,6.903112,19.38464,3.156777,6.0,0.000181827,1.292697,1.849821,2.814421,3.599708,0.0,0.0
50,03/04/2018 08:40,178.59,11195.38,5.187361,2.224186,0.0,3.456167,2.65404,1519.138,5.525952,11.8,6.973688,18.21517,6.785532753868205,6.0,3.156777,0.000181827,1.292697,1.849821,2.814421,0.53839850753466,1.0
51,03/04/2018 09:00,138.6503,9410.253,6.841365,2.522396,0.0,3.158922,2.73008,1677.547,6.005636,11.8,6.969832,18.40839,3.659451,6.0,4.410777,3.156777,0.000181827,1.292697,1.849821,0.0,0.0
52,03/04/2018 09:20,0.6703,40.3966,6.279098,2.909391,0.0,3.144909,2.634806,1544.982,6.127095,11.8,6.962353,18.27082,2.706846,6.0,3.659451,4.410777,3.156777,0.000181827,1.292697,0.0,0.0
53,03/04/2018 09:40,0.495897,39.12107,4.358126,3.283046,0.0,3.302898,2.651437,1549.89,6.106395,11.8,6.922512,17.69592,2.652076,6.0,2.706846,3.659451,4.410777,3.156777,0.000181827,0.0,0.0
54,03/04/2018 10:00,3.234751,289.8152,2.990036,3.631704,0.0,3.32,2.673193,1514.588,6.099999,11.8,6.886402,17.46035,3.631227389993481,6.0,2.652076,2.706846,3.659451,4.410777,3.156777,0.6053377297911781,1.0
55,03/04/2018 10:20,3.13274,294.3384,1.800466,3.973855,0.0,3.32,2.674257,1396.949,6.099999,11.87581,6.853406,17.33998,2.8904099013138094,6.0,2.261971,2.652076,2.706846,3.659451,4.410777,0.5600731356336072,1.0
56,03/04/2018 10:40,3.525819,345.352,0.6947206,4.283441,0.0,3.317982,2.747907,1291.225,6.099999,11.93324,6.828758,17.08232,1.51479,6.0,1.85274,2.261971,2.652076,2.706846,3.659451,0.0,0.0
57,03/04/2018 11:00,0.3869342,39.95339,0.0,4.616554,0.0,3.196817,0.7164971,3.450559,6.09065,12.0,6.808324,18.86743,0.003126118,6.0,1.51479,1.85274,2.261971,2.652076,2.706846,0.0,0.0
58,03/04/2018 14:00,169.952,17685.36,2.287292,3.983918,0.0,0.8887188,1.006621,1832.563,5.294859,12.20531,6.855681,20.0824,1.80421,6.0,0.003126118,1.51479,1.85274,2.261971,2.652076,0.0,0.0
59,03/04/2018 14:20,154.1533,15781.0,5.356239,2.966767,0.0,3.356416,2.642242,1550.381,5.749112,12.3,6.91306,17.84647,3.698802,6.0,1.80421,0.003126118,1.51479,1.85274,2.261971,0.0,0.0
60,03/04/2018 14:40,101.4981,10271.84,6.203473,3.136906,0.0,3.146823,2.249449,1778.976,6.20227,12.33834,6.929999,17.95955,3.584059,6.0,3.698802,1.80421,0.003126118,1.51479,1.85274,0.0,0.0
61,03/04/2018 15:00,1.00298,76.54518,5.043521,3.439349,0.0,3.195241,2.266222,1778.976,6.240292,12.41022,6.910611,17.84308,3.097878,6.0,3.584059,3.698802,1.80421,0.003126118,1.51479,0.0,0.0
62,03/04/2018 15:20,0.249755,19.00141,3.363279,3.811275,0.0,3.278791,2.650519,1719.95,6.223266,12.5,6.878306,17.92865,4.101058252893326,6.0,3.097878,3.584059,3.698802,1.80421,0.003126118,0.5832789634952735,1.0
63,03/04/2018 15:40,2.017047,170.7138,2.145809,4.152056,0.0,3.276524,2.457032,1636.063,6.21,12.5,6.856309,17.94592,0.31043017357607194,6.0,2.590231,3.097878,3.584059,3.698802,1.80421,-0.8539957380794818,1.0
64,03/04/2018 16:00,1.173244,86.87424,1.06843,4.456162,0.0,3.27,2.673965,1455.355,6.21,12.5,6.834308,18.07915,1.579983,6.0,2.126172,2.590231,3.097878,3.584059,3.698802,0.0,0.0
65,03/04/2018 16:20,2.85089,241.7154,0.2490746,4.793429,0.0,3.27,2.739167,1335.14,6.21,12.5,6.830001,17.31036,1.435647,6.0,1.579983,2.126172,2.590231,3.097878,3.584059,0.0,0.0
66,03/04/2018 16:40,0.2502225,19.13643,0.002468,5.097112,0.0,3.235409,0.9810017,37.3569,6.21,12.5,6.810308,19.05053,0.06504601119247547,6.0,1.435647,1.579983,2.126172,2.590231,3.097878,0.8967573285509215,1.0
67,03/04/2018 20:00,178.4815,18259.75,2.388024,4.144967,0.0,0.7669209,0.9586772,2094.876,5.351409,12.49529,6.876106,19.35312,4.91197,6.0,0.03429327,1.435647,1.579983,2.126172,2.590231,0.0,0.0
68,03/04/2018 20:20,180.6653,18551.63,6.305554,2.917403,0.0,3.360022,2.620968,1774.886,5.858963,12.5,6.940001,18.40541,1.949054147586272,6.0,4.91197,0.03429327,1.435647,1.579983,2.126172,-0.5518752321984515,1.0
69,03/04/2018 20:40,74.81053,7710.358,7.000412,3.133021,0.0,3.209786,2.086116,1996.195,6.225354,12.5,6.947687,18.20891,4.158053,6.0,4.349356,4.91197,0.03429327,1.435647,1.579983,0.0,0.0
70,03/04/2018 21:00,0.629502,49.91326,5.979748,3.423817,0.0,3.203594,2.403467,2058.382,6.248087,12.5,6.940624,17.9819,3.682866,6.0,4.158053,4.349356,4.91197,0.03429327,1.435647,0.0,0.0
71,03/04/2018 21:20,0.129115,11.21118,4.372409,3.771942,0.0,3.255999,2.467785,1778.976,6.232118,12.5,6.908311,17.97758,2.773412,6.0,3.682866,4.158053,4.349356,4.91197,0.03429327,0.0,0.0
72,03/04/2018 21:40,1.759647,156.9269,3.179739,4.098957,0.0,3.271639,2.709122,1689.254,6.221984,12.5,6.886314,18.05112,2.285968,6.0,2.773412,3.682866,4.158053,4.349356,4.91197,0.0,0.0
73,03/04/2018 22:00,1.987829,191.5637,2.076427,4.38826,0.0,3.264531,2.566422,1661.911,6.220001,12.5,6.856467,17.93349,1.970355,6.0,2.285968,2.773412,3.682866,4.158053,4.349356,0.0,0.0
74,03/04/2018 22:20,1.808125,174.473,1.029261,4.670369,0.0,3.258832,2.762248,1467.987,6.220001,12.5,6.834998,18.05429,2.831953529036448,6.0,1.970355,2.285968,2.773412,3.682866,4.158053,0.8224870593163939,1.0
75,03/04/2018 22:40,1.238746,117.4989,0.2754396,5.027092,0.0,3.261398,2.900748,1198.203,6.220001,12.5,6.830001,19.09072,0.7842914,6.0,1.553895,1.970355,2.285968,2.773412,3.682866,0.0,0.0
76,04/04/2018 01:40,206.4963,21020.54,0.3601208,4.93752,0.0,0.8992844,0.1543855,710.0802,5.081629,12.44936,6.836671,20.8578,0.5071720744117809,6.0,0.7842914,1.553895,1.970355,2.285968,2.773412,0.9900354412643576,1.0
77,04/04/2018 02:00,96.95193,9820.222,2.767042,3.523739,0.0,3.530467,2.529777,1753.302,5.442669,12.5,6.904698,18.72915,2.840724,6.0,0.2548558,0.7842914,1.553895,1.970355,2.285968,0.0,0.0
78,04/04/2018 02:20,94.50227,9466.472,3.315488,3.689305,0.0,3.363937,2.583868,1774.886,5.698208,12.5,6.888848,18.18734,4.112674,6.0,2.840724,0.2548558,0.7842914,1.553895,1.970355,0.0,0.0
79,04/04/2018 02:40,0.0,0.0,2.792741,3.979824,0.0,3.259398,2.713604,1774.886,5.804935,12.5,6.902566,18.30569,3.340706,6.0,4.112674,2.840724,0.2548558,0.7842914,1.553895,0.0,0.0
80,04/04/2018 03:00,0.1287605,9.789064,1.270699,4.400104,0.0,3.309478,2.737202,1504.587,5.783944,12.5,6.880619,18.06014,0.11031752739483469,6.0,3.340706,4.112674,2.840724,0.2548558,0.7842914,-0.954927696638118,1.0
81,04/04/2018 03:20,3.007768,232.3168,0.2942444,4.75139,0.0,3.332518,2.62902,1257.339,5.769999,12.5,6.859215,17.80869,1.813199,6.0,2.447568,3.340706,4.112674,2.840724,0.2548558,0.0,0.0
82,04/04/2018 03:40,3.773848,319.907,0.0,5.095668,0.0,3.350487,2.617174,1048.457,5.769999,12.5,6.849999,19.02264,0.40938971034029137,6.0,1.813199,2.447568,3.340706,4.112674,2.840724,-0.6001948192576451,1.0
83,04/04/2018 07:40,166.0834,12437.61,1.960391,3.802048,0.0,2.287998,1.390977,2054.672,4.991458,12.3,6.990035,19.45342,3.929223,6.0,1.023973,1.813199,2.447568,3.340706,4.112674,0.0,0.0
84,04/04/2018 08:00,181.739,12852.1,2.270434,3.473771,0.0,3.319053,2.737893,1680.608,5.488107,12.23535,6.940001,18.03263,8.630817548050095,6.0,3.929223,1.023973,1.813199,2.447568,3.340706,0.7381357889241283,1.0
85,04/04/2018 08:20,91.91072,6114.099,2.062884,3.70942,0.0,3.213626,2.68453,1641.759,5.908231,12.2,6.940001,18.03032,4.16628,6.0,4.96556,3.929223,1.023973,1.813199,2.447568,0.0,0.0
86,04/04/2018 08:40,0.5073865,27.57539,0.8865945,4.08851,0.1141808,3.250447,2.683567,1400.819,5.921947,12.2,6.92578,17.84719,2.956512,6.0,4.16628,4.96556,3.929223,1.023973,1.813199,0.0,0.0
87,04/04/2018 09:00,0.2126025,5.949941,0.05444917,4.521208,0.0,3.274526,3.030013,890.2658,5.90387,12.2,6.900001,18.01537,2.7212902300506228,6.0,2.956512,4.16628,4.96556,3.929223,1.023973,0.8311178990688757,1.0
88,04/04/2018 09:20,3.428581,198.4794,0.0,5.11221,0.02129955,3.291945,2.740129,905.9083,5.900001,12.2,6.900001,18.85351,1.07764,6.0,1.486136,2.956512,4.16628,4.96556,3.929223,0.0,0.0
89,04/04/2018 09:40,1.009276,62.62275,0.0,5.449999,0.0,3.359336,1.610679,229.4703,5.899721,12.2,6.900001,19.59397,0.2944496877790675,6.0,1.07764,1.486136,2.956512,4.16628,4.96556,0.8854711171328482,1.0
90,04/04/2018 13:00,155.2085,18658.79,6.084085,4.908973,0.2714598,3.436809,1.336327,2887.275,5.178021,12.62321,7.012038,19.75398,2.270643,6.0,0.1561677,1.07764,1.486136,2.956512,4.16628,0.0,0.0
91,04/04/2018 13:20,3.269393,341.858,4.838056,5.247663,0.0,3.570628,2.33146,2292.249,5.260001,12.7,6.933435,18.14431,3.915216,6.0,2.270643,0.1561677,1.07764,1.486136,2.956512,0.0,0.0
92,04/04/2018 13:40,2.754154,273.5103,2.693408,5.877556,0.0386079,3.638497,2.2666,2093.421,5.260001,12.7,6.899786,18.01019,2.85956,6.0,3.915216,2.270643,0.1561677,1.07764,1.486136,0.0,0.0
93,04/04/2018 14:00,2.508616,231.2523,0.8961806,6.467621,40.00774,3.813167,2.59743,1466.525,5.260001,12.72453,6.88,18.15384,1.612314,6.0,2.85956,3.915216,2.270643,0.1561677,1.07764,0.0,0.0
94,04/04/2018 14:20,3.391736,362.2839,0.0,7.00488,24.11623,3.708973,2.57414,1234.624,5.260001,12.76647,6.88,19.34921,1.2357522000310774,6.0,1.612314,2.85956,3.915216,2.270643,0.1561677,0.5509991328867552,1.0
95,04/04/2018 14:40,0.49929,49.81707,0.0,7.496331,0.06416085,3.656092,1.574884,269.0129,5.256948,12.7,6.88,20.28908,0.09512873,6.0,0.7967459,1.612314,2.85956,3.915216,2.270643,0.0,0.0
96,04/04/2018 18:00,233.6504,23879.15,0.06984966,6.831989,0.92,0.0,0.0740541,568.607,4.115074,12.5,6.919999,20.40264,0.5366086,6.0,0.09512873,0.7967459,1.612314,2.85956,3.915216,0.0,0.0
97,04/04/2018 18:20,403.3222,39936.55,4.319985,5.083854,0.7122514,1.703018,1.71859,2959.931,5.330098,12.5,6.986604,19.10974,2.738535,6.0,0.5366086,0.09512873,0.7967459,1.612314,2.85956,0.0,0.0
98,04/04/2018 18:40,309.1493,27675.21,7.711501,3.934289,1.370231,2.874941,1.81241,2785.531,6.342109,12.5,7.058133,18.38158,1.918031,6.0,2.738535,0.5366086,0.09512873,0.7967459,1.612314,0.0,0.0
99,04/04/2018 19:00,4.222457,239.0629,6.445514,4.372427,2.132177,3.203402,2.290028,2260.556,6.690001,12.49174,7.024753,18.13583,1.26783,6.0,1.918031,2.738535,0.5366086,0.09512873,0.7967459,0.0,0.0
100,04/04/2018 19:20,1.353855,72.41174,4.578782,4.92772,1.038461,3.504901,2.384018,2055.822,6.690001,12.5,6.958797,17.93523,1.6791445029604233,6.0,1.26783,1.918031,2.738535,0.5366086,0.09512873,0.6426561812072662,1.0
101,04/04/2018 19:40,1.522743,85.32184,2.997812,5.374646,0.104076,3.508118,2.474486,1676.736,6.690001,12.5,6.909736,18.20118,0.698234,6.0,1.022213,1.26783,1.918031,2.738535,0.5366086,0.0,0.0
102,04/04/2018 20:00,0.6366545,32.02414,1.547936,5.741262,1.353104,3.472172,1.348989,646.4764,6.684733,12.5,6.863936,19.5701,0.1728728,6.0,0.698234,1.022213,1.26783,1.918031,2.738535,0.0,0.0
103,04/04/2018 22:20,203.4283,13128.82,0.67,5.226359,4.400001,0.01725017,0.1020121,761.5018,4.91647,12.41272,6.849999,19.85515,1.27933,6.0,0.1728728,0.698234,1.022213,1.26783,1.918031,0.0,0.0
104,04/04/2018 22:40,168.031,11049.94,4.287782,3.263931,1.244482,2.927664,2.135673,2223.037,5.656625,12.5,6.941676,18.57741,4.323585,6.0,1.27933,0.1728728,0.698234,1.022213,1.26783,0.0,0.0
105,04/04/2018 23:00,154.7097,10465.62,4.069373,3.474792,2.728597,3.088718,2.068424,2494.797,6.109991,12.5,6.893628,18.16156,6.62771002160462,6.0,4.323585,1.27933,0.1728728,0.698234,1.022213,0.6462895936195837,1.0
106,04/04/2018 23:20,2.390792,145.2307,2.94523,3.865287,3.011613,3.099975,2.400158,2025.258,6.260001,12.5,6.888473,18.08512,2.637287,6.0,4.025847,4.323585,1.27933,0.1728728,0.698234,0.0,0.0
107,04/04/2018 23:40,1.906293,108.3232,0.8763855,4.394023,0.2300083,3.201083,2.114398,1068.526,6.260001,12.5,6.843453,18.39186,1.178149,6.0,2.637287,4.025847,4.323585,1.27933,0.1728728,0.0,0.0
108,05/04/2018 03:20,87.80053,7017.32,1.029732,2.729128,2.256892,1.618558,0.5886997,1734.879,4.678267,12.4,6.905386,19.7916,2.544092,6.0,1.178149,2.637287,4.025847,4.323585,1.27933,0.0,0.0
109,05/04/2018 03:40,116.2062,9267.261,2.463725,1.868039,0.468176,3.64566,2.47719,1783.865,4.986133,12.4,6.936647,18.52414,3.507036,6.0,2.544092,1.178149,2.637287,4.025847,4.323585,0.0,0.0
110,05/04/2018 04:00,17.614,1361.352,1.578669,2.343229,0.0,3.564391,2.574446,1604.704,5.159067,12.37903,6.915873,17.98363,2.532036,6.0,3.507036,2.544092,1.178149,2.637287,4.025847,0.0,0.0
111,05/04/2018 04:20,2.133373,140.8887,0.21497,2.891913,0.0,3.872417,3.154971,1018.31,5.160001,12.37871,6.885809,18.10011,1.9393310189180153,6.0,2.532036,3.507036,2.544092,1.178149,2.637287,0.5856890592377526,1.0
112,05/04/2018 04:40,1.132047,67.70641,0.0,3.446331,0.0,3.878468,3.011858,768.0644,5.160001,12.3,6.897479,19.88792,0.3475377,6.0,1.223021,2.532036,3.507036,2.544092,1.178149,0.0,0.0
113,05/04/2018 05:00,2.768794,193.2597,0.0,3.921408,0.3614995,3.877467,2.537311,718.8449,5.160001,12.37758,6.900001,18.78683,1.301032454781155,6.0,0.3475377,1.223021,2.532036,3.507036,2.544092,0.9345542997424993,1.0
