,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ãƒâ€šÃ‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5,percent_change,modified
1760,24/05/2018 04:00,114.9427,9658.29,2.512056,5.845397,0.3673375,3.03863,1.75381,2568.999,4.575444,17.4,6.873035,19.61453,7.617374967163744,5.0,0.4868409,0.02007611,1.079375,2.003065,3.593006,0.6528154015552979,1.0
1761,24/05/2018 04:20,12.31126,906.6938,0.6240219,6.580707,1.714054,3.154486,2.366862,1863.379,4.724405,17.4,6.758994,18.73089,3.598951,5.0,4.608727,0.4868409,0.02007611,1.079375,2.003065,0.0,0.0
1762,24/05/2018 04:40,2.516651,165.0647,0.0,7.767719,1.619039,3.251574,2.633198,793.2955,4.730001,17.4,6.759319,18.68475,0.4211811714306404,5.0,3.598951,4.608727,0.4868409,0.02007611,1.079375,-0.6666971299768052,1.0
1763,24/05/2018 05:00,1.507478,89.60186,0.0,8.445765,0.2583316,3.257179,2.066334,404.5543,4.730001,17.4,6.769265,20.1348,0.0423472589614981,5.0,1.263659,3.598951,4.608727,0.4868409,0.02007611,-0.8847897093506532,1.0
1764,24/05/2018 07:40,0.393046,25.12448,0.0,6.395541,0.01473035,0.631248,0.8811382,322.2642,3.483357,17.46653,6.780777,19.32053,0.2037401,5.0,0.3675649,1.263659,3.598951,4.608727,0.4868409,0.0,0.0
1765,24/05/2018 08:00,112.9774,9665.219,0.0,4.395893,0.0,3.066185,1.60393,413.614,3.56042,17.58256,6.871269,18.73468,0.2696401,5.0,0.2037401,0.3675649,1.263659,3.598951,4.608727,0.0,0.0
1766,24/05/2018 08:20,132.922,11263.65,2.83523,4.304104,0.003233,3.154144,1.484681,2038.846,4.036376,17.41269,6.910001,18.90576,0.8410568,5.0,0.2696401,0.2037401,0.3675649,1.263659,3.598951,0.0,0.0
1767,24/05/2018 08:40,103.4741,14526.27,1.834596,4.818539,1.305369,3.058784,2.053346,2124.936,4.377025,17.32826,6.910001,18.60006,0.7558394,5.0,0.8410568,0.2696401,0.2037401,0.3675649,1.263659,0.0,0.0
1768,24/05/2018 09:00,2.269942,324.0124,0.646165,5.850981,2.03,3.30868,2.635745,1178.221,4.459939,17.3,6.910001,17.98214,0.4329812,5.0,0.7558394,0.8410568,0.2696401,0.2037401,0.3675649,0.0,0.0
1769,24/05/2018 09:20,2.392672,353.7135,0.0,6.902453,1.43182,3.436819,2.605019,780.3856,4.46,17.3,6.910001,19.1521,0.1634201,5.0,0.4329812,0.7558394,0.8410568,0.2696401,0.2037401,0.0,0.0
1770,24/05/2018 11:40,0.0,0.0,0.003699496,6.733312,0.0,0.02,0.8077254,33.99037,3.779146,17.6,6.85952,20.00648,0.001908122,5.0,0.1634201,0.4329812,0.7558394,0.8410568,0.2696401,0.0,0.0
1771,24/05/2018 12:00,310.1561,51518.55,5.003465,5.491049,0.1130541,1.417977,1.650243,2504.504,3.890753,17.6,6.947568,19.01245,0.1675437,5.0,0.001908122,0.1634201,0.4329812,0.7558394,0.8410568,0.0,0.0
1772,24/05/2018 12:20,161.5661,26315.82,10.1561,4.894154,0.8693188,2.677208,1.748786,3236.955,4.63763,17.6,7.043468,19.15708,0.6669637,5.0,0.1675437,0.001908122,0.1634201,0.4329812,0.7558394,0.0,0.0
1773,24/05/2018 12:40,13.87783,2226.077,6.132314,5.679731,2.812241,2.981175,1.82467,2518.182,4.84856,17.63271,6.945687,17.72214,1.071273,5.0,0.6669637,0.1675437,0.001908122,0.1634201,0.4329812,0.0,0.0
1774,24/05/2018 13:00,1.037989,117.9598,2.442314,6.264877,4.776587,3.140422,1.244765,1101.206,4.849999,17.7,6.831022,18.67457,0.3997407,5.0,1.071273,0.6669637,0.1675437,0.001908122,0.1634201,0.0,0.0
1775,24/05/2018 16:40,105.36,15338.29,10.59403,2.968118,1.931236,2.936808,1.568264,2782.272,3.895902,17.9,7.122536,19.90638,5.444959,5.0,0.3997407,1.071273,0.6669637,0.1675437,0.001908122,0.0,0.0
1776,24/05/2018 17:00,77.564,11346.06,8.057039,3.650014,2.741666,3.432693,1.74723,3789.262,4.195039,17.9,7.01035,19.21012,6.92542,5.0,5.444959,0.3997407,1.071273,0.6669637,0.1675437,0.0,0.0
1777,24/05/2018 17:20,1.726784,223.2672,4.993073,5.002372,4.001772,3.562129,1.747993,2884.297,4.232883,17.98246,6.988761,18.84776,4.218183,5.0,6.92542,5.444959,0.3997407,1.071273,0.6669637,0.0,0.0
1778,24/05/2018 17:40,1.887371,264.1106,1.963082,6.160353,5.878596,3.646989,1.69174,2552.125,4.239673,18.00133,6.920161,18.48664,0.7722053033572607,5.0,4.218183,6.92542,5.444959,0.3997407,1.071273,-0.7546271456529041,1.0
1779,24/05/2018 18:00,1.766061,204.2212,0.3929657,7.065234,7.315754,3.661234,2.187999,1888.331,4.23,18.0,6.875227,18.71586,1.92531,5.0,3.147069,4.218183,6.92542,5.444959,0.3997407,0.0,0.0
1780,24/05/2018 18:20,1.881281,192.1962,0.0,8.258278,6.84914,3.635208,1.907011,513.6686,4.23,18.0,6.874549,20.36624,0.2345363,5.0,1.92531,3.147069,4.218183,6.92542,5.444959,0.0,0.0
1781,24/05/2018 21:00,0.0,0.0,0.1306246,5.628402,4.778132,2.159771,1.060274,73.22777,3.516404,18.00043,6.910413,20.30845,0.1499937,5.0,0.2345363,1.92531,3.147069,4.218183,6.92542,0.0,0.0
1782,24/05/2018 21:20,175.8073,16445.34,4.260405,5.420618,3.395039,3.097167,0.9919812,705.5349,3.778269,17.93943,7.095714,19.19524,0.18043470125989236,5.0,0.1499937,0.2345363,1.92531,3.147069,4.218183,-0.8985152547908335,1.0
1783,24/05/2018 21:40,154.0243,14993.77,4.294701,4.857215,3.671551,3.285999,1.694123,3283.072,4.222325,17.87513,7.041837,19.61618,7.284743,5.0,1.777949,0.1499937,0.2345363,1.92531,3.147069,0.0,0.0
1784,24/05/2018 22:00,39.94479,3759.852,3.131618,5.749535,4.299663,3.177422,1.789086,3388.641,4.508725,17.8,7.000514,19.35754,6.126035,5.0,7.284743,1.777949,0.1499937,0.2345363,1.92531,0.0,0.0
1785,24/05/2018 22:20,1.267186,108.0741,0.7024797,6.745233,6.16206,3.386932,2.070436,2119.862,4.52,17.8,6.963181,18.66452,3.444031,5.0,6.126035,7.284743,1.777949,0.1499937,0.2345363,0.0,0.0
1786,24/05/2018 22:40,2.268079,177.2125,0.0033165,8.31195,5.690047,3.423971,2.550694,1068.996,4.52,17.8,6.950247,19.29632,1.059185,5.0,3.444031,6.126035,7.284743,1.777949,0.1499937,0.0,0.0
1787,24/05/2018 23:00,0.7592735,66.3166,0.0,9.663612,4.797403,3.43,1.936022,343.791,4.515401,17.8,6.959868,19.17855,0.12280724615845401,5.0,1.059185,3.444031,6.126035,7.284743,1.777949,-0.683164662461397,1.0
1788,25/05/2018 01:40,0.0,0.0,0.0,7.880432,1.924482,1.041434,0.7866515,38.50109,3.554424,17.8,7.020229,20.13446,0.09586327,5.0,0.3876059,1.059185,3.444031,6.126035,7.284743,0.0,0.0
1789,25/05/2018 02:00,1.259067,105.6186,0.0,5.332318,0.6603023,4.396335,1.455104,697.4515,3.470001,17.8,7.050002,18.95713,1.816706,5.0,0.09586327,0.3876059,1.059185,3.444031,6.126035,0.0,0.0
1790,25/05/2018 02:20,67.69679,7110.853,0.731837,5.335371,0.2099421,3.907993,0.6940575,332.0787,3.56204,17.8,7.086211,19.81518,1.007133,5.0,1.816706,0.09586327,0.3876059,1.059185,3.444031,0.0,0.0
1791,25/05/2018 02:40,106.3388,11334.69,2.411032,4.616312,0.2268345,3.633264,1.769616,2876.272,3.826871,17.79221,7.097649,19.04704,13.6733272014363,5.0,1.007133,1.816706,0.09586327,0.3876059,1.059185,0.9450952568062193,1.0
1792,25/05/2018 03:00,38.66652,4138.495,1.945324,5.503921,1.627855,3.429475,1.990702,2485.585,4.061326,17.7,7.056595,18.73168,4.337178,5.0,7.029644,1.007133,1.816706,0.09586327,0.3876059,0.0,0.0
1793,25/05/2018 03:20,1.531239,147.7372,0.127736,7.090313,1.68827,3.60478,2.702553,906.6058,4.07,17.7,7.019999,18.36009,1.27615,5.0,4.337178,7.029644,1.007133,1.816706,0.09586327,0.0,0.0
1794,25/05/2018 03:40,1.617262,138.6808,0.0,8.1964,0.05915336,3.538876,2.239831,416.3529,4.07,17.7,7.034537,18.49714,0.07671349484795248,5.0,1.27615,4.337178,7.029644,1.007133,1.816706,-0.8591123493429353,1.0
1795,25/05/2018 06:20,117.14,10283.64,2.329559,3.158377,0.0,3.843525,1.36582,1612.979,3.725094,17.57822,7.111795,19.71657,0.04982219872029142,5.0,0.5445012,1.27615,4.337178,7.029644,1.007133,-0.7978699847727946,1.0
1796,25/05/2018 06:40,62.76021,5489.222,1.802817,3.640556,0.9348742,3.344668,2.289202,1995.817,3.982701,17.5,6.973695,18.3376,0.15806533338046844,5.0,0.2464859,0.5445012,1.27615,4.337178,7.029644,0.9150040383883012,1.0
1797,25/05/2018 07:00,2.315681,178.6837,0.247924,5.103674,1.128197,3.562343,2.864612,874.8338,4.04,17.5,7.000379,17.98391,0.0669084,5.0,0.08254047,0.2464859,0.5445012,1.27615,4.337178,0.0,0.0
1798,25/05/2018 07:20,2.169563,147.6634,0.0,6.198545,0.1412494,3.701345,2.607242,679.1447,4.04,17.5157,7.014669,17.96977,0.014185805869425892,5.0,0.0669084,0.08254047,0.2464859,0.5445012,1.27615,-0.5754172670569186,1.0
1799,25/05/2018 07:40,0.6373377,45.3134,0.0,6.284518,0.0,3.691875,1.662696,128.2659,4.04,17.6,7.015926,19.47168,0.003812974,5.0,0.03341117,0.0669084,0.08254047,0.2464859,0.5445012,0.0,0.0
1800,25/05/2018 10:00,214.492,30197.18,4.313088,3.253537,0.0,3.391626,0.8148369,534.3508,3.810127,17.66941,7.140557,19.62168,0.00540236,5.0,0.003812974,0.03341117,0.0669084,0.08254047,0.2464859,0.0,0.0
1801,25/05/2018 10:20,168.544,22902.85,9.44079,2.54571,0.0,2.902047,1.739959,3146.871,4.359024,17.6,7.201319,19.04008,0.08484237,5.0,0.00540236,0.003812974,0.03341117,0.0669084,0.08254047,0.0,0.0
1802,25/05/2018 10:40,42.77471,5578.931,6.758722,3.938623,1.521997,2.994922,1.85527,2771.458,4.666223,17.6,7.107584,18.05284,0.4327539,5.0,0.08484237,0.00540236,0.003812974,0.03341117,0.0669084,0.0,0.0
1803,25/05/2018 11:00,0.7582573,77.92538,3.256284,5.317885,3.339011,3.111134,1.847137,2318.803,4.68,17.61452,6.991735,17.73211,1.1775932883176135,5.0,0.4327539,0.08484237,0.00540236,0.003812974,0.03341117,0.8828761357802123,1.0
1804,25/05/2018 11:20,1.385198,146.0082,0.5762096,6.476466,4.789607,3.234174,2.369823,1702.042,4.68,17.7,6.905984,18.09105,0.5291454,5.0,0.6254226,0.4327539,0.08484237,0.00540236,0.003812974,0.0,0.0
1805,25/05/2018 11:40,1.128565,117.5298,0.001644165,7.867835,4.708775,3.417021,2.233795,444.7867,4.677897,17.7,6.905522,18.77485,0.1338257,5.0,0.5291454,0.6254226,0.4327539,0.08484237,0.00540236,0.0,0.0
1806,25/05/2018 14:00,0.0,0.0,0.1176106,5.687737,3.49,1.692626,0.9534066,60.30234,3.546409,18.09082,6.939397,20.47804,0.02147727,5.0,0.1338257,0.5291454,0.6254226,0.4327539,0.08484237,0.0,0.0
1807,25/05/2018 14:20,248.507,22199.04,4.721581,5.131433,1.855751,2.799315,1.055242,1011.938,3.848374,18.05085,7.136365,19.6878,2.205036,5.0,0.02147727,0.1338257,0.5291454,0.6254226,0.4327539,0.0,0.0
1808,25/05/2018 14:40,160.684,14016.37,5.761683,4.485751,1.373504,2.791918,1.553372,3859.529,4.434098,18.0,7.137149,19.1354,7.807307,5.0,2.205036,0.02147727,0.1338257,0.5291454,0.6254226,0.0,0.0
1809,25/05/2018 15:00,17.93062,1435.417,3.869587,5.423076,2.578101,2.863961,1.669901,3491.215,4.674005,18.0,7.108685,18.92058,2.3959397596065513,5.0,7.807307,2.205036,0.02147727,0.1338257,0.5291454,-0.5538341231239191,1.0
1810,25/05/2018 15:20,2.01867,128.6178,0.7131244,6.801055,4.122385,3.234785,2.202732,2060.084,4.679601,18.0,7.017395,18.31326,1.224047309728831,5.0,5.370065,7.807307,2.205036,0.02147727,0.1338257,-0.5645390109480655,1.0
1811,25/05/2018 15:40,2.014699,157.2836,0.00683735,8.500191,3.754016,3.259372,2.564242,981.8756,4.669999,18.09283,7.0,18.77069,1.031466,5.0,2.810923,5.370065,7.807307,2.205036,0.02147727,0.0,0.0
1812,25/05/2018 18:40,0.5077262,39.64739,0.0,5.514853,0.1865555,3.366531,1.035563,521.3744,3.47087,18.3,7.049189,19.29973,0.2568137485243167,5.0,1.031466,2.810923,5.370065,7.807307,2.205036,-0.691018233490944,1.0
1813,25/05/2018 19:00,186.6764,17507.56,2.469608,4.797166,0.0,3.613201,0.9626114,830.8916,3.763629,18.23127,7.148195,18.40723,1.021769,5.0,0.8311615,1.031466,2.810923,5.370065,7.807307,0.0,0.0
1814,25/05/2018 19:20,112.7576,10261.53,3.985288,4.518144,0.0,3.117174,1.52295,3749.791,4.158184,18.11152,7.139067,19.21656,3.055554,5.0,1.021769,0.8311615,1.031466,2.810923,5.370065,0.0,0.0
1815,25/05/2018 19:40,16.28822,1440.08,1.498089,5.364716,1.541901,3.344943,1.867357,2953.702,4.347229,18.1,7.078033,18.95172,0.014199585393473546,5.0,3.055554,1.021769,0.8311615,1.031466,2.810923,-0.9916961003318887,1.0
1816,25/05/2018 20:00,1.887595,134.2164,0.0,7.22191,1.834035,3.462589,2.616237,927.8712,4.349999,18.1,7.043586,18.86008,0.4739124,5.0,1.70999,3.055554,1.021769,0.8311615,1.031466,0.0,0.0
1817,25/05/2018 22:40,154.4452,14639.83,0.8666525,3.765901,0.0,3.88154,0.8164288,112.4663,3.672647,17.94637,7.10663,19.29619,0.02194898,5.0,0.4739124,1.70999,3.055554,1.021769,0.8311615,0.0,0.0
1818,25/05/2018 23:00,129.4588,11878.09,4.38708,4.158646,0.0,3.173925,1.209856,3837.272,4.12938,17.9,7.179139,19.31516,0.006001773805763871,5.0,0.02194898,0.4739124,1.70999,3.055554,1.021769,-0.7777823678820155,1.0
1819,25/05/2018 23:20,25.39542,2178.539,2.781587,4.881772,0.7997769,3.265192,1.737799,3600.958,4.321227,17.9,7.113648,18.8605,0.1855481,5.0,0.02700854,0.02194898,0.4739124,1.70999,3.055554,0.0,0.0
1820,25/05/2018 23:40,1.725677,114.9509,0.1150829,7.133475,2.088656,3.448596,2.547889,1123.426,4.330001,17.9,7.056934,18.77283,0.08793347,5.0,0.1855481,0.02700854,0.02194898,0.4739124,1.70999,0.0,0.0
1821,26/05/2018 00:00,1.671937,138.8266,0.0,8.597812,0.7043315,3.461533,1.590424,265.2947,4.330001,17.9,7.070333,20.60736,0.006507157,5.0,0.08793347,0.1855481,0.02700854,0.02194898,0.4739124,0.0,0.0
1822,26/05/2018 02:20,0.878979,73.33646,0.0,4.411534,0.0,3.022246,1.054966,550.095,3.468467,17.8,7.096091,18.8005,0.0012250436896798537,5.0,0.006507157,0.08793347,0.1855481,0.02700854,0.02194898,-0.5535312632938691,1.0
1823,26/05/2018 02:40,0.2578475,21.32712,0.0,3.309247,0.0,4.368339,1.484751,380.9046,3.46,17.8,7.088165,19.35542,0.000368603,5.0,0.002743851,0.006507157,0.08793347,0.1855481,0.02700854,0.0,0.0
1824,26/05/2018 03:20,93.44566,10257.94,2.10346,3.197159,0.0,4.047666,1.288421,2469.901,3.755134,17.8,7.149047,19.08265,0.0005862201608926899,5.0,0.000368603,0.002743851,0.006507157,0.08793347,0.1855481,-0.9778168656069676,1.0
1825,26/05/2018 03:40,40.74358,4405.585,1.381564,5.116778,0.8371881,3.619439,2.239973,2255.979,3.958139,17.8,7.070552,19.02912,0.14909149737182875,5.0,0.02642639,0.000368603,0.002743851,0.006507157,0.08793347,0.7719518535462896,1.0
1826,26/05/2018 04:00,1.766354,157.2719,0.0,7.296813,0.8154336,3.705622,2.889698,759.4968,3.98,17.8,7.063595,19.667,0.02904846,5.0,0.0841397,0.02642639,0.000368603,0.002743851,0.006507157,0.0,0.0
1827,26/05/2018 07:40,118.9441,11365.48,2.191917,3.712965,0.0,3.372149,1.32321,1724.116,3.730715,17.79207,7.130868,18.61134,0.0014643550766837684,5.0,0.02904846,0.0841397,0.02642639,0.000368603,0.002743851,-0.8420434240000215,1.0
1828,26/05/2018 08:00,65.08854,6088.839,2.543458,5.276203,0.564418,3.248314,2.30384,1838.98,4.030224,17.7,7.052301,18.39196,0.06200539,5.0,0.009270618,0.02904846,0.0841397,0.02642639,0.000368603,0.0,0.0
1829,26/05/2018 08:20,0.5205053,36.39747,0.3852668,7.350366,1.29,3.484191,3.059381,825.1896,4.07,17.7,7.032098,18.06025,0.05672289,5.0,0.06200539,0.009270618,0.02904846,0.0841397,0.02642639,0.0,0.0
1830,26/05/2018 08:40,2.509536,208.9818,0.0,8.922715,0.081571,3.602116,2.482923,450.2595,4.07,17.7,7.048737,19.79466,0.01193949,5.0,0.05672289,0.06200539,0.009270618,0.02904846,0.0841397,0.0,0.0
1831,26/05/2018 11:00,0.943224,110.3335,0.0,5.279926,0.0,1.865185,0.9770219,444.2789,3.473101,17.89128,7.048312,18.73416,0.000136083,5.0,0.01193949,0.05672289,0.06200539,0.009270618,0.02904846,0.0,0.0
1832,26/05/2018 12:20,130.1,14278.59,6.965253,4.657367,0.0,2.962695,1.480394,3832.622,4.235887,18.0,7.197543,18.95457,0.06694958,5.0,0.000136083,0.01193949,0.05672289,0.06200539,0.009270618,0.0,0.0
1833,26/05/2018 12:40,33.55714,3650.676,4.678964,6.52729,1.538971,3.009507,1.750793,3116.117,4.504165,18.03045,7.099239,18.34246,0.4482384,5.0,0.06694958,0.000136083,0.01193949,0.05672289,0.06200539,0.0,0.0
1834,26/05/2018 13:00,1.257507,127.1181,1.185994,9.345387,3.299342,3.244803,2.350684,1684.903,4.510001,18.1,6.997684,17.82112,0.3683924,5.0,0.4482384,0.06694958,0.000136083,0.01193949,0.05672289,0.0,0.0
1835,26/05/2018 13:20,1.260802,107.267,0.04427392,11.4058,3.170396,3.299817,2.12904,402.4954,4.510001,18.1,6.991847,19.351,0.0504484,5.0,0.3683924,0.4482384,0.06694958,0.000136083,0.01193949,0.0,0.0
1836,26/05/2018 15:40,49.72508,4817.635,0.5242311,9.383137,0.8576471,0.4470749,0.8607198,105.5005,3.502822,18.4,7.055753,20.51193,0.01303253,5.0,0.0504484,0.3683924,0.4482384,0.06694958,0.000136083,0.0,0.0
1837,26/05/2018 16:00,171.9866,16705.35,5.019919,6.597131,0.0,2.832734,1.03424,2007.415,3.912632,18.39611,7.239999,19.76803,0.10573363912529674,5.0,0.01303253,0.0504484,0.3683924,0.4482384,0.06694958,-0.6714522252564569,1.0
1838,26/05/2018 16:20,67.56892,6614.127,4.519707,6.094613,0.33137,3.173475,1.54762,4057.58,4.224698,18.39971,7.139417,19.29025,0.001967634893277559,5.0,0.3218212,0.01303253,0.0504484,0.3683924,0.4482384,-0.9976018993199762,1.0
1839,26/05/2018 16:40,1.709858,163.9918,1.112413,9.007952,1.666519,3.299395,2.184316,2124.439,4.288939,18.4,7.066976,18.84599,0.028337082847938455,5.0,0.8204972,0.3218212,0.01303253,0.0504484,0.3683924,-0.9459108726941498,1.0
1840,26/05/2018 17:00,2.390553,225.9746,0.0,10.61192,1.764538,3.177402,2.48122,862.6891,4.29,18.4,7.04821,19.22272,0.1514133,5.0,0.5238961,0.8204972,0.3218212,0.01303253,0.0504484,0.0,0.0
1841,26/05/2018 19:40,0.3789575,27.89795,0.0,6.513135,0.013224,3.657158,1.020109,543.6412,3.47104,18.42986,7.076808,19.83082,0.008380336,5.0,0.1514133,0.5238961,0.8204972,0.3218212,0.01303253,0.0,0.0
1842,26/05/2018 20:00,0.7592389,59.54808,0.0,5.129532,0.0,4.374707,1.310698,379.8055,3.470001,18.4,7.059999,17.67898,0.000450425,5.0,0.008380336,0.1514133,0.5238961,0.8204972,0.3218212,0.0,0.0
1843,26/05/2018 20:40,141.4546,14142.48,5.347156,9.313835,0.01377975,2.764197,1.126209,3836.006,4.100465,18.33031,7.235281,19.8773,0.01599906,5.0,0.000450425,0.008380336,0.1514133,0.5238961,0.8204972,0.0,0.0
1844,26/05/2018 21:00,36.2616,3634.608,2.671129,7.969285,0.6467862,3.233257,1.667504,3327.704,4.306701,18.3,7.080001,19.15864,0.2544091,5.0,0.01599906,0.000450425,0.008380336,0.1514133,0.5238961,0.0,0.0
1845,26/05/2018 21:20,1.515776,122.8963,0.4154812,10.20203,1.58,3.392454,2.408221,1318.939,4.32,18.3,7.060218,19.32188,0.1029655,5.0,0.2544091,0.01599906,0.000450425,0.008380336,0.1514133,0.0,0.0
1846,26/05/2018 21:40,1.009235,80.68651,0.01281424,13.09429,0.2396,3.431356,1.79902,351.1732,4.32,18.3,7.066963,19.33694,0.0416002,5.0,0.1029655,0.2544091,0.01599906,0.000450425,0.008380336,0.0,0.0
1847,27/05/2018 00:00,0.1277125,10.76979,0.0,8.142439,0.0,1.710721,0.8901391,315.148,3.483882,18.28596,7.089999,19.33971,0.001578655747527552,5.0,0.0416002,0.1029655,0.2544091,0.01599906,0.000450425,-0.7305414111055226,1.0
1848,27/05/2018 00:20,1.016557,90.03099,0.0,5.020792,0.0,4.292039,1.528913,420.911,3.470001,18.3,7.089999,18.00741,0.0029003155916321227,5.0,0.005858621,0.0416002,0.1029655,0.2544091,0.01599906,0.6904738708176239,1.0
1849,27/05/2018 01:20,97.63288,10236.9,3.145459,7.085077,0.36709,3.376456,1.698985,3508.176,3.99665,18.2,7.129849,19.37165,0.1625107,5.0,0.001715682,0.005858621,0.0416002,0.1029655,0.2544091,0.0,0.0
1850,27/05/2018 01:40,2.844482,268.2066,1.057646,9.65562,1.209293,3.507996,2.541273,1795.592,4.089984,18.2,7.091829,18.7163,0.1658305,5.0,0.1625107,0.001715682,0.005858621,0.0416002,0.1029655,0.0,0.0
1851,27/05/2018 02:00,1.814986,152.6604,0.01804273,12.84796,0.751438,3.606692,2.433979,625.0352,4.089999,18.2,7.098166,18.35194,0.04763148,5.0,0.1658305,0.1625107,0.001715682,0.005858621,0.0416002,0.0,0.0
1852,27/05/2018 04:00,1.447006,152.8708,0.0,5.622643,0.0,4.257244,1.739862,735.8979,3.465592,18.2,7.11,18.10806,0.006073448,5.0,0.04763148,0.1658305,0.1625107,0.001715682,0.005858621,0.0,0.0
1853,27/05/2018 05:00,87.49324,10076.72,2.468623,6.599653,0.0,8.499475,1.408828,2367.796,3.738719,18.1,7.126742,19.36128,0.03139585,5.0,0.006073448,0.04763148,0.1658305,0.1625107,0.001715682,0.0,0.0
1854,27/05/2018 05:20,30.85039,3368.117,1.535971,8.201389,0.6553501,6.292661,2.254423,1870.08,3.917435,18.0423,7.063932,18.79979,0.1042563,5.0,0.03139585,0.006073448,0.04763148,0.1658305,0.1625107,0.0,0.0
1855,27/05/2018 05:40,1.591611,144.2046,0.09938715,11.20271,0.8783137,6.150827,3.019343,683.2288,3.93,18.01682,7.066244,17.96047,0.015087526231183212,5.0,0.1042563,0.03139585,0.006073448,0.04763148,0.1658305,-0.6268829246297841,1.0
1856,27/05/2018 06:00,1.067873,94.70856,0.00373775,13.0275,0.0,5.878041,2.052214,211.386,3.93,18.01918,7.092219,19.70254,0.007267026,5.0,0.04043644,0.1042563,0.03139585,0.006073448,0.04763148,0.0,0.0
1857,27/05/2018 07:40,0.5080035,46.82022,0.0,6.475728,0.0,3.781063,1.228828,648.8437,3.470001,18.1,7.083716,18.36386,0.007734741,5.0,0.007267026,0.04043644,0.1042563,0.03139585,0.006073448,0.0,0.0
1858,27/05/2018 08:00,0.9312636,72.25385,0.0,6.704151,0.0,4.258313,1.890346,379.6628,3.470001,18.15148,7.092622,17.81957,2.11192e-05,5.0,0.007734741,0.007267026,0.04043644,0.1042563,0.03139585,0.0,0.0
1859,27/05/2018 08:40,144.5632,14144.54,1.749706,7.910115,0.0,3.391678,1.124888,942.5588,3.659373,18.19238,7.153663,20.12111,0.0009629018759062559,5.0,2.11192e-05,0.007734741,0.007267026,0.04043644,0.1042563,-0.824691508286172,1.0
1860,27/05/2018 09:00,116.5504,11485.43,3.572714,8.257638,0.4942635,2.937076,1.988401,2312.492,4.063885,18.06783,7.11117,18.7133,0.07297478,5.0,0.005492614,2.11192e-05,0.007734741,0.007267026,0.04043644,0.0,0.0
1861,27/05/2018 09:20,10.24372,1001.14,1.067371,10.26212,1.726735,3.190589,2.614998,1449.714,4.227429,17.96441,6.991061,18.34803,0.2483400420030369,5.0,0.07297478,0.005492614,2.11192e-05,0.007734741,0.007267026,0.8120635076056225,1.0
1862,27/05/2018 09:40,1.635913,132.8189,0.04090915,13.99099,1.153826,3.378228,2.796865,513.5515,4.23,17.94943,7.017736,19.83966,0.0006950576568828248,5.0,0.1370482,0.07297478,0.005492614,2.11192e-05,0.007734741,-0.9626944273917826,1.0
1863,27/05/2018 12:00,0.4261042,46.45261,0.0,9.4919,0.0,1.565375,0.8859377,285.1227,3.488447,18.2,7.042345,19.91923,0.000498842,5.0,0.01863147,0.1370482,0.07297478,0.005492614,2.11192e-05,0.0,0.0
1864,27/05/2018 12:20,101.7092,15695.75,0.0,7.34568,0.0,4.22518,1.56774,450.4026,3.543845,18.2,7.04106,19.29049,7.812686e-05,5.0,0.000498842,0.01863147,0.1370482,0.07297478,0.005492614,0.0,0.0
1865,27/05/2018 12:40,156.0471,24033.14,8.458818,9.346983,0.0,2.781936,1.117257,2567.328,4.01862,18.2,7.28272,19.44451,0.02109836,5.0,7.812686e-05,0.000498842,0.01863147,0.1370482,0.07297478,0.0,0.0
1866,27/05/2018 13:00,75.30009,11538.96,6.691649,8.557523,0.5474636,2.863597,1.723886,3325.712,4.360104,18.2,7.14947,19.04263,0.3812268,5.0,0.02109836,7.812686e-05,0.000498842,0.01863147,0.1370482,0.0,0.0
1867,27/05/2018 13:20,1.761105,225.0247,3.158767,11.6801,2.40432,3.159727,1.846522,2522.537,4.400001,18.2,7.035931,18.1857,0.6200733,5.0,0.3812268,0.02109836,7.812686e-05,0.000498842,0.01863147,0.0,0.0
1868,27/05/2018 13:40,1.715294,229.5215,0.2255612,14.79089,4.078238,3.141206,2.528167,1199.125,4.400001,18.29111,6.958433,17.90921,0.3162953,5.0,0.6200733,0.3812268,0.02109836,7.812686e-05,0.000498842,0.0,0.0
1869,27/05/2018 14:00,1.93308,245.1138,0.0,17.51225,3.042544,3.26273,1.62463,296.6354,4.400001,18.37686,6.97,19.22009,0.0450949,5.0,0.3162953,0.6200733,0.3812268,0.02109836,7.812686e-05,0.0,0.0
1870,27/05/2018 16:20,118.5916,13920.07,3.059357,12.66152,1.110393,2.143571,0.8821262,330.9932,3.648275,18.5,7.11232,20.3394,0.6067655452841825,5.0,0.0450949,0.3162953,0.6200733,0.3812268,0.02109836,0.8328981774018203,1.0
1871,27/05/2018 16:40,132.9898,15606.83,5.346889,9.752946,0.694647,3.024991,1.542846,4069.152,4.057486,18.4423,7.137661,19.57709,5.955483,5.0,0.3310416,0.0450949,0.3162953,0.6200733,0.3812268,0.0,0.0
