,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ãƒâ€šÃ‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5,percent_change,modified
10,01/04/2018 11:40,2.015058,171.8167,8.473565,1.692721,1.978688,3.037914,2.910129,1094.263,5.978426,10.8,7.08554,17.19011,0.0116369,3.0,0.002622498,0.001013741,0.004463636,0.01242629,0.02718146,0.0,0.0
11,01/04/2018 12:00,0.0,0.0,7.189386,1.663398,2.733158,3.358818,2.618333,1014.221,5.963923,10.8,7.029778,16.62288,0.02477574,3.0,0.0116369,0.002622498,0.001013741,0.004463636,0.01242629,0.0,0.0
12,01/04/2018 12:20,0.1306167,9.316491,6.149921,1.736459,3.455765,3.388098,2.711098,1014.221,5.948192,10.86538,6.990273,16.49834,0.04522441,3.0,0.02477574,0.0116369,0.002622498,0.001013741,0.004463636,0.0,0.0
13,01/04/2018 12:40,0.8969809,71.28472,5.146268,1.784046,4.060406,3.409682,2.940779,1014.221,5.940001,10.84067,6.949216,16.48985,0.06900545,3.0,0.04522441,0.02477574,0.0116369,0.002622498,0.001013741,0.0,0.0
14,01/04/2018 13:00,0.5078109,36.38069,4.142656,1.821976,4.732816,3.410437,3.197141,1014.221,5.940001,10.82137,6.927269,16.58849,0.09281737,3.0,0.06900545,0.04522441,0.02477574,0.0116369,0.002622498,0.0,0.0
15,01/04/2018 13:20,0.8878301,62.33531,3.170532,1.886902,5.316224,3.391295,3.159366,661.8483,5.940001,10.9,6.892478,17.12888,0.11781240054882612,3.0,0.09281737,0.06900545,0.04522441,0.02477574,0.0116369,0.638662132151091,1.0
16,01/04/2018 16:20,384.3749,18054.53,1.879654,1.550008,5.54,-0.01,1.104906,1092.903,4.375712,11.03538,6.86,20.25597,0.9195896,3.0,0.07189548,0.09281737,0.06900545,0.04522441,0.02477574,0.0,0.0
17,01/04/2018 16:40,315.7889,15010.03,5.531431,1.426025,2.373017,2.252944,2.791146,1157.463,5.692644,11.1,7.039422,18.16745,2.009652,3.0,0.9195896,0.07189548,0.09281737,0.06900545,0.04522441,0.0,0.0
18,01/04/2018 17:00,162.7954,7814.544,6.108539,1.408437,2.10051,2.945094,2.686723,1391.189,6.243612,11.17272,7.036987,18.0106,3.5970570880673245,3.0,2.009652,0.9195896,0.07189548,0.09281737,0.06900545,0.7208724536885144,1.0
19,01/04/2018 17:20,9.629905,461.1733,5.521894,1.461024,2.313209,2.970693,2.698507,1292.522,6.486926,11.2,7.037546,17.64989,0.34499667654839206,3.0,2.090252,2.009652,0.9195896,0.07189548,0.09281737,-0.7998047488231064,1.0
20,01/04/2018 17:40,0.2529542,7.4232,4.52502,1.472985,3.278282,3.130826,2.770217,1202.641,6.472703,11.2,6.991343,17.24349,1.534571,3.0,1.723301,2.090252,2.009652,0.9195896,0.07189548,0.0,0.0
21,01/04/2018 18:00,1.14012,48.89533,3.6255,1.528132,4.080055,3.17045,2.915192,1110.865,6.47,11.2,6.953664,17.4944,1.224884,3.0,1.534571,1.723301,2.090252,2.009652,0.9195896,0.0,0.0
22,01/04/2018 18:20,0.1541925,7.729115,2.845377,1.522752,4.5,3.024781,1.461837,123.6438,6.47,11.2,6.923344,19.88678,0.08552992,3.0,1.224884,1.534571,1.723301,2.090252,2.009652,0.0,0.0
23,01/04/2018 22:00,192.7884,10950.89,4.832514,1.058867,1.339452,1.714513,0.725956,1693.515,4.599007,11.18766,7.09551,20.32968,0.3226833,3.0,0.08552992,1.224884,1.534571,1.723301,2.090252,0.0,0.0
24,01/04/2018 22:20,384.7574,22358.33,6.905045,1.18,0.61,3.130186,2.690459,1807.068,5.453304,11.2,7.121393,18.95302,0.2211188498462215,3.0,0.3226833,0.08552992,1.224884,1.534571,1.723301,0.813106468460061,1.0
25,01/04/2018 22:40,298.2332,17644.5,7.209892,1.60331,1.057805,2.462559,2.800266,1545.316,6.583696,11.2,7.145932,18.6565,0.04587553,3.0,0.1219558,0.3226833,0.08552992,1.224884,1.534571,0.0,0.0
26,01/04/2018 23:00,0.2824835,14.7378,6.263124,1.591305,1.732908,3.814381,2.655314,1433.368,6.808088,11.2,7.086269,17.50389,0.06073548,3.0,0.04587553,0.1219558,0.3226833,0.08552992,1.224884,0.0,0.0
27,01/04/2018 23:20,0.081444,4.774032,5.089902,1.596869,2.586401,3.068644,2.749687,1386.598,6.793811,11.2,7.035421,16.99689,0.07664844,3.0,0.06073548,0.04587553,0.1219558,0.3226833,0.08552992,0.0,0.0
28,01/04/2018 23:40,0.6933897,39.78225,4.173548,1.654201,3.218026,3.067425,2.74274,1138.517,6.78,11.2,6.993562,16.8581,0.08473014,3.0,0.07664844,0.06073548,0.04587553,0.1219558,0.3226833,0.0,0.0
29,02/04/2018 00:00,0.6835832,34.6631,3.218875,1.67006,3.807365,3.050635,2.871264,1066.232,6.78,11.2,6.960562,16.67123,0.19335183680437498,3.0,0.08473014,0.07664844,0.06073548,0.04587553,0.1219558,0.9140695077752455,1.0
30,02/04/2018 00:20,1.541544,85.97848,2.284825,1.739016,4.401681,3.05238,2.851882,1152.906,6.78,11.2,6.931708,16.67729,0.1402659,3.0,0.1010161,0.08473014,0.07664844,0.06073548,0.04587553,0.0,0.0
31,02/04/2018 00:40,0.1141267,6.325716,1.322399,1.783696,5.145573,2.997787,2.079804,275.8331,6.773038,11.2,6.902057,18.41879,0.03358315,3.0,0.1402659,0.1010161,0.08473014,0.07664844,0.06073548,0.0,0.0
32,02/04/2018 03:40,251.4061,17486.27,2.648848,1.252738,2.385817,0.6193721,0.3280625,111.5504,4.333765,11.1,6.983386,20.60773,0.0009373199028387411,3.0,0.03358315,0.1402659,0.1010161,0.08473014,0.07664844,-0.7721024331156262,1.0
33,02/04/2018 04:00,168.2298,11790.12,5.353925,1.256079,0.9562103,2.314368,2.364295,1862.732,4.920007,11.1,7.030749,18.49148,0.1510779816304138,3.0,0.0041129,0.03358315,0.1402659,0.1010161,0.08473014,0.8012413283153577,1.0
34,02/04/2018 04:20,124.8784,8811.329,5.574543,1.2761,1.275836,3.436736,2.764377,1371.817,5.297017,11.1,7.042937,17.63557,0.05717518,3.0,0.08387437,0.0041129,0.03358315,0.1402659,0.1010161,0.0,0.0
35,02/04/2018 04:40,23.40088,1645.704,5.00569,1.379563,2.080056,3.404953,2.898193,1139.367,5.517994,11.1,7.05714,17.43182,0.04776536,3.0,0.05717518,0.08387437,0.0041129,0.03358315,0.1402659,0.0,0.0
36,02/04/2018 05:00,0.0,0.0,3.728008,1.400862,3.09696,3.564878,2.78132,1156.275,5.508313,11.1,6.998122,17.34416,0.06445459,3.0,0.04776536,0.05717518,0.08387437,0.0041129,0.03358315,0.0,0.0
37,02/04/2018 05:20,0.128775,6.953685,2.40499,1.468002,3.745509,3.586413,2.895775,1014.221,5.492163,11.1,6.967714,17.12717,0.03610736091995065,3.0,0.06445459,0.04776536,0.05717518,0.08387437,0.0041129,-0.5241880505155162,1.0
38,02/04/2018 05:40,0.37857,19.05705,1.406728,1.542858,4.454365,3.609467,2.774146,1014.221,5.489999,11.1,6.943677,17.09262,0.026287386551217456,3.0,0.07588578,0.06445459,0.04776536,0.05717518,0.08387437,-0.7227814027282808,1.0
39,02/04/2018 06:00,0.128789,6.31001,0.515231,1.60886,4.900001,3.61,2.992637,772.1782,5.488439,11.1,6.910001,18.33757,0.06570505,3.0,0.09482548,0.07588578,0.06445459,0.04776536,0.05717518,0.0,0.0
40,02/04/2018 09:40,226.1567,10579.3,3.028347,1.253407,1.922473,3.134959,1.674322,1279.951,4.822977,11.06801,7.04163,18.90442,0.08942588,3.0,0.06570505,0.09482548,0.07588578,0.06445459,0.04776536,0.0,0.0
41,02/04/2018 10:00,258.0015,13909.47,7.513475,1.554486,0.9886864,3.248467,2.83278,1014.221,5.504641,11.1,7.08827,17.1155,0.07318329,3.0,0.08942588,0.06570505,0.09482548,0.07588578,0.06445459,0.0,0.0
42,02/04/2018 10:20,147.066,9441.882,9.274288,1.799608,1.57749,2.879581,2.919986,1153.904,6.116833,11.1,7.108176,16.83178,0.06187104,3.0,0.07318329,0.08942588,0.06570505,0.09482548,0.07588578,0.0,0.0
43,02/04/2018 10:40,0.09106335,6.178901,8.347517,1.737839,2.370095,3.10965,2.84968,1130.571,6.235894,11.1,7.059751,16.59228,0.06427356,3.0,0.06187104,0.07318329,0.08942588,0.06570505,0.09482548,0.0,0.0
44,02/04/2018 11:00,0.0,0.0,6.894427,1.717348,3.023438,3.248093,2.947621,1014.221,6.216716,11.1,7.022334,16.42275,0.07292906,3.0,0.06427356,0.06187104,0.07318329,0.08942588,0.06570505,0.0,0.0
45,02/04/2018 11:20,0.383444,27.81594,5.861921,1.789421,3.84451,3.205947,2.964749,1014.221,6.201482,11.1,6.98751,16.38717,0.09090365,3.0,0.07292906,0.06427356,0.06187104,0.07318329,0.08942588,0.0,0.0
46,02/04/2018 11:40,0.5029026,41.48661,4.872688,1.850496,4.535595,3.2671,3.109127,1014.221,6.199999,11.17982,6.9465,16.38899,0.113297,3.0,0.09090365,0.07292906,0.06427356,0.06187104,0.07318329,0.0,0.0
47,02/04/2018 12:00,0.7904917,64.412,3.841686,1.916399,5.309815,3.259227,3.23212,1014.221,6.199999,11.2,6.924534,16.41427,0.1377191,3.0,0.113297,0.09090365,0.07292906,0.06427356,0.06187104,0.0,0.0
48,02/04/2018 12:20,0.5103682,50.07367,2.898784,1.986007,5.940346,3.259305,3.16775,661.4089,6.199999,11.2,6.90257,16.92931,0.09982053,3.0,0.1377191,0.113297,0.09090365,0.07292906,0.06427356,0.0,0.0
49,02/04/2018 15:40,218.0171,22562.76,4.963187,1.412597,4.528165,1.519665,0.8301724,1425.334,4.71355,11.75206,6.962497,20.15655,2.064843,3.0,0.09982053,0.1377191,0.113297,0.09090365,0.07292906,0.0,0.0
50,02/04/2018 16:00,144.7131,14720.63,9.668436,1.16836,2.435919,3.68932,2.678314,1712.396,5.209891,11.75796,7.070001,18.53334,6.5042366463454835,3.0,2.064843,0.09982053,0.1377191,0.113297,0.09090365,0.8391775370467355,1.0
51,02/04/2018 16:20,159.5963,16170.86,10.67015,1.18782,2.449438,3.442306,2.656381,1766.707,5.620636,11.8,7.08331,18.09431,3.280277,3.0,3.536492,2.064843,0.09982053,0.1377191,0.113297,0.0,0.0
52,02/04/2018 16:40,2.87286,276.1459,10.55376,1.253592,3.132947,3.381699,2.735748,1466.255,5.82,11.87812,7.089999,17.83928,0.5725634372975958,3.0,3.280277,3.536492,2.064843,0.09982053,0.1377191,-0.7540888930082673,1.0
53,02/04/2018 17:00,0.0,0.0,9.185472,1.273097,3.766043,3.432915,2.640322,1320.23,5.806849,11.9,7.055379,17.56399,1.939598,3.0,2.328335,3.280277,3.536492,2.064843,0.09982053,0.0,0.0
54,02/04/2018 17:20,0.6373015,52.83793,7.986484,1.389808,4.57433,3.464502,2.711897,1349.005,5.791695,11.9,7.019718,17.33576,0.5481685281990241,3.0,1.939598,2.328335,3.280277,3.536492,2.064843,-0.7022150301501374,1.0
55,02/04/2018 17:40,1.003023,83.13413,6.87997,1.4579,5.563879,3.470001,2.744599,1167.494,5.79,11.9,6.995042,17.01712,1.501291,3.0,1.84082,1.939598,2.328335,3.280277,3.536492,0.0,0.0
56,02/04/2018 18:00,1.63485,147.5401,5.825458,1.479144,6.356283,3.466699,2.70374,1277.918,5.79,11.9,6.96469,16.79213,1.569412,3.0,1.501291,1.84082,1.939598,2.328335,3.280277,0.0,0.0
57,02/04/2018 18:20,0.3790015,29.51226,4.796033,1.543416,7.020507,3.464378,2.753314,843.0975,5.79,11.9,6.942693,16.99001,1.6569632393910794,3.0,1.569412,1.501291,1.84082,1.939598,2.328335,0.6933902654073362,1.0
58,02/04/2018 21:40,163.5928,16842.52,10.47965,1.079497,1.470929,2.318919,1.436595,2852.239,5.148518,12.00321,7.11,18.88765,3.997456,3.0,0.9784887,1.569412,1.501291,1.84082,1.939598,0.0,0.0
59,02/04/2018 22:00,186.2698,19293.52,11.6102,1.117421,1.227954,3.386099,2.419749,1777.483,5.655379,12.11114,7.11,18.17923,2.183062,3.0,3.997456,0.9784887,1.569412,1.501291,1.84082,0.0,0.0
60,02/04/2018 22:20,37.69796,3913.742,11.59505,1.211656,1.972566,3.241582,2.415714,1766.707,5.949622,12.2,7.112021,17.71044,1.861286,3.0,2.183062,3.997456,0.9784887,1.569412,1.501291,0.0,0.0
61,02/04/2018 22:40,0.0,0.0,10.25424,1.255924,3.146614,3.371463,2.694443,1517.255,5.944818,12.2,7.087039,17.43604,1.459435,3.0,1.861286,2.183062,3.997456,0.9784887,1.569412,0.0,0.0
62,02/04/2018 23:00,0.6968809,57.54966,8.939883,1.321911,3.942694,3.433993,2.730308,1324.154,5.930429,12.2,7.054046,17.50555,1.151723,3.0,1.459435,1.861286,2.183062,3.997456,0.9784887,0.0,0.0
63,02/04/2018 23:20,1.790486,153.63,7.783479,1.396385,4.784124,3.537964,2.665378,1425.267,5.93,12.2,7.01974,17.221,0.5583397537667781,3.0,1.151723,1.459435,1.861286,2.183062,3.997456,-0.5218510797904805,1.0
64,02/04/2018 23:40,2.059625,196.1694,6.631457,1.529923,5.465768,3.445829,2.800756,1272.622,5.93,12.2,6.996693,17.21548,1.003504,3.0,1.167711,1.151723,1.459435,1.861286,2.183062,0.0,0.0
65,03/04/2018 00:00,1.137472,105.2062,5.584245,1.59591,6.164895,3.47192,2.68896,1225.608,5.926364,12.2,6.974698,16.90711,0.942355,3.0,1.003504,1.167711,1.151723,1.459435,1.861286,0.0,0.0
66,03/04/2018 00:20,0.8874443,72.99064,4.547866,1.650099,6.759877,3.461998,2.630024,950.6484,5.919999,12.2,6.952698,18.26772,0.9998669671952645,3.0,0.942355,1.003504,1.167711,1.151723,1.459435,0.771457224857887,1.0
67,03/04/2018 03:00,0.09517165,7.57332,3.390629,1.147114,5.489999,0.007956499,0.07643126,86.42393,4.168302,12.2,6.949998,21.00684,0.004409294,3.0,0.5644319,0.942355,1.003504,1.167711,1.151723,0.0,0.0
68,03/04/2018 03:20,213.3853,18641.09,4.953444,1.154898,3.989849,1.322383,0.4316688,289.1889,4.318052,12.2,7.018851,20.70391,0.02800661,3.0,0.004409294,0.5644319,0.942355,1.003504,1.167711,0.0,0.0
69,03/04/2018 03:40,115.0981,9996.405,7.075034,1.122785,1.38,3.721977,2.197214,2168.403,4.77601,12.2,7.102784,18.7451,1.777483,3.0,0.02800661,0.004409294,0.5644319,0.942355,1.003504,0.0,0.0
70,03/04/2018 04:00,106.6506,9168.697,6.140447,1.221807,1.80375,3.721673,2.688326,1448.37,5.07638,12.2,7.059999,17.7954,1.395424,3.0,1.777483,0.02800661,0.004409294,0.5644319,0.942355,0.0,0.0
71,03/04/2018 04:20,33.12677,2817.361,5.717087,1.409807,2.64738,3.527597,2.721633,1412.979,5.291752,12.16578,7.059999,17.731,1.12241,3.0,1.395424,1.777483,0.02800661,0.004409294,0.5644319,0.0,0.0
72,03/04/2018 04:40,0.0,0.0,4.55372,1.45,3.524789,3.644484,2.674576,1173.108,5.28576,12.10129,7.029497,17.576,0.8394521,3.0,1.12241,1.395424,1.777483,0.02800661,0.004409294,0.0,0.0
73,03/04/2018 05:00,0.883135,60.80853,3.280305,1.560017,4.231831,3.681253,2.726941,1335.654,5.270408,12.1,6.994206,17.62659,1.5271331515332953,3.0,0.8394521,1.12241,1.395424,1.777483,0.02800661,0.729400946221787,1.0
74,03/04/2018 05:20,1.382516,100.5869,2.181298,1.650372,4.878376,3.666856,2.827019,1219.068,5.269999,12.1,6.969887,17.40689,0.7787348,3.0,0.8830417,0.8394521,1.12241,1.395424,1.777483,0.0,0.0
75,03/04/2018 05:40,0.3643665,22.14905,1.135488,1.723852,5.619361,3.725059,2.835222,1014.221,5.269999,12.1,6.948499,17.19745,0.6237006,3.0,0.7787348,0.8830417,0.8394521,1.12241,1.395424,0.0,0.0
76,03/04/2018 06:00,0.7931311,51.66003,0.4321039,1.809908,5.809541,3.823392,2.992981,1014.221,5.269999,12.1,6.929999,17.17615,0.5975347,3.0,0.6237006,0.7787348,0.8830417,0.8394521,1.12241,0.0,0.0
77,03/04/2018 06:20,0.400591,21.99144,0.09160783,1.926,6.385354,3.70475,3.754217,684.9802,5.269999,12.1,6.935765,18.35912,0.03620396583281266,3.0,0.5975347,0.6237006,0.7787348,0.8830417,0.8394521,-0.8905426318988753,1.0
78,03/04/2018 09:00,221.4021,15978.45,1.005616,1.500796,4.125542,0.8199331,0.7309052,387.9106,4.103967,12.1491,7.011861,19.33528,0.701090882487585,3.0,0.3307586,0.5975347,0.6237006,0.7787348,0.8830417,0.9241127380817489,1.0
79,03/04/2018 09:20,220.9782,17593.49,6.843202,1.477232,1.66,3.477258,1.34102,1487.791,4.980698,12.04228,7.173551,18.43142,1.846185,3.0,0.364371,0.3307586,0.5975347,0.6237006,0.7787348,0.0,0.0
80,03/04/2018 09:40,184.2351,16821.36,9.381135,1.497043,1.929751,3.410079,2.658417,1385.178,5.550124,12.1,7.124806,17.64963,1.617253,3.0,1.846185,0.364371,0.3307586,0.5975347,0.6237006,0.0,0.0
81,03/04/2018 10:00,125.647,12346.15,12.17739,1.709886,2.617946,3.037074,2.729502,1489.755,6.033093,12.10647,7.13433,17.33351,1.44654,3.0,1.617253,1.846185,0.364371,0.3307586,0.5975347,0.0,0.0
82,03/04/2018 10:20,0.0,0.0,11.84494,1.736508,3.46003,3.165456,2.735548,1244.819,6.110837,12.1,7.132323,16.9662,1.130506,3.0,1.44654,1.617253,1.846185,0.364371,0.3307586,0.0,0.0
83,03/04/2018 10:40,0.2626984,21.72666,10.31253,1.75803,4.413375,3.293231,2.670268,1206.17,6.093642,12.17896,7.08088,16.8408,1.023417,3.0,1.130506,1.44654,1.617253,1.846185,0.364371,0.0,0.0
84,03/04/2018 11:00,1.581194,172.6221,9.209038,1.828516,5.101207,3.334259,2.697002,1348.734,6.089999,12.21137,7.036876,16.78304,0.3200948205822427,3.0,1.023417,1.130506,1.44654,1.617253,1.846185,-0.7044077110275506,1.0
85,03/04/2018 11:20,1.42989,146.4753,8.094793,1.898561,6.020574,3.315282,2.807969,1153.492,6.089999,12.3,7.010596,16.95459,0.8543571,3.0,1.082893,1.023417,1.130506,1.44654,1.617253,0.0,0.0
86,03/04/2018 11:40,1.135607,120.9458,6.972409,1.916636,6.737889,3.327939,2.72805,1162.719,6.089999,12.3,6.977436,16.83964,0.8370223,3.0,0.8543571,1.082893,1.023417,1.130506,1.44654,0.0,0.0
87,03/04/2018 12:00,0.3861268,36.87801,5.920732,1.975435,7.919999,3.327758,2.68452,1091.554,6.088853,12.3,6.953157,17.17147,0.695101,3.0,0.8370223,0.8543571,1.082893,1.023417,1.130506,0.0,0.0
88,03/04/2018 12:20,1.511266,133.4088,4.995295,2.006047,8.162702,3.183319,1.48957,154.4866,6.080001,12.37813,6.92016,19.20645,0.0647823,3.0,0.695101,0.8370223,0.8543571,1.082893,1.023417,0.0,0.0
89,03/04/2018 15:00,401.8714,39866.19,5.543763,1.566933,6.410001,0.72937,0.6292487,880.9691,4.826038,12.6297,6.959476,20.11091,2.940412758130538,3.0,0.0647823,0.695101,0.8370223,0.8543571,1.082893,0.6483788217150362,1.0
90,03/04/2018 15:20,118.3172,11846.66,10.61616,1.235157,6.410001,3.651936,2.561442,2117.774,5.330659,12.66658,7.096132,18.37788,5.483384,3.0,1.783821,0.0647823,0.695101,0.8370223,0.8543571,0.0,0.0
91,03/04/2018 15:40,176.186,17640.07,12.07626,1.327839,6.410001,3.319651,2.457225,1657.257,5.793361,12.77022,7.095519,17.73827,3.857516,3.0,5.483384,1.783821,0.0647823,0.695101,0.8370223,0.0,0.0
92,03/04/2018 16:00,3.130168,303.8994,12.35486,1.391198,6.410001,3.254713,2.680436,1637.129,5.978447,12.8,7.124215,17.80877,3.121458,3.0,3.857516,5.483384,1.783821,0.0647823,0.695101,0.0,0.0
93,03/04/2018 16:20,0.5004725,40.1046,10.9799,1.427573,6.410001,3.387119,2.619823,1517.445,5.962844,12.8,7.080655,17.38249,4.31675336713249,3.0,3.121458,3.857516,5.483384,1.783821,0.0647823,0.6060784322753854,1.0
94,03/04/2018 16:40,0.880247,76.9015,9.801985,1.456898,36.69376,3.419999,2.732062,1300.003,5.949999,12.8,7.045495,17.04902,2.215935,3.0,2.68776,3.121458,3.857516,5.483384,1.783821,0.0,0.0
95,03/04/2018 17:00,1.893533,182.649,8.813913,1.513861,8.981126,3.419166,2.703971,1510.064,5.949999,12.8,7.023491,17.14487,4.2500804610832645,3.0,2.215935,2.68776,3.121458,3.857516,5.483384,0.8082832530966859,1.0
96,03/04/2018 17:20,0.9118617,80.56973,7.695068,1.584536,2.142311,3.418733,2.762166,1237.18,5.949999,12.8,7.000688,17.08085,1.752848,3.0,2.35034,2.215935,2.68776,3.121458,3.857516,0.0,0.0
97,03/04/2018 17:40,2.002203,186.6397,6.591547,1.659294,3.003792,3.403195,2.685463,1345.256,5.949999,12.8,6.967978,17.20444,3.2381094733575404,3.0,1.752848,2.35034,2.215935,2.68776,3.121458,0.8965070855147838,1.0
98,03/04/2018 18:00,0.450018,35.18037,5.598551,1.700584,2.173438,3.364394,1.825827,385.5041,5.949999,12.8,6.945477,19.69729,0.2770396,3.0,1.707407,1.752848,2.35034,2.215935,2.68776,0.0,0.0
99,03/04/2018 21:00,160.4992,16691.08,9.962989,1.245734,5.61,0.8655615,1.324856,2521.114,5.080535,12.7,7.063307,19.41188,5.393711,3.0,0.2770396,1.707407,1.752848,2.35034,2.215935,0.0,0.0
100,03/04/2018 21:20,155.4852,16195.83,12.7341,1.205884,5.61,3.478326,2.40924,1835.533,5.587035,12.7,7.137021,18.22049,5.205377,3.0,5.393711,0.2770396,1.707407,1.752848,2.35034,0.0,0.0
101,03/04/2018 21:40,90.1789,9447.398,12.63559,1.236148,5.460872,3.330036,2.331871,1766.707,5.962043,12.7,7.14852,17.81087,4.451957,3.0,5.205377,5.393711,0.2770396,1.707407,1.752848,0.0,0.0
102,03/04/2018 22:00,0.0,0.0,12.06209,1.27,5.089999,3.347127,2.686196,1708.658,5.990771,12.7,7.138966,17.54628,3.742821,3.0,4.451957,5.205377,5.393711,0.2770396,1.707407,0.0,0.0
103,03/04/2018 22:20,0.0399075,1.996569,10.85799,1.347397,5.089999,3.406798,2.683927,1395.493,5.973165,12.74289,7.094967,17.4764,2.775738,3.0,3.742821,4.451957,5.205377,5.393711,0.2770396,0.0,0.0
104,03/04/2018 22:40,1.977016,198.2342,9.851058,1.436726,4.168927,3.431986,2.724753,1507.33,5.970001,12.8,7.065478,17.32814,2.669381,3.0,2.775738,3.742821,4.451957,5.205377,5.393711,0.0,0.0
105,03/04/2018 23:00,1.729495,164.8778,8.757916,1.510904,1.263653,3.423545,2.698476,1341.55,5.970001,12.8,7.035222,16.98788,2.264781,3.0,2.669381,2.775738,3.742821,4.451957,5.205377,0.0,0.0
106,03/04/2018 23:20,1.538283,127.4944,7.633678,1.581549,2.649075,3.420795,2.737339,1428.248,5.970001,12.8,7.010987,17.11883,2.179071,3.0,2.264781,2.669381,2.775738,3.742821,4.451957,0.0,0.0
107,03/04/2018 23:40,1.645847,153.732,6.466027,1.654319,2.932424,3.415849,2.692781,1063.163,5.970001,12.8,6.9875,17.97187,1.304246,3.0,2.179071,2.264781,2.669381,2.775738,3.742821,0.0,0.0
108,04/04/2018 00:00,0.129044,10.76319,5.61472,1.6889,4.13256,2.681184,0.565581,4.0896,5.970001,12.8,6.967015,20.1328,0.0026272830395942287,3.0,1.304246,2.179071,2.264781,2.669381,2.775738,0.9439626666150418,1.0
109,04/04/2018 00:20,0.1830335,13.83474,5.36859,1.568963,4.732608,0.08350186,0.06937062,4.0896,5.965175,12.76093,6.953518,20.97506,0.000123097,3.0,0.001351509,1.304246,2.179071,2.264781,2.669381,0.0,0.0
110,04/04/2018 00:40,0.3328457,28.23665,5.274234,1.498153,5.069935,0.07000001,0.04958341,4.0896,5.96,12.7,6.97,20.8712,0.000279729,3.0,0.000123097,0.001351509,1.304246,2.179071,2.264781,0.0,0.0
111,04/04/2018 01:00,0.5159499,40.42377,5.271849,1.422373,5.212841,0.07000001,0.05228217,4.0896,5.96,12.7,6.97,20.65515,0.00024832508971895934,3.0,0.000279729,0.000123097,0.001351509,1.304246,2.179071,-0.5546241595676913,1.0
112,04/04/2018 01:20,0.13005,10.51957,5.272101,1.360089,4.486931,0.06960198,0.05050959,4.0896,5.96,12.7,6.979482,20.87235,0.000321042,3.0,0.000557563,0.000279729,0.000123097,0.001351509,1.304246,0.0,0.0
