,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ã‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5
51,02/04/2018 18:20,2.168876,202.5057,7.038551,2.466413,5.955934,3.61,2.619109,1504.131,5.725662,12.7,6.97004,17.45542,1.759698,1.0,1.942927,2.539364,3.076224,3.828779,2.147216
52,02/04/2018 18:40,3.744337,318.4048,5.735983,2.675453,6.550814,3.61,2.741373,1528.532,5.726589,12.7,6.94469,17.27223,1.621495,1.0,1.759698,1.942927,2.539364,3.076224,3.828779
53,02/04/2018 19:00,2.13799,197.9512,4.525376,2.884399,7.424483,3.61,2.701409,1335.042,5.721082,12.7,6.908156,17.13284,1.287254,1.0,1.621495,1.759698,1.942927,2.539364,3.076224
54,02/04/2018 19:20,2.393032,181.2912,3.227108,3.092916,7.854834,3.595939,2.794493,1245.538,5.720001,12.7,6.898042,17.31054,1.048121,1.0,1.287254,1.621495,1.759698,1.942927,2.539364
55,02/04/2018 22:40,202.923,21128.7,11.83863,1.659751,4.364694,3.234722,0.5758821,1667.256,5.08071,12.83123,7.168157,20.29099,2.217015,1.0,1.048121,1.287254,1.621495,1.759698,1.942927
56,02/04/2018 23:00,173.1588,18045.23,10.20329,1.46076,5.019999,3.612487,2.231156,2078.618,5.577908,12.97429,7.056877,18.84726,4.920354,1.0,2.217015,1.048121,1.287254,1.621495,1.759698
57,02/04/2018 23:20,109.3905,11288.13,10.89779,1.722181,5.019999,3.310143,1.997363,2338.972,5.935412,13.0,7.068059,18.43635,4.996802,1.0,4.920354,2.217015,1.048121,1.287254,1.621495
58,02/04/2018 23:40,0.3780342,29.3234,10.03737,1.927107,5.424803,3.341671,2.347802,2172.898,6.041753,13.03418,7.092082,18.20914,3.893155,1.0,4.996802,4.920354,2.217015,1.048121,1.287254
59,03/04/2018 00:00,0.0,0.0,8.353182,2.166959,6.206525,3.503913,2.575973,1770.797,6.022086,13.1,7.048696,17.65124,2.862691,1.0,3.893155,4.996802,4.920354,2.217015,1.048121
60,03/04/2018 00:20,1.6387,129.1843,7.178691,2.439682,6.882472,3.529999,2.705046,1528.226,6.010001,13.1,7.026692,17.83163,2.169842,1.0,2.862691,3.893155,4.996802,4.920354,2.217015
61,03/04/2018 00:40,4.187121,375.2564,6.011093,2.669641,7.559023,3.529999,2.647219,1644.687,6.010001,13.1,6.997047,17.54687,2.089197,1.0,2.169842,2.862691,3.893155,4.996802,4.920354
62,03/04/2018 01:00,1.468616,107.4474,4.89337,2.870044,8.094146,3.529999,2.786236,1473.108,6.010001,13.1,6.964044,17.47031,1.679448,1.0,2.089197,2.169842,2.862691,3.893155,4.996802
63,03/04/2018 01:20,2.513772,193.6001,3.751897,3.040725,8.821198,3.529999,2.634001,1415.751,6.010001,13.1,6.939412,17.68962,1.441654,1.0,1.679448,2.089197,2.169842,2.862691,3.893155
64,03/04/2018 01:40,0.7586397,54.99567,2.976834,3.19822,9.259999,3.397229,1.095918,275.7437,6.010001,13.1,6.915047,19.8629,0.2020481,1.0,1.441654,1.679448,2.089197,2.169842,2.862691
65,03/04/2018 04:40,113.648,9411.854,5.843498,1.743464,4.391729,3.67157,1.990399,2116.008,4.757494,13.07357,7.093689,19.0117,5.683629,1.0,0.2020481,1.441654,1.679448,2.089197,2.169842
66,03/04/2018 05:00,103.6512,8371.131,4.778395,1.988386,4.910001,3.625613,2.661402,1523.63,5.062723,13.0,7.013982,17.92987,4.6881,1.0,5.683629,0.2020481,1.441654,1.679448,2.089197
67,03/04/2018 05:20,24.61898,1952.253,3.708968,2.309898,5.176732,3.665309,2.678524,1509.069,5.254172,13.0,7.03933,17.66889,4.023848,1.0,4.6881,5.683629,0.2020481,1.441654,1.679448
68,03/04/2018 05:40,0.7561949,52.16423,2.102133,2.58335,5.947122,3.812134,2.716014,1355.172,5.237012,13.0,7.006397,17.81235,2.999611,1.0,4.023848,4.6881,5.683629,0.2020481,1.441654
69,03/04/2018 06:00,1.387535,89.64697,0.9161328,2.857473,4.158795,3.850837,2.739317,1375.648,5.222293,13.0,6.973502,17.75219,2.63366,1.0,2.999611,4.023848,4.6881,5.683629,0.2020481
70,03/04/2018 06:20,1.011062,58.6126,0.2704527,3.102574,4.593935,3.859715,2.9728,1014.221,5.22,13.0,6.947102,17.67639,1.727386,1.0,2.63366,2.999611,4.023848,4.6881,5.683629
71,03/04/2018 06:40,0.637679,38.15723,0.03581784,3.348598,6.308712,3.846326,2.079282,280.9359,5.22,13.0,6.940001,19.72471,0.3251812,1.0,1.727386,2.63366,2.999611,4.023848,4.6881
72,03/04/2018 09:20,1.266893,90.79737,0.08033133,2.328459,2.191595,3.017977,0.4482692,712.6079,4.0,12.90365,6.992396,18.89239,1.263317,1.0,0.3251812,1.727386,2.63366,2.999611,4.023848
73,03/04/2018 09:40,2.274884,165.7995,0.09097053,2.106944,0.1097993,4.741696,2.303415,1006.041,4.0,13.0,7.014562,18.27304,2.920294,1.0,1.263317,0.3251812,1.727386,2.63366,2.999611
74,03/04/2018 10:00,259.4883,25647.79,0.08318316,2.475013,0.067719,4.703436,2.993244,573.522,4.217705,13.0,7.035713,18.75264,1.699225,1.0,2.920294,1.263317,0.3251812,1.727386,2.63366
75,03/04/2018 10:20,177.3268,18953.87,9.339651,2.771376,1.776879,3.40706,1.19771,2187.128,5.008919,13.0,7.211513,18.98246,3.97235,1.0,1.699225,2.920294,1.263317,0.3251812,1.727386
76,03/04/2018 10:40,227.1064,25827.45,9.96826,2.987477,2.043525,3.536741,2.210474,1766.281,5.640253,13.0,7.141529,18.01115,2.806909,1.0,3.97235,1.699225,2.920294,1.263317,0.3251812
77,03/04/2018 11:00,78.94311,9150.4,11.93398,3.146986,2.818429,3.222106,2.37172,2197.531,6.069231,13.03004,7.150884,17.6402,2.730064,1.0,2.806909,3.97235,1.699225,2.920294,1.263317
78,03/04/2018 11:20,1.007188,98.20857,9.49262,3.405587,3.596113,3.399695,2.763317,1697.11,6.08543,13.1,7.099509,17.71432,1.734776,1.0,2.730064,2.806909,3.97235,1.699225,2.920294
79,03/04/2018 11:40,0.7584999,68.23282,7.704703,3.621361,4.484118,3.440479,2.690702,1585.669,6.067615,13.1,7.041435,17.93093,1.251774,1.0,1.734776,2.730064,2.806909,3.97235,1.699225
80,03/04/2018 12:00,1.880071,194.4257,6.297609,3.826157,5.403696,3.440952,2.628779,1633.262,6.067242,13.1,7.014154,17.65969,1.291732,1.0,1.251774,1.734776,2.730064,2.806909,3.97235
81,03/04/2018 12:20,2.258395,231.6283,4.988339,3.99538,6.103183,3.45083,2.721568,1501.021,6.059999,13.1,6.971276,17.43492,1.059422,1.0,1.291732,1.251774,1.734776,2.730064,2.806909
82,03/04/2018 12:40,2.631503,254.1867,3.705777,4.173949,6.528603,3.446588,2.641036,1453.697,6.059999,13.1,6.949998,17.33503,0.9512063,1.0,1.059422,1.291732,1.251774,1.734776,2.730064
83,03/04/2018 13:00,2.641454,247.1076,2.831676,4.324303,7.174405,3.440905,2.685882,1376.502,6.059999,13.15139,6.925157,18.29588,0.6737736,1.0,0.9512063,1.059422,1.291732,1.251774,1.734776
84,03/04/2018 16:00,377.4925,36998.07,9.141825,2.784708,0.1600877,2.782128,0.2497372,898.8193,4.837903,13.3,7.105184,20.1032,1.69345,1.0,0.6737736,0.9512063,1.059422,1.291732,1.251774
85,03/04/2018 16:20,138.1641,13783.75,10.50251,2.300742,0.0,3.5229,2.037713,2735.568,5.387034,13.3,7.111125,18.8465,6.530459,1.0,1.69345,0.6737736,0.9512063,1.059422,1.291732
86,03/04/2018 16:40,164.9049,16558.66,10.10822,2.484974,0.6094254,3.457061,1.960938,2403.028,5.782144,13.3092,7.051179,18.42473,5.032389,1.0,6.530459,1.69345,0.6737736,0.9512063,1.059422
87,03/04/2018 17:00,1.440965,84.04343,9.985441,2.69717,7.862216,3.386387,2.177003,2511.014,5.982535,13.4,7.081033,18.34281,4.242311,1.0,5.032389,6.530459,1.69345,0.6737736,0.9512063
88,03/04/2018 17:20,0.3797085,30.52788,7.664353,2.921502,7.87,3.52,2.510222,1863.855,5.963867,13.4,7.04348,17.94456,2.806195,1.0,4.242311,5.032389,6.530459,1.69345,0.6737736
89,03/04/2018 17:40,2.023139,176.769,6.321996,3.150045,7.693964,3.52,2.577286,1774.886,5.949999,13.4,7.017217,17.73173,2.344122,1.0,2.806195,4.242311,5.032389,6.530459,1.69345
90,03/04/2018 18:00,1.469129,141.1278,5.069263,3.321551,7.260001,3.52,2.717745,1774.886,5.949999,13.4,6.989483,17.48981,2.074129,1.0,2.344122,2.806195,4.242311,5.032389,6.530459
91,03/04/2018 18:20,2.562236,231.7015,3.8608,3.494985,7.260001,3.519646,2.738689,1590.344,5.949999,13.41979,6.967478,17.66826,1.632275,1.0,2.074129,2.344122,2.806195,4.242311,5.032389
92,03/04/2018 18:40,3.006477,248.0921,2.712586,3.677977,7.260001,3.52,2.708339,1595.985,5.949999,13.5,6.945477,17.48176,1.482108,1.0,1.632275,2.074129,2.344122,2.806195,4.242311
93,03/04/2018 19:00,1.009636,92.55794,2.103064,3.822935,7.260001,3.498687,1.507961,559.5533,5.949999,13.5,6.923474,18.69375,0.4851691,1.0,1.482108,1.632275,2.074129,2.344122,2.806195
94,03/04/2018 22:00,184.7448,19587.38,7.309371,1.935063,5.354188,3.226628,1.26616,2747.992,5.083044,13.51685,7.070737,19.89042,3.426064,1.0,0.4851691,1.482108,1.632275,2.074129,2.344122
95,03/04/2018 22:20,160.2773,17053.48,10.5726,1.896042,1.062862,3.439457,2.259463,2511.014,5.564412,13.6,7.083562,18.53941,6.60553,1.0,3.426064,0.4851691,1.482108,1.632275,2.074129
96,03/04/2018 22:40,55.82462,5947.584,11.18859,2.175386,5.230943,3.29631,2.150629,2511.014,5.923532,13.6,7.153949,18.20442,5.251555,1.0,6.60553,3.426064,0.4851691,1.482108,1.632275
97,03/04/2018 23:00,0.507612,40.77046,8.546387,2.387909,6.662862,3.554286,2.425511,2221.357,5.919898,13.6,7.093225,17.79357,3.965539,1.0,5.251555,6.60553,3.426064,0.4851691,1.482108
98,03/04/2018 23:20,1.138781,111.1688,7.209184,2.61184,8.86,3.57,2.439742,1770.797,5.901864,13.6,7.060216,17.74093,2.766561,1.0,3.965539,5.251555,6.60553,3.426064,0.4851691
99,03/04/2018 23:40,2.880785,245.6767,5.992677,2.861349,8.579488,3.57,2.524205,1770.797,5.900001,13.6,7.031499,17.71964,2.416096,1.0,2.766561,3.965539,5.251555,6.60553,3.426064
100,04/04/2018 00:00,4.262646,366.7461,4.785892,3.070614,8.199999,3.57,2.751617,1645.039,5.900001,13.6,7.004247,17.72073,1.969078,1.0,2.416096,2.766561,3.965539,5.251555,6.60553
101,04/04/2018 00:20,2.806175,271.8864,3.625213,3.278787,8.199999,3.564364,2.683994,1687.797,5.900001,13.6,6.977496,17.70162,1.771091,1.0,1.969078,2.416096,2.766561,3.965539,5.251555
102,04/04/2018 00:40,1.468607,146.1318,2.529637,3.437021,8.199999,3.57,2.603793,1293.891,5.897775,13.6,6.955495,17.56764,1.224135,1.0,1.771091,1.969078,2.416096,2.766561,3.965539
103,04/04/2018 03:40,109.5506,10681.09,4.527913,2.07611,0.0,2.776756,0.6894025,1686.036,4.539211,13.6,7.124216,20.03055,2.032343,1.0,1.224135,1.771091,1.969078,2.416096,2.766561
104,04/04/2018 04:00,100.5792,9668.166,5.154492,1.912313,0.0,3.881522,2.521282,1790.425,4.81074,13.6,7.068532,18.73207,5.131728,1.0,2.032343,1.224135,1.771091,1.969078,2.416096
105,04/04/2018 04:20,67.54912,6394.124,4.394114,2.250407,6.55115,3.625444,2.363767,1766.707,5.074801,13.5467,7.100806,18.01626,4.813069,1.0,5.131728,2.032343,1.224135,1.771091,1.969078
106,04/04/2018 04:40,0.5093251,36.08359,2.313732,2.557668,6.760534,3.902531,2.624422,1766.707,5.111389,13.5,7.047124,18.01888,3.851667,1.0,4.813069,5.131728,2.032343,1.224135,1.771091
107,04/04/2018 05:00,0.3791665,26.83271,0.9412774,2.833031,6.760001,3.95923,2.700064,1421.501,5.091811,13.5,7.016302,17.92925,2.556315,1.0,3.851667,4.813069,5.131728,2.032343,1.224135
108,04/04/2018 05:20,1.440247,120.8554,0.3054709,3.115831,6.760001,3.96,2.963495,1170.599,5.080001,13.5,7.003362,18.15872,1.763359,1.0,2.556315,3.851667,4.813069,5.131728,2.032343
109,04/04/2018 05:40,0.5777053,38.60097,0.106118,3.389509,6.760001,3.96,3.051688,626.6484,5.080001,13.5,7.019999,20.04301,0.4479206,1.0,1.763359,2.556315,3.851667,4.813069,5.131728
110,04/04/2018 08:20,279.9037,18362.3,1.394274,2.931319,0.0,1.15453,0.1351295,184.0872,4.355136,13.4847,7.090683,19.11485,0.1402296,1.0,0.4479206,1.763359,2.556315,3.851667,4.813069
111,04/04/2018 08:40,178.9735,11347.5,5.229194,2.363837,0.0,3.681379,1.69347,2416.06,5.056727,13.35621,7.178103,18.39388,5.803951,1.0,0.1402296,0.4479206,1.763359,2.556315,3.851667
112,04/04/2018 09:00,178.7989,11430.36,6.476464,2.495602,0.0,3.471029,2.509596,1770.797,5.569963,13.3,7.125146,18.00491,3.311596,1.0,5.803951,0.1402296,0.4479206,1.763359,2.556315
113,04/04/2018 09:20,42.56664,2803.815,5.211888,2.852742,0.0,3.397048,2.553282,1770.797,5.900386,13.2528,7.117913,17.62259,2.607037,1.0,3.311596,5.803951,0.1402296,0.4479206,1.763359
114,04/04/2018 09:40,0.7249736,42.29369,4.099999,3.029999,0.0,3.49973,2.763161,1586.086,5.889905,13.2,7.095136,17.4768,1.977855,1.0,2.607037,3.311596,5.803951,0.1402296,0.4479206
115,04/04/2018 10:00,2.743684,209.4255,4.099999,3.029999,0.0,3.545491,2.587672,1587.909,5.879999,13.2,7.048119,17.42995,1.72098,1.0,1.977855,2.607037,3.311596,5.803951,0.1402296
116,04/04/2018 10:20,2.876891,221.9119,4.099999,3.029999,0.0,3.55,2.720835,1465.625,5.879999,13.21046,7.013092,17.4982,1.389074,1.0,1.72098,1.977855,2.607037,3.311596,5.803951
117,04/04/2018 10:40,3.596899,318.4807,4.099999,3.029999,0.0,3.55,2.696788,1418.927,5.879999,13.3,6.962911,17.47182,1.183173,1.0,1.389074,1.72098,1.977855,2.607037,3.311596
118,04/04/2018 11:00,3.276927,294.092,4.099999,3.029999,0.0,3.55,2.695253,1313.222,5.879999,13.3,6.940428,17.28517,0.9958291,1.0,1.183173,1.389074,1.72098,1.977855,2.607037
119,04/04/2018 11:20,1.638958,149.0183,4.099999,3.029999,0.0,3.546504,3.037748,782.941,5.879999,13.3,6.940001,18.67699,0.4149702,1.0,0.9958291,1.183173,1.389074,1.72098,1.977855
120,04/04/2018 14:20,459.2127,54969.85,12.05877,3.370694,0.0,3.269483,0.2646888,2244.343,6.099102,13.47294,7.219055,19.26276,3.678831,1.0,0.4149702,0.9958291,1.183173,1.389074,1.72098
121,04/04/2018 14:40,87.16163,10449.18,13.00911,3.243253,0.0,3.161755,1.760043,3081.061,6.684448,13.5801,7.230143,18.23622,4.556638,1.0,3.678831,0.4149702,0.9958291,1.183173,1.389074
122,04/04/2018 15:00,2.984482,311.5409,11.76125,3.524284,0.0,3.219886,2.208651,2468.054,6.749102,13.6,7.175143,17.77652,3.099487,1.0,4.556638,3.678831,0.4149702,0.9958291,1.183173
123,04/04/2018 15:20,2.666708,260.1237,10.5205,3.840992,0.0,3.240001,2.388561,1762.617,6.745874,13.6,7.126126,17.63069,1.936481,1.0,3.099487,4.556638,3.678831,0.4149702,0.9958291
124,04/04/2018 15:40,3.545141,363.2483,9.310667,4.1442,0.0,3.240001,2.39034,1762.617,6.739999,13.6417,7.082128,17.58846,1.595457,1.0,1.936481,3.099487,4.556638,3.678831,0.4149702
125,04/04/2018 16:00,2.258973,210.7877,8.052814,4.42716,0.0,3.088614,2.460403,1762.617,6.739999,13.7,7.046097,16.76099,1.559056,1.0,1.595457,1.936481,3.099487,4.556638,3.678831
126,04/04/2018 16:20,1.136942,102.1848,6.756257,4.758021,0.0,3.033265,2.683158,1743.251,6.739999,13.7,7.013096,17.48669,1.356042,1.0,1.559056,1.595457,1.936481,3.099487,4.556638
127,04/04/2018 16:40,1.216585,119.9957,5.410856,5.127364,0.0,2.93285,1.297058,512.8953,6.739931,13.75285,6.977194,18.49479,0.343755,1.0,1.356042,1.559056,1.595457,1.936481,3.099487
128,04/04/2018 19:00,99.65128,7210.617,4.599999,4.454097,0.0,-0.01,0.1031257,324.7582,4.366142,13.8,6.97,20.72159,0.1827013,1.0,0.343755,1.356042,1.559056,1.595457,1.936481
